constructorResultsId,raceId,constructorId,points,status
5563,455,25,0,NULL
5564,455,53,0,NULL
5565,455,45,0,NULL
5566,455,55,0,NULL
5567,455,50,0,NULL
5568,456,3,9,NULL
5569,456,34,6,NULL
5570,456,4,4,NULL
5571,456,6,3,NULL
5572,456,25,2,NULL
5573,456,51,1,NULL
5574,456,21,0,NULL
5575,456,53,0,NULL
5576,456,32,0,NULL
5577,456,27,0,NULL
5578,456,54,0,NULL
5579,456,1,0,NULL
5580,456,45,0,NULL
5581,456,50,0,NULL
5582,456,55,0,NULL
5583,457,4,13,NULL
5584,457,6,6,NULL
5585,457,34,3,NULL
5586,457,3,3,NULL
5587,457,53,0,NULL
5588,457,32,0,NULL
5589,457,55,0,NULL
5590,457,21,0,NULL
5591,457,25,0,NULL
5592,457,27,0,NULL
5593,457,1,0,NULL
5594,457,51,0,NULL
5595,457,45,0,NULL
5596,457,54,0,NULL
5597,457,50,0,NULL
5598,458,25,9,NULL
5599,458,3,8,NULL
5600,458,1,4,NULL
5601,458,34,3,NULL
5602,458,32,1,NULL
5603,458,21,0,NULL
5604,458,4,0,NULL
5605,458,53,0,NULL
5606,458,27,0,NULL
5607,458,51,0,NULL
5608,458,55,0,NULL
5609,458,6,0,NULL
5610,458,54,0,NULL
5611,458,45,0,NULL
5612,459,6,13,NULL
5613,459,4,8,NULL
5614,459,3,3,NULL
5615,459,1,1,NULL
5616,459,21,0,NULL
5617,459,25,0,NULL
5618,459,54,0,NULL
5619,459,51,0,NULL
5620,459,34,0,NULL
5621,459,53,0,NULL
5622,459,32,0,NULL
5623,459,27,0,NULL
5624,459,55,0,NULL
5625,459,45,0,NULL
5626,459,50,0,NULL
5627,460,4,9,NULL
5628,460,34,6,NULL
5629,460,6,6,NULL
5630,460,32,3,NULL
5631,460,1,1,NULL
5632,460,51,0,NULL
5633,460,27,0,NULL
5634,460,3,0,NULL
5635,460,25,0,NULL
5636,460,21,0,NULL
5637,460,55,0,NULL
5638,460,54,0,NULL
5639,460,45,0,NULL
5640,460,53,0,NULL
5641,460,52,0,NULL
5642,460,50,0,NULL
5643,461,6,9,NULL
5644,461,51,6,NULL
5645,461,34,4,NULL
5646,461,4,3,NULL
5647,461,1,2,NULL
5648,461,3,1,NULL
5649,461,21,0,NULL
5650,461,27,0,NULL
5651,461,55,0,NULL
5652,461,25,0,NULL
5653,461,45,0,NULL
5654,461,53,0,NULL
5655,461,52,0,NULL
5656,461,32,0,NULL
5657,461,50,0,NULL
5658,461,54,0,NULL
5659,462,4,12,NULL
5660,462,6,6,NULL
5661,462,34,4,NULL
5662,462,32,2,NULL
5663,462,1,1,NULL
5664,462,27,0,NULL
5665,462,3,0,NULL
5666,462,45,0,NULL
5667,462,52,0,NULL
5668,462,21,0,NULL
5669,462,54,0,NULL
5670,462,51,0,NULL
5671,462,55,0,NULL
5672,462,25,0,NULL
5673,462,53,0,NULL
5674,462,50,0,NULL
5675,463,6,15,NULL
5676,463,1,4,NULL
5677,463,53,3,NULL
5678,463,51,2,NULL
5679,463,25,1,NULL
5680,463,52,0,NULL
5681,463,21,0,NULL
5682,463,34,0,NULL
5683,463,27,0,NULL
5684,463,45,0,NULL
5685,463,55,0,NULL
5686,463,3,0,NULL
5687,463,54,0,NULL
5688,463,4,0,NULL
5689,463,32,0,NULL
5690,463,50,0,NULL
5691,464,34,9,NULL
5692,464,6,9,NULL
5693,464,4,4,NULL
5694,464,32,2,NULL
5695,464,53,1,NULL
5696,464,27,0,NULL
5697,464,21,0,NULL
5698,464,3,0,NULL
5699,464,55,0,NULL
5700,464,45,0,NULL
5701,464,25,0,NULL
5702,464,54,0,NULL
5703,464,1,0,NULL
5704,464,51,0,NULL
5705,464,52,0,NULL
5706,464,50,0,NULL
5707,465,34,9,NULL
5708,465,4,6,NULL
5709,465,32,4,NULL
5710,465,51,3,NULL
5711,465,53,3,NULL
5712,465,54,0,NULL
5713,465,6,0,NULL
5714,465,21,0,NULL
5715,465,55,0,NULL
5716,465,3,0,NULL
5717,465,52,0,NULL
5718,465,27,0,NULL
5719,465,25,0,NULL
5720,465,45,0,NULL
5721,465,1,0,NULL
5722,465,50,0,NULL
5723,466,34,13,NULL
5724,466,51,6,NULL
5725,466,53,3,NULL
5726,466,3,2,NULL
5727,466,4,1,NULL
5728,466,25,0,NULL
5729,466,21,0,NULL
5730,466,27,0,NULL
5731,466,1,0,NULL
5732,466,50,0,NULL
5733,466,32,0,NULL
5734,466,6,0,NULL
5735,466,45,0,NULL
5736,466,54,0,NULL
5737,467,4,13,NULL
5738,467,3,8,NULL
5739,467,1,4,NULL
5740,467,25,0,NULL
5741,467,32,0,NULL
5742,467,54,0,NULL
5743,467,51,0,NULL
5744,467,37,0,NULL
5745,467,55,0,NULL
5746,467,56,0,NULL
5747,467,6,0,NULL
5748,467,27,0,NULL
5749,467,53,0,NULL
5750,467,34,0,NULL
5751,467,45,0,NULL
5752,467,21,0,NULL
5753,467,57,0,NULL
5754,468,4,9,NULL
5755,468,1,6,NULL
5756,468,32,4,NULL
5757,468,25,3,NULL
5758,468,54,2,NULL
5759,468,6,1,NULL
5760,468,37,0,NULL
5761,468,45,0,NULL
5762,468,21,0,NULL
5763,468,34,0,NULL
5764,468,3,0,NULL
5765,468,56,0,NULL
5766,468,27,0,NULL
5767,468,51,0,NULL
5768,468,55,0,NULL
5769,468,53,0,NULL
5770,468,57,0,NULL
5771,469,1,10,NULL
5772,469,3,6,NULL
5773,469,34,4,NULL
5774,469,25,3,NULL
5775,469,32,2,NULL
5776,469,37,0,NULL
5777,469,6,0,NULL
5778,469,27,0,NULL
5779,469,51,0,NULL
5780,469,21,0,NULL
5781,469,57,0,NULL
5782,469,45,0,NULL
5783,469,55,0,NULL
5784,469,4,0,NULL
5785,469,54,0,NULL
5786,469,53,0,NULL
5787,469,56,0,NULL
5788,470,6,15,NULL
5789,470,25,4,NULL
5790,470,45,3,NULL
5791,470,54,2,NULL
5792,470,53,0,NULL
5793,470,4,0,NULL
5794,470,51,0,NULL
5795,471,1,9,NULL
5796,471,3,6,NULL
5797,471,27,4,NULL
5798,471,32,3,NULL
5799,471,34,2,NULL
5800,471,56,1,NULL
5801,471,21,0,NULL
5802,471,37,0,NULL
5803,471,4,0,NULL
5804,471,45,0,NULL
5805,471,51,0,NULL
5806,471,25,0,NULL
5807,471,53,0,NULL
5808,471,54,0,NULL
5809,471,6,0,NULL
5810,471,57,0,NULL
5811,471,55,0,NULL
5812,472,34,9,NULL
5813,472,6,6,NULL
5814,472,51,4,NULL
5815,472,32,5,NULL
5816,472,3,1,NULL
5817,472,4,0,NULL
5818,472,25,0,NULL
5819,472,21,0,NULL
5820,472,1,0,NULL
5821,472,54,0,NULL
5822,472,27,0,NULL
5823,472,55,0,NULL
5824,472,37,0,NULL
5825,472,53,0,NULL
5826,472,45,0,NULL
5827,472,57,0,NULL
5828,472,56,0,NULL
5829,473,1,9,NULL
5830,473,27,7,NULL
5831,473,6,4,NULL
5832,473,3,5,NULL
5833,473,37,0,NULL
5834,473,21,0,NULL
5835,473,25,0,NULL
5836,473,4,0,NULL
5837,473,56,0,NULL
5838,473,32,0,NULL
5839,473,51,0,NULL
5840,473,54,0,NULL
5841,473,57,0,NULL
5842,473,34,0,NULL
5843,473,45,0,NULL
5844,473,55,0,NULL
5845,474,34,15,NULL
5846,474,1,4,NULL
5847,474,32,3,NULL
5848,474,21,2,NULL
5849,474,51,1,NULL
5850,474,3,0,NULL
5851,474,6,0,NULL
5852,474,27,0,NULL
5853,474,37,0,NULL
5854,474,25,0,NULL
5855,474,4,0,NULL
5856,474,54,0,NULL
5857,474,57,0,NULL
5858,474,45,0,NULL
5859,474,55,0,NULL
5860,474,56,0,NULL
5861,475,6,9,NULL
5862,475,34,6,NULL
5863,475,3,6,NULL
5864,475,1,3,NULL
5865,475,21,1,NULL
5866,475,25,0,NULL
5867,475,51,0,NULL
5868,475,54,0,NULL
5869,475,45,0,NULL
5870,475,37,0,NULL
5871,475,55,0,NULL
5872,475,32,0,NULL
5873,475,4,0,NULL
5874,475,56,0,NULL
5875,475,53,0,NULL
5876,475,27,0,NULL
5877,475,57,0,NULL
5878,476,1,9,NULL
5879,476,6,10,NULL
5880,476,32,3,NULL
5881,476,3,2,NULL
5882,476,4,1,NULL
5883,476,51,0,NULL
5884,476,25,0,NULL
5885,476,21,0,NULL
5886,476,37,0,NULL
5887,476,27,0,NULL
5888,476,53,0,NULL
5889,476,34,0,NULL
5890,476,57,0,NULL
5891,476,45,0,NULL
5892,476,56,0,NULL
5893,476,54,0,NULL
5894,476,55,0,NULL
5895,477,4,15,NULL
5896,477,6,7,NULL
5897,477,3,2,NULL
5898,477,25,1,NULL
5899,477,1,0,NULL
5900,477,51,0,NULL
5901,477,54,0,NULL
5902,477,32,0,NULL
5903,477,21,0,NULL
5904,477,27,0,NULL
5905,477,53,0,NULL
5906,477,34,0,NULL
5907,477,37,0,NULL
5908,477,45,0,NULL
5909,477,55,0,NULL
5910,477,57,0,NULL
5911,478,6,9,NULL
5912,478,4,6,NULL
5913,478,3,4,NULL
5914,478,25,3,NULL
5915,478,51,2,NULL
5916,478,21,1,NULL
5917,478,57,0,NULL
5918,478,32,0,NULL
5919,478,53,0,NULL
5920,478,56,0,NULL
5921,478,1,0,NULL
5922,478,27,0,NULL
5923,478,37,0,NULL
5924,478,34,0,NULL
5925,478,54,0,NULL
5926,478,45,0,NULL
5927,478,55,0,NULL
5928,479,32,9,NULL
5929,479,3,6,NULL
5930,479,27,4,NULL
5931,479,6,3,NULL
5932,479,1,2,NULL
5933,479,21,1,NULL
5934,479,56,0,NULL
5935,479,4,0,NULL
5936,479,25,0,NULL
5937,479,34,0,NULL
5938,479,55,0,NULL
5939,479,54,0,NULL
5940,479,53,0,NULL
5941,479,57,0,NULL
5942,479,37,0,NULL
5943,479,51,0,NULL
5944,479,45,0,NULL
5945,480,3,9,NULL
5946,480,4,6,NULL
5947,480,1,4,NULL
5948,480,34,5,NULL
5949,480,32,1,NULL
5950,480,25,0,NULL
5951,480,51,0,NULL
5952,480,54,0,NULL
5953,480,21,0,NULL
5954,480,27,0,NULL
5955,480,45,0,NULL
5956,480,53,0,NULL
5957,480,37,0,NULL
5958,480,57,0,NULL
5959,480,6,0,NULL
5960,480,56,0,NULL
5961,480,55,0,NULL
5962,481,4,9,NULL
5963,481,6,10,NULL
5964,481,1,3,NULL
5965,481,25,2,NULL
5966,481,27,1,NULL
5967,481,32,0,NULL
5968,481,3,0,NULL
5969,481,54,0,NULL
5970,481,51,0,NULL
5971,481,56,0,NULL
5972,481,21,0,NULL
5973,481,57,0,NULL
5974,481,45,0,NULL
5975,481,34,0,NULL
5976,481,53,0,NULL
5977,481,37,0,NULL
5978,481,55,0,NULL
5979,482,25,9,NULL
5980,482,1,6,NULL
5981,482,27,4,NULL
5982,482,4,3,NULL
5983,482,3,3,NULL
5984,482,21,0,NULL
5985,482,51,0,NULL
5986,482,37,0,NULL
5987,482,54,0,NULL
5988,482,55,0,NULL
5989,482,53,0,NULL
5990,482,32,0,NULL
5991,482,6,0,NULL
5992,482,34,0,NULL
5993,482,57,0,NULL
5994,482,45,0,NULL
5995,482,56,0,NULL
5996,483,3,15,NULL
5997,483,34,4,NULL
5998,483,51,3,NULL
5999,483,25,2,NULL
6000,483,55,1,NULL
6001,483,56,0,NULL
6002,483,4,0,NULL
6003,483,57,0,NULL
6004,483,6,0,NULL
6005,483,27,0,NULL
6006,483,54,0,NULL
6007,483,21,0,NULL
6008,483,45,0,NULL
6009,483,32,0,NULL
6010,483,1,0,NULL
6011,483,37,0,NULL
6012,484,3,15,NULL
6013,484,21,4,NULL
6014,484,57,3,NULL
6015,484,32,2,NULL
6016,484,27,1,NULL
6017,484,1,0,NULL
6018,484,56,0,NULL
6019,484,55,0,NULL
6020,484,34,0,NULL
6021,484,25,0,NULL
6022,484,51,0,NULL
6023,484,6,0,NULL
6024,484,4,0,NULL
6025,484,54,0,NULL
6026,484,45,0,NULL
6027,484,37,0,NULL
6028,485,34,9,NULL
6029,485,3,9,NULL
6030,485,4,6,NULL
6031,485,32,1,NULL
6032,485,21,0,NULL
6033,485,51,0,NULL
6034,485,1,0,NULL
6035,485,54,0,NULL
6036,485,25,0,NULL
6037,485,6,0,NULL
6038,485,55,0,NULL
6039,485,56,0,NULL
6040,485,27,0,NULL
6041,485,57,0,NULL
6042,485,45,0,NULL
6043,485,37,0,NULL
6044,486,34,12,NULL
6045,486,21,6,NULL
6046,486,3,4,NULL
6047,486,6,2,NULL
6048,486,1,1,NULL
6049,486,4,0,NULL
6050,486,57,0,NULL
6051,486,55,0,NULL
6052,486,54,0,NULL
6053,486,27,0,NULL
6054,486,37,0,NULL
6055,486,25,0,NULL
6056,486,45,0,NULL
6057,486,51,0,NULL
6058,486,56,0,NULL
6059,486,53,0,NULL
6060,486,32,0,NULL
6061,487,3,9,NULL
6062,487,27,6,NULL
6063,487,32,6,NULL
6064,487,6,3,NULL
6065,487,25,1,NULL
6066,487,1,0,NULL
6067,487,51,0,NULL
6068,487,57,0,NULL
6069,487,45,0,NULL
6070,487,34,0,NULL
6071,487,56,0,NULL
6072,487,4,0,NULL
6073,487,21,0,NULL
6074,487,37,0,NULL
6075,487,54,0,NULL
6076,487,55,0,NULL
6077,487,53,0,NULL
6078,488,6,12,NULL
6079,488,3,6,NULL
6080,488,27,4,NULL
6081,488,25,2,NULL
6082,488,57,1,NULL
6083,488,55,0,NULL
6084,488,34,0,NULL
6085,488,1,0,NULL
6086,488,51,0,NULL
6087,488,4,0,NULL
6088,488,32,0,NULL
6089,488,21,0,NULL
6090,488,56,0,NULL
6091,488,45,0,NULL
6092,488,54,0,NULL
6093,488,37,0,NULL
6094,488,53,0,NULL
6095,489,6,9,NULL
6096,489,27,6,NULL
6097,489,1,4,NULL
6098,489,3,3,NULL
6099,489,32,3,NULL
6100,489,51,0,NULL
6101,489,4,0,NULL
6102,489,56,0,NULL
6103,489,55,0,NULL
6104,489,57,0,NULL
6105,489,37,0,NULL
6106,489,25,0,NULL
6107,489,34,0,NULL
6108,489,21,0,NULL
6109,489,45,0,NULL
6110,489,54,0,NULL
6111,489,53,0,NULL
6112,490,4,12,NULL
6113,490,1,6,NULL
6114,490,34,4,NULL
6115,490,6,2,NULL
6116,490,32,1,NULL
6117,490,51,0,NULL
6118,490,3,0,NULL
6119,490,55,0,NULL
6120,490,25,0,NULL
6121,490,21,0,NULL
6122,490,27,0,NULL
6123,490,37,0,NULL
6124,490,56,0,NULL
6125,490,57,0,NULL
6126,490,53,0,NULL
6127,490,54,0,NULL
6128,490,45,0,NULL
6129,491,1,9,NULL
6130,491,3,6,NULL
6131,491,27,4,NULL
6132,491,25,3,NULL
6133,491,34,2,NULL
6134,491,54,1,NULL
6135,491,37,0,NULL
6136,491,45,0,NULL
6137,491,4,0,NULL
6138,491,21,0,NULL
6139,491,55,0,NULL
6140,491,51,0,NULL
6141,491,56,0,NULL
6142,491,32,0,NULL
6143,491,6,0,NULL
6144,491,53,0,NULL
6145,491,57,0,NULL
6146,492,34,12,NULL
6147,492,4,6,NULL
6148,492,27,4,NULL
6149,492,25,2,NULL
6150,492,1,1,NULL
6151,492,32,0,NULL
6152,492,45,0,NULL
6153,492,51,0,NULL
6154,492,6,0,NULL
6155,492,3,0,NULL
6156,492,21,0,NULL
6157,492,55,0,NULL
6158,492,57,0,NULL
6159,492,54,0,NULL
6160,492,37,0,NULL
6161,492,56,0,NULL
6162,492,53,0,NULL
6163,493,27,9,NULL
6164,493,4,6,NULL
6165,493,34,4,NULL
6166,493,3,5,NULL
6167,493,1,1,NULL
6168,493,32,0,NULL
6169,493,6,0,NULL
6170,493,45,0,NULL
6171,493,37,0,NULL
6172,493,51,0,NULL
6173,493,54,0,NULL
6174,493,21,0,NULL
6175,493,57,0,NULL
6176,493,25,0,NULL
6177,493,55,0,NULL
6178,493,53,0,NULL
6179,494,4,9,NULL
6180,494,34,9,NULL
6181,494,3,4,NULL
6182,494,32,2,NULL
6183,494,57,1,NULL
6184,494,21,0,NULL
6185,494,55,0,NULL
6186,494,25,0,NULL
6187,494,54,0,NULL
6188,494,51,0,NULL
6189,494,1,0,NULL
6190,494,45,0,NULL
6191,494,27,0,NULL
6192,494,37,0,NULL
6193,494,6,0,NULL
6194,494,53,0,NULL
6195,494,56,0,NULL
6196,495,4,9,NULL
6197,495,3,10,NULL
6198,495,32,3,NULL
6199,495,6,2,NULL
6200,495,34,1,NULL
6201,495,1,0,NULL
6202,495,51,0,NULL
6203,495,45,0,NULL
6204,495,53,0,NULL
6205,495,37,0,NULL
6206,495,27,0,NULL
6207,495,21,0,NULL
6208,495,25,0,NULL
6209,495,57,0,NULL
6210,495,54,0,NULL
6211,495,55,0,NULL
6212,495,56,0,NULL
6213,496,27,9,NULL
6214,496,1,6,NULL
6215,496,6,4,NULL
6216,496,51,3,NULL
6217,496,34,2,NULL
6218,496,32,1,NULL
6219,496,37,0,NULL
6220,496,55,0,NULL
6221,496,3,0,NULL
6222,496,25,0,NULL
6223,496,4,0,NULL
6224,496,54,0,NULL
6225,496,45,0,NULL
6226,496,57,0,NULL
6227,496,21,0,NULL
6228,496,56,0,NULL
6229,496,53,0,NULL
6230,497,3,9,NULL
6231,497,4,6,NULL
6232,497,51,4,NULL
6233,497,32,3,NULL
6234,497,34,2,NULL
6235,497,27,1,NULL
6236,497,1,0,NULL
6237,497,6,0,NULL
6238,497,56,0,NULL
6239,497,21,0,NULL
6240,497,25,0,NULL
6241,497,57,0,NULL
6242,497,53,0,NULL
6243,497,55,0,NULL
6244,497,45,0,NULL
6245,497,54,0,NULL
6246,497,37,0,NULL
6247,498,3,9,NULL
6248,498,34,6,NULL
6249,498,56,4,NULL
6250,498,25,3,NULL
6251,498,51,2,NULL
6252,498,1,1,NULL
6253,498,6,0,NULL
6254,498,57,0,NULL
6255,498,27,0,NULL
6256,498,21,0,NULL
6257,498,54,0,NULL
6258,498,32,0,NULL
6259,498,4,0,NULL
6260,498,58,0,NULL
6261,498,45,0,NULL
6262,499,4,9,NULL
6263,499,32,6,NULL
6264,499,3,4,NULL
6265,499,27,3,NULL
6266,499,1,2,NULL
6267,499,21,1,NULL
6268,499,54,0,NULL
6269,499,34,0,NULL
6270,499,56,0,NULL
6271,499,25,0,NULL
6272,499,51,0,NULL
6273,499,6,0,NULL
6274,499,57,0,NULL
6275,499,58,0,NULL
6276,499,45,0,NULL
6277,500,4,9,NULL
6278,500,27,10,NULL
6279,500,34,3,NULL
6280,500,3,2,NULL
6281,500,21,1,NULL
6282,500,25,0,NULL
6283,500,56,0,NULL
6284,500,57,0,NULL
6285,500,1,0,NULL
6286,500,32,0,NULL
6287,500,58,0,NULL
6288,500,51,0,NULL
6289,500,6,0,NULL
6290,500,45,0,NULL
6291,500,54,0,NULL
6292,501,34,9,NULL
6293,501,21,6,NULL
6294,501,56,4,NULL
6295,501,1,3,NULL
6296,501,6,2,NULL
6297,501,27,1,NULL
6298,501,25,0,NULL
6299,501,4,0,NULL
6300,501,57,0,NULL
6301,501,51,0,NULL
6302,501,3,0,NULL
6303,501,45,0,NULL
6304,501,32,0,NULL
6305,501,54,0,NULL
6306,501,58,0,NULL
6307,502,27,9,NULL
6308,502,3,10,NULL
6309,502,4,3,NULL
6310,502,25,2,NULL
6311,502,6,1,NULL
6312,502,56,0,NULL
6313,502,32,0,NULL
6314,502,54,0,NULL
6315,502,1,0,NULL
6316,502,21,0,NULL
6317,502,51,0,NULL
6318,502,34,0,NULL
6319,502,57,0,NULL
6320,502,58,0,NULL
6321,502,45,0,NULL
6322,503,3,9,NULL
6323,503,27,6,NULL
6324,503,34,4,NULL
6325,503,21,3,NULL
6326,503,6,2,NULL
6327,503,56,1,NULL
6328,503,32,0,NULL
6329,503,54,0,NULL
6330,503,4,0,NULL
6331,503,51,0,NULL
6332,503,25,0,NULL
6333,503,1,0,NULL
6334,503,45,0,NULL
6335,503,58,0,NULL
6336,503,57,0,NULL
6337,504,3,10,NULL
6338,504,27,10,NULL
6339,504,34,3,NULL
6340,504,4,2,NULL
6341,504,1,0,NULL
6342,504,6,0,NULL
6343,504,21,0,NULL
6344,504,25,0,NULL
6345,504,56,0,NULL
6346,504,45,0,NULL
6347,504,54,0,NULL
6348,504,51,0,NULL
6349,504,32,0,NULL
6350,504,58,0,NULL
6351,504,57,0,NULL
6352,505,3,13,NULL
6353,505,34,6,NULL
6354,505,25,5,NULL
6355,505,1,1,NULL
6356,505,21,0,NULL
6357,505,6,0,NULL
6358,505,56,0,NULL
6359,505,4,0,NULL
6360,505,27,0,NULL
6361,505,54,0,NULL
6362,505,32,0,NULL
6363,505,51,0,NULL
6364,505,45,0,NULL
6365,505,57,0,NULL
6366,506,27,9,NULL
6367,506,3,10,NULL
6368,506,34,3,NULL
6369,506,51,2,NULL
6370,506,6,1,NULL
6371,506,32,0,NULL
6372,506,21,0,NULL
6373,506,25,0,NULL
6374,506,1,0,NULL
6375,506,54,0,NULL
6376,506,57,0,NULL
6377,506,4,0,NULL
6378,506,45,0,NULL
6379,506,56,0,NULL
6380,507,4,9,NULL
6381,507,3,10,NULL
6382,507,27,3,NULL
6383,507,34,2,NULL
6384,507,32,1,NULL
6385,507,1,0,NULL
6386,507,6,0,NULL
6387,507,56,0,NULL
6388,507,54,0,NULL
6389,507,21,0,NULL
6390,507,51,0,NULL
6391,507,25,0,NULL
6392,507,45,0,NULL
6393,507,57,0,NULL
6394,508,34,9,NULL
6395,508,4,6,NULL
6396,508,27,4,NULL
6397,508,3,3,NULL
6398,508,25,2,NULL
6399,508,1,1,NULL
6400,508,6,0,NULL
6401,508,32,0,NULL
6402,508,54,0,NULL
6403,508,51,0,NULL
6404,508,45,0,NULL
6405,508,21,0,NULL
6406,508,57,0,NULL
6407,508,56,0,NULL
6408,509,34,9,NULL
6409,509,3,10,NULL
6410,509,32,3,NULL
6411,509,56,2,NULL
6412,509,27,1,NULL
6413,509,1,0,NULL
6414,509,6,0,NULL
6415,509,4,0,NULL
6416,509,45,0,NULL
6417,509,25,0,NULL
6418,509,54,0,NULL
6419,509,21,0,NULL
6420,509,51,0,NULL
6421,509,57,0,NULL
6422,510,3,15,NULL
6423,510,27,4,NULL
6424,510,1,3,NULL
6425,510,6,2,NULL
6426,510,34,1,NULL
6427,510,25,0,NULL
6428,510,56,0,NULL
6429,510,32,0,NULL
6430,510,21,0,NULL
6431,510,57,0,NULL
6432,510,4,0,NULL
6433,510,51,0,NULL
6434,510,45,0,NULL
6435,510,54,0,NULL
6436,511,3,15,NULL
6437,511,27,6,NULL
6438,511,32,4,NULL
6439,511,4,0,NULL
6440,511,54,0,NULL
6441,511,56,0,NULL
6442,511,6,0,NULL
6443,511,1,0,NULL
6444,511,25,0,NULL
6445,511,21,0,NULL
6446,511,51,0,NULL
6447,511,34,0,NULL
6448,511,45,0,NULL
6449,511,57,0,NULL
13705,512,204,0,NULL
13704,512,4,0,NULL
13703,512,25,0,NULL
13702,512,59,0,NULL
13701,512,6,0,NULL
13700,512,57,0,NULL
13699,512,3,0,NULL
13698,512,21,0,NULL
13697,512,58,0,NULL
13696,512,56,1,NULL
13695,512,1,4,NULL
13688,513,3,0,NULL
13687,513,57,0,NULL
13686,513,58,0,NULL
13685,513,56,0,NULL
13684,513,4,0,NULL
13683,513,1,0,NULL
13682,513,21,0,NULL
13681,513,6,3,NULL
13680,513,25,3,NULL
13679,513,32,4,NULL
13678,513,27,15,NULL
6480,514,6,15,NULL
6481,514,25,4,NULL
6482,514,32,5,NULL
6483,514,34,1,NULL
6484,514,59,0,NULL
6485,514,3,0,NULL
6486,514,1,0,NULL
6487,514,21,0,NULL
6488,514,56,0,NULL
6489,514,4,0,NULL
6490,514,54,0,NULL
6491,514,27,0,NULL
6492,514,58,0,NULL
6493,514,57,0,NULL
6494,514,60,0,NULL
13717,515,1,0,NULL
13716,515,57,0,NULL
13715,515,21,0,NULL
13714,515,204,0,NULL
13713,515,58,0,NULL
13712,515,25,1,NULL
13711,515,27,2,NULL
13710,515,32,3,NULL
13709,515,3,4,NULL
13708,515,6,15,NULL
13734,516,3,0,NULL
13733,516,204,0,NULL
13732,516,54,0,NULL
13731,516,1,0,NULL
13730,516,58,0,NULL
13729,516,56,0,NULL
13728,516,4,0,NULL
13727,516,21,0,NULL
13726,516,25,3,NULL
13725,516,6,3,NULL
13724,516,32,10,NULL
13723,516,27,9,NULL
13749,517,3,0,NULL
13748,517,59,0,NULL
13747,517,58,0,NULL
13746,517,56,0,NULL
13745,517,54,0,NULL
13744,517,1,1,NULL
13743,517,21,2,NULL
13742,517,32,3,NULL
13741,517,25,4,NULL
13740,517,27,6,NULL
13739,517,6,9,NULL
13765,518,54,0,NULL
13764,518,25,0,NULL
13763,518,4,0,NULL
13762,518,204,0,NULL
13761,518,21,1,NULL
13760,518,27,2,NULL
13759,518,1,3,NULL
13758,518,32,4,NULL
13757,518,3,6,NULL
13756,518,6,9,NULL
13782,519,56,0,NULL
13781,519,51,0,NULL
13780,519,58,0,NULL
13779,519,21,0,NULL
13778,519,32,0,NULL
13777,519,1,0,NULL
13776,519,59,0,NULL
13775,519,27,0,NULL
13774,519,25,2,NULL
13773,519,3,4,NULL
13772,519,6,6,NULL
13771,519,4,13,NULL
13796,520,21,0,NULL
13795,520,57,0,NULL
13794,520,58,0,NULL
13793,520,32,0,NULL
13792,520,27,1,NULL
13791,520,6,2,NULL
13790,520,1,3,NULL
13789,520,25,4,NULL
13788,520,4,6,NULL
13787,520,3,9,NULL
13828,521,56,0,NULL
13827,521,4,0,NULL
13826,521,32,0,NULL
13825,521,59,0,NULL
13824,521,204,0,NULL
13823,521,58,0,NULL
13822,521,25,0,NULL
13821,521,21,1,NULL
13820,521,1,2,NULL
6604,522,3,11,NULL
6605,522,6,9,NULL
6606,522,27,4,NULL
6607,522,4,1,NULL
6608,522,25,0,NULL
6609,522,1,0,NULL
6610,522,34,0,NULL
6611,522,57,0,NULL
6612,522,21,0,NULL
6613,522,58,0,NULL
6614,522,54,0,NULL
6615,522,32,0,NULL
6616,522,59,0,NULL
6617,522,56,0,NULL
6618,522,60,0,NULL
13841,523,4,0,NULL
13840,523,59,0,NULL
13839,523,58,0,NULL
13838,523,25,0,NULL
13837,523,32,0,NULL
13836,523,21,1,NULL
13835,523,204,3,NULL
13834,523,27,6,NULL
13833,523,6,6,NULL
13832,523,3,9,NULL
13858,524,59,0,NULL
13857,524,27,0,NULL
13856,524,4,0,NULL
13855,524,21,0,NULL
13854,524,51,0,NULL
13853,524,54,0,NULL
13852,524,56,0,NULL
13851,524,25,1,NULL
13850,524,32,2,NULL
13849,524,204,3,NULL
13848,524,3,4,NULL
13847,524,6,15,NULL
13876,525,21,0,NULL
13875,525,4,0,NULL
13874,525,62,0,NULL
13873,525,27,0,NULL
13872,525,51,0,NULL
13871,525,32,0,NULL
13870,525,58,0,NULL
13869,525,56,0,NULL
13868,525,182,0,NULL
13867,525,1,1,NULL
13866,525,25,2,NULL
13865,525,6,9,NULL
13864,525,3,13,NULL
13891,526,57,0,NULL
13890,526,3,0,NULL
13889,526,21,0,NULL
13888,526,182,0,NULL
13887,526,56,0,NULL
13886,526,1,1,NULL
13885,526,54,2,NULL
13884,526,58,3,NULL
13883,526,25,4,NULL
13882,526,4,6,NULL
13881,526,6,9,NULL
13400,527,3,0,NULL
13399,527,63,0,NULL
13398,527,27,0,NULL
13397,527,58,0,NULL
13396,527,54,0,NULL
13395,527,59,0,NULL
13394,527,56,0,NULL
13393,527,6,0,NULL
13392,527,1,3,NULL
13391,527,25,4,NULL
13390,527,34,6,NULL
13389,527,32,9,NULL
13415,528,1,0,NULL
13414,528,3,0,NULL
13413,528,21,0,NULL
13412,528,27,0,NULL
