DeviceTimeStamp,OTI,WTI,ATI,OLI,OTI_A,OTI_T,MOG_A
2019-10-26T02:30,26.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T02:45,25.0,0.0,25.0,77.0,0.0,0.0,0.0
2019-10-26T03:00,24.0,0.0,25.0,77.0,0.0,0.0,0.0
2019-10-26T03:13,24.0,0.0,24.0,73.0,0.0,0.0,0.0
2019-10-26T03:13,23.0,0.0,24.0,62.0,0.0,0.0,0.0
2019-10-26T03:15,25.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T03:15,24.0,0.0,24.0,61.0,0.0,0.0,0.0
2019-10-26T03:21,23.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-26T03:23,24.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T03:26,24.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T03:30,23.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T03:45,25.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-26T04:00,24.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-26T04:06,25.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T04:08,25.0,0.0,24.0,78.0,0.0,0.0,0.0
2019-10-26T04:15,25.0,0.0,24.0,83.0,0.0,0.0,0.0
2019-10-26T04:30,22.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T04:45,24.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T05:00,25.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-26T05:15,25.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T05:30,25.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T05:45,25.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T06:00,22.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T06:15,24.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-26T06:30,24.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-26T06:45,22.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-26T07:00,24.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-26T07:22,25.0,0.0,25.0,70.0,0.0,0.0,0.0
2019-10-26T07:22,25.0,0.0,25.0,59.0,0.0,0.0,0.0
2019-10-26T07:30,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T07:45,25.0,0.0,25.0,77.0,0.0,0.0,0.0
2019-10-26T08:00,24.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T08:15,25.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T08:30,25.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T08:45,25.0,0.0,26.0,78.0,0.0,0.0,0.0
2019-10-26T09:00,24.0,0.0,26.0,75.0,0.0,0.0,0.0
2019-10-26T09:15,28.0,0.0,27.0,74.0,0.0,0.0,0.0
2019-10-26T09:30,29.0,0.0,28.0,73.0,0.0,0.0,0.0
2019-10-26T09:45,27.0,0.0,28.0,70.0,0.0,0.0,0.0
2019-10-26T10:00,31.0,0.0,28.0,69.0,0.0,0.0,0.0
2019-10-26T10:15,31.0,0.0,28.0,70.0,0.0,0.0,0.0
2019-10-26T10:30,30.0,0.0,28.0,71.0,0.0,0.0,0.0
2019-10-26T10:45,31.0,0.0,29.0,71.0,0.0,0.0,0.0
2019-10-26T11:00,32.0,0.0,29.0,70.0,0.0,0.0,0.0
2019-10-26T11:15,32.0,0.0,29.0,69.0,0.0,0.0,0.0
2019-10-26T11:30,31.0,0.0,30.0,69.0,0.0,0.0,0.0
2019-10-26T11:45,33.0,0.0,30.0,67.0,0.0,0.0,0.0
2019-10-26T12:00,32.0,0.0,30.0,69.0,0.0,0.0,0.0
2019-10-26T12:15,33.0,0.0,31.0,67.0,0.0,0.0,0.0
2019-10-26T12:30,32.0,0.0,32.0,66.0,0.0,0.0,0.0
2019-10-26T12:45,33.0,0.0,31.0,64.0,0.0,0.0,0.0
2019-10-26T13:00,34.0,0.0,31.0,63.0,0.0,0.0,0.0
2019-10-26T13:15,34.0,0.0,31.0,65.0,0.0,0.0,0.0
2019-10-26T13:30,34.0,0.0,33.0,64.0,0.0,0.0,0.0
2019-10-26T13:45,34.0,0.0,31.0,65.0,0.0,0.0,0.0
2019-10-26T14:00,31.0,0.0,31.0,67.0,0.0,0.0,0.0
2019-10-26T14:15,30.0,0.0,30.0,69.0,0.0,0.0,0.0
2019-10-26T14:30,30.0,0.0,30.0,71.0,0.0,0.0,0.0
2019-10-26T14:45,29.0,0.0,29.0,73.0,0.0,0.0,0.0
2019-10-26T15:00,28.0,0.0,28.0,74.0,0.0,0.0,0.0
2019-10-26T15:15,28.0,0.0,28.0,74.0,0.0,0.0,0.0
2019-10-26T15:30,25.0,0.0,25.0,76.0,0.0,0.0,0.0
2019-10-26T15:30,23.0,0.0,25.0,56.0,0.0,0.0,0.0
2019-10-26T15:45,25.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T16:00,24.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T16:15,23.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T16:30,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T16:45,24.0,0.0,25.0,71.0,0.0,0.0,0.0
2019-10-26T17:00,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T17:15,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T17:30,25.0,0.0,26.0,79.0,0.0,0.0,0.0
2019-10-26T17:45,25.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T18:00,25.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T18:15,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T18:30,25.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T18:45,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T19:00,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T19:15,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T19:30,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T19:45,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T20:00,27.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T20:15,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T20:30,24.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T20:45,27.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T21:00,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T21:15,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T21:30,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T21:45,25.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-26T22:00,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T22:15,27.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T22:30,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-26T22:45,25.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T23:00,24.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T23:15,26.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-26T23:30,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-26T23:45,24.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T00:00,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T00:15,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T00:30,25.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T00:45,27.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-27T01:00,25.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T01:15,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T01:30,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T01:45,27.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-27T02:00,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T02:15,27.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T02:30,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T02:45,27.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T03:00,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T03:15,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T03:30,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T03:48,26.0,0.0,24.0,75.0,0.0,0.0,0.0
2019-10-27T03:48,26.0,0.0,24.0,61.0,0.0,0.0,0.0
2019-10-27T04:00,25.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-27T04:15,26.0,0.0,24.0,73.0,0.0,0.0,0.0
2019-10-27T04:30,25.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-27T04:45,26.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-27T05:00,26.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-27T05:15,26.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-27T05:30,25.0,0.0,24.0,83.0,0.0,0.0,0.0
2019-10-27T05:45,25.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-27T06:00,23.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-27T06:15,25.0,0.0,24.0,83.0,0.0,0.0,0.0
2019-10-27T06:30,24.0,0.0,24.0,82.0,0.0,0.0,0.0
2019-10-27T06:45,25.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-27T06:55,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T06:59,25.0,0.0,24.0,73.0,0.0,0.0,0.0
2019-10-27T07:03,26.0,0.0,25.0,77.0,0.0,0.0,0.0
2019-10-27T07:03,26.0,0.0,25.0,60.0,0.0,0.0,0.0
2019-10-27T07:15,27.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-27T07:30,27.0,0.0,25.0,76.0,0.0,0.0,0.0
2019-10-27T07:45,28.0,0.0,26.0,77.0,0.0,0.0,0.0
2019-10-27T08:00,26.0,0.0,26.0,76.0,0.0,0.0,0.0
2019-10-27T08:15,28.0,0.0,26.0,76.0,0.0,0.0,0.0
2019-10-27T08:30,29.0,0.0,26.0,76.0,0.0,0.0,0.0
2019-10-27T08:45,28.0,0.0,26.0,75.0,0.0,0.0,0.0
2019-10-27T09:00,29.0,0.0,26.0,75.0,0.0,0.0,0.0
2019-10-27T09:15,27.0,0.0,26.0,75.0,0.0,0.0,0.0
2019-10-27T09:30,28.0,0.0,26.0,77.0,0.0,0.0,0.0
2019-10-27T09:45,28.0,0.0,27.0,75.0,0.0,0.0,0.0
2019-10-27T10:00,29.0,0.0,27.0,75.0,0.0,0.0,0.0
2019-10-27T10:15,30.0,0.0,27.0,75.0,0.0,0.0,0.0
2019-10-27T10:30,29.0,0.0,28.0,72.0,0.0,0.0,0.0
2019-10-27T10:45,31.0,0.0,28.0,72.0,0.0,0.0,0.0
2019-10-27T11:00,30.0,0.0,28.0,71.0,0.0,0.0,0.0
2019-10-27T11:15,30.0,0.0,29.0,71.0,0.0,0.0,0.0
2019-10-27T11:30,32.0,0.0,30.0,67.0,0.0,0.0,0.0
2019-10-27T11:45,32.0,0.0,31.0,62.0,0.0,0.0,0.0
2019-10-27T12:00,33.0,0.0,32.0,58.0,0.0,0.0,0.0
2019-10-27T12:15,32.0,0.0,30.0,60.0,0.0,0.0,0.0
2019-10-27T12:30,33.0,0.0,30.0,61.0,0.0,0.0,0.0
2019-10-27T12:45,33.0,0.0,30.0,62.0,0.0,0.0,0.0
2019-10-27T13:00,33.0,0.0,30.0,64.0,0.0,0.0,0.0
2019-10-27T13:15,32.0,0.0,29.0,66.0,0.0,0.0,0.0
2019-10-27T13:30,30.0,0.0,29.0,68.0,0.0,0.0,0.0
2019-10-27T13:45,31.0,0.0,29.0,70.0,0.0,0.0,0.0
2019-10-27T14:00,32.0,0.0,29.0,69.0,0.0,0.0,0.0
2019-10-27T14:15,31.0,0.0,29.0,70.0,0.0,0.0,0.0
2019-10-27T14:30,30.0,0.0,29.0,70.0,0.0,0.0,0.0
2019-10-27T14:45,31.0,0.0,29.0,71.0,0.0,0.0,0.0
2019-10-27T15:00,30.0,0.0,29.0,71.0,0.0,0.0,0.0
2019-10-27T15:15,30.0,0.0,29.0,73.0,0.0,0.0,0.0
2019-10-27T15:30,30.0,0.0,29.0,73.0,0.0,0.0,0.0
2019-10-27T15:45,30.0,0.0,28.0,72.0,0.0,0.0,0.0
2019-10-27T16:00,29.0,0.0,28.0,73.0,0.0,0.0,0.0
2019-10-27T16:15,29.0,0.0,28.0,77.0,0.0,0.0,0.0
2019-10-27T16:30,28.0,0.0,27.0,75.0,0.0,0.0,0.0
2019-10-27T16:45,28.0,0.0,27.0,75.0,0.0,0.0,0.0
2019-10-27T17:00,28.0,0.0,27.0,78.0,0.0,0.0,0.0
2019-10-27T17:15,27.0,0.0,27.0,77.0,0.0,0.0,0.0
2019-10-27T17:30,27.0,0.0,27.0,78.0,0.0,0.0,0.0
2019-10-27T17:45,26.0,0.0,26.0,78.0,0.0,0.0,0.0
2019-10-27T18:00,27.0,0.0,26.0,78.0,0.0,0.0,0.0
2019-10-27T18:15,27.0,0.0,26.0,79.0,0.0,0.0,0.0
2019-10-27T18:30,27.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-27T18:45,27.0,0.0,26.0,79.0,0.0,0.0,0.0
2019-10-27T19:00,27.0,0.0,26.0,78.0,0.0,0.0,0.0
2019-10-27T19:15,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T19:30,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T19:45,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T20:00,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T20:15,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T20:30,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T20:45,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T21:00,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T21:15,25.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T21:30,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T21:45,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T22:00,26.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-27T22:15,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-27T22:30,26.0,0.0,25.0,79.0,0.0,0.0,0.0
2019-10-27T22:38,25.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-27T22:39,25.0,0.0,24.0,80.0,0.0,0.0,0.0
2019-10-27T22:43,25.0,0.0,24.0,81.0,0.0,0.0,0.0
2019-10-27T22:45,25.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-27T23:00,24.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-27T23:15,24.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-27T23:30,25.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-27T23:45,25.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-28T00:00,25.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-28T00:15,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-28T00:30,25.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-28T00:45,25.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-28T00:58,23.0,0.0,24.0,78.0,0.0,0.0,0.0
2019-10-28T00:59,23.0,0.0,24.0,65.0,0.0,0.0,0.0
2019-10-28T01:00,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-28T01:15,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-28T01:30,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-28T01:45,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-28T02:00,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T02:15,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T02:30,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T02:45,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T03:00,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T03:15,23.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-28T03:30,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T03:45,24.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T04:00,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T04:15,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-28T04:30,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T04:45,24.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T05:00,24.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-28T05:15,24.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-28T05:30,24.0,0.0,23.0,86.0,0.0,0.0,0.0
2019-10-28T05:45,24.0,0.0,23.0,89.0,0.0,0.0,0.0
2019-10-28T06:00,24.0,0.0,24.0,89.0,0.0,0.0,0.0
2019-10-28T06:15,24.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-28T06:30,24.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-28T06:45,25.0,0.0,24.0,88.0,0.0,0.0,0.0
2019-10-28T07:00,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-28T07:15,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-28T07:17,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-28T07:22,24.0,0.0,25.0,82.0,0.0,0.0,0.0
2019-10-28T07:23,25.0,0.0,25.0,78.0,0.0,0.0,0.0
2019-10-28T07:30,26.0,0.0,25.0,82.0,0.0,0.0,0.0
2019-10-28T07:38,26.0,0.0,25.0,84.0,0.0,0.0,0.0
2019-10-28T07:45,25.0,0.0,25.0,85.0,0.0,0.0,0.0
2019-10-28T08:00,26.0,0.0,25.0,82.0,0.0,0.0,0.0
2019-10-28T08:15,27.0,0.0,26.0,81.0,0.0,0.0,0.0
2019-10-28T08:30,27.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T08:45,27.0,0.0,26.0,78.0,0.0,0.0,0.0
2019-10-28T09:00,28.0,0.0,27.0,77.0,0.0,0.0,0.0
2019-10-28T09:15,28.0,0.0,28.0,78.0,0.0,0.0,0.0
2019-10-28T09:30,29.0,0.0,27.0,74.0,0.0,0.0,0.0
2019-10-28T09:45,28.0,0.0,28.0,74.0,0.0,0.0,0.0
2019-10-28T10:00,30.0,0.0,28.0,74.0,0.0,0.0,0.0
2019-10-28T10:15,29.0,0.0,28.0,77.0,0.0,0.0,0.0
2019-10-28T10:40,29.0,0.0,28.0,64.0,0.0,0.0,0.0
2019-10-28T10:40,29.0,0.0,28.0,56.0,0.0,0.0,0.0
2019-10-28T10:45,29.0,0.0,28.0,75.0,0.0,0.0,0.0
2019-10-28T11:00,29.0,0.0,28.0,76.0,0.0,0.0,0.0
2019-10-28T11:15,30.0,0.0,29.0,74.0,0.0,0.0,0.0
2019-10-28T11:30,31.0,0.0,31.0,70.0,0.0,0.0,0.0
2019-10-28T11:45,32.0,0.0,30.0,67.0,0.0,0.0,0.0
2019-10-28T12:00,32.0,0.0,30.0,66.0,0.0,0.0,0.0
2019-10-28T12:15,32.0,0.0,30.0,66.0,0.0,0.0,0.0
2019-10-28T12:30,33.0,0.0,37.0,60.0,0.0,0.0,0.0
2019-10-28T12:45,33.0,0.0,33.0,58.0,0.0,0.0,0.0
2019-10-28T13:00,36.0,0.0,34.0,55.0,0.0,0.0,0.0
2019-10-28T13:15,36.0,0.0,34.0,54.0,0.0,0.0,0.0
2019-10-28T13:30,37.0,0.0,32.0,56.0,0.0,0.0,0.0
2019-10-28T13:45,38.0,0.0,35.0,57.0,0.0,0.0,0.0
2019-10-28T14:00,38.0,0.0,35.0,58.0,0.0,0.0,0.0
2019-10-28T14:15,38.0,0.0,36.0,60.0,0.0,0.0,0.0
2019-10-28T14:30,39.0,0.0,32.0,58.0,0.0,0.0,0.0
2019-10-28T14:45,38.0,0.0,31.0,61.0,0.0,0.0,0.0
2019-10-28T15:00,37.0,0.0,31.0,64.0,0.0,0.0,0.0
2019-10-28T15:15,35.0,0.0,31.0,67.0,0.0,0.0,0.0
2019-10-28T15:30,32.0,0.0,30.0,70.0,0.0,0.0,0.0
2019-10-28T15:45,32.0,0.0,30.0,70.0,0.0,0.0,0.0
2019-10-28T16:01,31.0,0.0,29.0,59.0,0.0,0.0,0.0
2019-10-28T16:15,29.0,0.0,29.0,74.0,0.0,0.0,0.0
2019-10-28T16:30,29.0,0.0,29.0,74.0,0.0,0.0,0.0
2019-10-28T16:45,29.0,0.0,28.0,75.0,0.0,0.0,0.0
2019-10-28T17:00,29.0,0.0,28.0,76.0,0.0,0.0,0.0
2019-10-28T17:15,28.0,0.0,28.0,76.0,0.0,0.0,0.0
2019-10-28T17:30,29.0,0.0,28.0,77.0,0.0,0.0,0.0
2019-10-28T17:45,28.0,0.0,27.0,77.0,0.0,0.0,0.0
2019-10-28T18:00,29.0,0.0,27.0,78.0,0.0,0.0,0.0
2019-10-28T18:15,29.0,0.0,27.0,79.0,0.0,0.0,0.0
2019-10-28T18:30,29.0,0.0,27.0,79.0,0.0,0.0,0.0
2019-10-28T18:45,29.0,0.0,27.0,79.0,0.0,0.0,0.0
2019-10-28T19:00,29.0,0.0,27.0,78.0,0.0,0.0,0.0
2019-10-28T19:15,29.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T19:30,28.0,0.0,26.0,79.0,0.0,0.0,0.0
2019-10-28T19:45,29.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T20:00,29.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T20:15,29.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T20:30,28.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T20:45,28.0,0.0,26.0,80.0,0.0,0.0,0.0
2019-10-28T21:00,28.0,0.0,26.0,81.0,0.0,0.0,0.0
2019-10-28T21:15,28.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-28T21:30,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-28T21:45,28.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-28T22:00,28.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-28T22:15,27.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-28T22:30,28.0,0.0,25.0,80.0,0.0,0.0,0.0
2019-10-28T22:45,28.0,0.0,25.0,82.0,0.0,0.0,0.0
2019-10-28T23:00,27.0,0.0,25.0,83.0,0.0,0.0,0.0
2019-10-28T23:15,26.0,0.0,25.0,84.0,0.0,0.0,0.0
2019-10-28T23:30,26.0,0.0,25.0,84.0,0.0,0.0,0.0
2019-10-28T23:45,26.0,0.0,25.0,82.0,0.0,0.0,0.0
2019-10-29T00:00,26.0,0.0,25.0,83.0,0.0,0.0,0.0
2019-10-29T00:15,26.0,0.0,25.0,85.0,0.0,0.0,0.0
2019-10-29T00:30,26.0,0.0,25.0,83.0,0.0,0.0,0.0
2019-10-29T00:46,25.0,0.0,24.0,65.0,0.0,0.0,0.0
2019-10-29T00:48,26.0,0.0,25.0,84.0,0.0,0.0,0.0
2019-10-29T00:50,25.0,0.0,24.0,83.0,0.0,0.0,0.0
2019-10-29T00:51,26.0,0.0,25.0,84.0,0.0,0.0,0.0
2019-10-29T00:52,25.0,0.0,24.0,78.0,0.0,0.0,0.0
2019-10-29T00:53,26.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-29T01:00,26.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T01:15,26.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T01:30,24.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-29T01:45,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-29T02:00,24.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T02:15,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T02:30,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T02:45,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-29T03:00,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T03:15,24.0,0.0,24.0,84.0,0.0,0.0,0.0
2019-10-29T03:30,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T03:45,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-29T04:00,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T04:15,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T04:30,24.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T04:45,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T05:00,24.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T05:15,25.0,0.0,24.0,86.0,0.0,0.0,0.0
2019-10-29T05:30,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T05:45,24.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T06:00,25.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-29T06:15,25.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T06:30,26.0,0.0,24.0,87.0,0.0,0.0,0.0
2019-10-29T06:45,26.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-29T07:00,24.0,0.0,24.0,85.0,0.0,0.0,0.0
2019-10-29T07:12,26.0,0.0,25.0,81.0,0.0,0.0,0.0
2019-10-29T07:15,26.0,0.0,25.0,84.0,0.0,0.0,0.0
2019-10-29T07:30,27.0,0.0,26.0,81.0,0.0,0.0,0.0
2019-10-29T07:45,26.0,0.0,26.0,81.0,0.0,0.0,0.0
2019-10-29T08:00,28.0,0.0,27.0,80.0,0.0,0.0,0.0
2019-10-29T08:15,28.0,0.0,27.0,79.0,0.0,0.0,0.0
2019-10-29T08:30,26.0,0.0,27.0,78.0,0.0,0.0,0.0
2019-10-29T08:45,27.0,0.0,28.0,80.0,0.0,0.0,0.0
2019-10-29T09:00,28.0,0.0,28.0,79.0,0.0,0.0,0.0
2019-10-29T09:15,27.0,0.0,29.0,76.0,0.0,0.0,0.0
2019-10-29T09:30,29.0,0.0,29.0,74.0,0.0,0.0,0.0
2019-10-29T09:45,30.0,0.0,29.0,75.0,0.0,0.0,0.0
2019-10-29T10:00,31.0,0.0,29.0,74.0,0.0,0.0,0.0
2019-10-29T10:15,31.0,0.0,31.0,74.0,0.0,0.0,0.0
2019-10-29T10:30,32.0,0.0,30.0,73.0,0.0,0.0,0.0
2019-10-29T10:45,31.0,0.0,30.0,73.0,0.0,0.0,0.0
2019-10-29T11:00,32.0,0.0,32.0,65.0,0.0,0.0,0.0
2019-10-29T11:15,33.0,0.0,33.0,56.0,0.0,0.0,0.0
2019-10-29T11:30,34.0,0.0,32.0,60.0,0.0,0.0,0.0
2019-10-29T11:45,34.0,0.0,35.0,60.0,0.0,0.0,0.0
2019-10-29T12:00,35.0,0.0,35.0,58.0,0.0,0.0,0.0
