DeviceTimeStamp,KWH,KWH_I,KVARH,KW,KVA,KVAR,MPD,MKVAD
2019-09-18T16:45,106634.8,21.10000000000582,107771.7,85.598,86.619,13.258,122.5,123.2
2019-09-18T17:02,106659.3,24.5,107796.6,83.707,84.741,13.2,122.5,123.2
2019-09-18T17:15,106678.4,19.09999999999127,107815.9,80.057,80.911,11.724,122.5,123.2
2019-09-18T17:30,106698.3,19.90000000000873,107835.9,86.332,86.977,10.573,122.5,123.2
2019-09-18T17:45,106719.3,21.0,107857.1,85.651,86.105,8.835,122.5,123.2
2019-09-18T18:00,106741.6,22.30000000000291,107879.5,91.7,92.289,10.408,122.5,123.2
2019-09-18T18:17,106769.2,27.59999999999127,107907.1,95.704,96.268,10.405,122.5,123.2
2019-09-18T18:30,106788.9,19.69999999999709,107927.0,87.346,87.834,9.25,122.5,123.2
2019-09-18T18:45,106811.2,22.30000000000291,107949.3,93.332,93.766,9.01,122.5,123.2
2019-09-18T19:01,106835.6,24.40000000000873,107973.8,92.334,92.937,10.564,122.5,123.2
2019-09-18T19:15,106858.4,22.79999999998836,107996.7,92.185,92.64,9.175,122.5,123.2
2019-09-18T19:30,106879.3,20.90000000000873,108017.8,84.414,84.79,7.97,122.5,123.2
2019-09-18T19:45,106900.5,21.19999999999709,108039.0,83.415,83.735,7.315,122.5,123.2
2019-09-18T20:00,106922.0,21.5,108060.5,80.616,80.982,7.685,122.5,123.2
2019-09-18T20:15,106942.2,20.19999999999709,108080.8,78.406,78.837,8.228,122.5,123.2
2019-09-18T20:30,106960.1,17.90000000000873,108098.8,75.561,76.045,8.57,122.5,123.2
2019-09-18T20:45,106977.4,17.29999999998836,108116.2,65.655,66.067,7.358,122.5,123.2
2019-09-18T21:00,106992.8,15.400000000008731,108131.7,64.506,64.846,6.636,122.5,123.2
2019-09-18T21:15,107009.2,16.39999999999418,108148.1,67.467,67.8,6.716,122.5,123.2
2019-09-18T21:30,107025.5,16.30000000000291,108164.5,64.794,65.076,6.057,122.5,123.2
2019-09-18T21:45,107042.8,17.30000000000291,108181.9,71.046,71.352,6.598,122.5,123.2
2019-09-18T22:00,107060.1,17.30000000000291,108199.3,66.422,66.878,7.802,122.5,123.2
2019-09-18T22:15,107076.4,16.29999999998836,108215.7,65.914,66.687,10.127,122.5,123.2
2019-09-18T22:30,107093.3,16.90000000000873,108232.7,70.345,70.811,8.112,122.5,123.2
2019-09-18T22:45,107111.8,18.5,108251.3,69.031,69.572,8.655,122.5,123.2
2019-09-18T23:00,107129.8,18.0,108269.4,72.371,72.823,8.1,122.5,123.2
2019-09-18T23:15,107147.3,17.5,108287.1,67.073,67.621,8.595,122.5,123.2
2019-09-18T23:30,107164.7,17.39999999999418,108304.6,70.221,70.657,7.833,122.5,123.2
2019-09-18T23:45,107182.1,17.40000000000873,108322.1,64.67,65.148,7.876,122.5,123.2
2019-09-19T00:00,107198.3,16.19999999999709,108338.4,62.079,62.582,7.914,122.5,123.2
2019-09-26T13:51,118374.9,11176.599999999991,119633.1,79.634,81.003,14.825,125.3,125.9
2019-09-26T14:00,118387.0,12.10000000000582,119645.3,78.499,79.359,11.65,125.3,125.9
2019-09-26T14:15,118406.8,19.80000000000291,119665.4,78.331,79.379,12.853,125.3,125.9
2019-09-26T14:30,118426.5,19.69999999999709,119685.3,77.444,78.471,12.655,125.3,125.9
2019-09-26T14:45,118446.1,19.60000000000582,119705.1,76.839,77.8,12.187,125.3,125.9
2019-09-26T15:00,118465.5,19.39999999999418,119724.7,79.73,80.796,13.08,125.3,125.9
2019-09-26T15:15,118485.5,20.0,119745.0,82.275,83.176,12.212,125.3,125.9
2019-09-26T15:30,118505.0,19.5,119764.7,78.689,79.343,10.159,125.3,125.9
2019-09-26T15:45,118524.1,19.10000000000582,119784.0,75.976,76.792,11.17,125.3,125.9
2019-09-26T16:00,118543.2,19.09999999999127,119803.2,81.37,82.295,12.306,125.3,125.9
2019-09-26T16:15,118562.9,19.69999999999709,119823.2,80.644,81.553,12.142,125.3,125.9
2019-09-26T16:35,118585.4,22.5,119846.0,66.05,67.131,11.994,125.3,125.9
2019-09-26T16:45,118598.4,13.0,119859.1,81.102,81.899,11.4,125.3,125.9
2019-09-26T17:00,118619.4,21.0,119880.3,88.776,89.609,12.187,125.3,125.9
2019-09-26T17:15,118641.7,22.30000000000291,119902.8,93.431,94.14,11.529,125.3,125.9
2019-09-26T17:30,118665.0,23.30000000000291,119926.3,95.309,96.009,11.572,125.3,125.9
2019-09-26T17:48,118683.8,18.80000000000291,119945.2,98.565,99.719,15.129,125.3,125.9
2019-09-26T18:00,118705.6,21.80000000000291,119967.1,115.135,115.911,13.391,125.3,125.9
2019-09-26T18:15,118731.2,25.59999999999127,119993.0,98.495,99.155,11.425,125.3,125.9
2019-09-26T18:30,118756.0,24.80000000000291,120017.9,101.767,102.25,9.923,125.3,125.9
2019-09-26T18:45,118781.3,25.30000000000291,120043.2,102.336,102.875,10.512,125.3,125.9
2019-09-26T19:00,118807.5,26.19999999999709,120069.5,106.341,106.78,9.674,125.3,125.9
2019-09-26T19:15,118833.8,26.30000000000291,120095.9,104.155,104.466,8.056,125.3,125.9
2019-09-26T19:30,118859.9,26.09999999999127,120122.0,103.581,103.981,9.104,125.3,125.9
2019-09-26T19:45,118886.2,26.30000000000291,120148.4,101.887,102.381,10.045,125.3,125.9
2019-09-26T20:00,118911.6,25.40000000000873,120173.9,100.506,100.958,9.545,125.3,125.9
2019-09-26T20:15,118936.3,24.69999999999709,120198.6,96.269,96.694,9.058,125.3,125.9
2019-09-26T20:30,118959.7,23.39999999999418,120222.1,93.488,93.792,7.544,125.3,125.9
2019-09-26T20:45,118983.0,23.30000000000291,120245.5,92.934,93.282,8.04,125.3,125.9
2019-09-26T21:00,119005.7,22.69999999999709,120268.2,85.091,85.508,8.434,125.3,125.9
2019-09-26T21:15,119027.3,21.60000000000582,120289.8,81.501,81.714,5.89,125.3,125.9
2019-09-26T21:30,119047.0,19.69999999999709,120309.5,77.764,78.027,6.393,125.3,125.9
2019-09-26T21:45,119064.6,17.60000000000582,120327.3,63.812,64.187,6.92,125.3,125.9
2019-09-26T22:00,119080.3,15.69999999999709,120342.9,58.549,58.809,5.524,125.3,125.9
2019-09-26T22:15,119094.8,14.5,120357.6,58.336,59.076,9.321,125.3,125.9
2019-09-26T22:30,119109.5,14.69999999999709,120372.5,56.944,57.325,6.594,125.3,125.9
2019-09-26T22:45,119124.7,15.19999999999709,120387.8,60.77,61.177,7.043,125.3,125.9
2019-09-26T23:00,119140.1,15.400000000008731,120403.2,59.658,59.951,5.918,125.3,125.9
2019-09-26T23:15,119154.8,14.69999999999709,120418.0,57.873,58.155,5.721,125.3,125.9
2019-09-26T23:30,119168.6,13.80000000000291,120431.9,54.104,54.4,5.664,125.3,125.9
2019-09-26T23:45,119182.5,13.89999999999418,120445.8,54.472,54.778,5.781,125.3,125.9
2019-09-27T00:00,119196.3,13.80000000000291,120459.6,54.887,55.191,5.784,125.3,125.9
2019-09-27T00:15,119210.1,13.80000000000291,120473.5,55.694,56.056,6.363,125.3,125.9
2019-09-27T00:30,119223.2,13.099999999991269,120486.8,53.224,53.599,6.322,125.3,125.9
2019-09-27T00:45,119236.0,12.80000000000291,120499.6,52.667,53.009,5.438,125.3,125.9
2019-09-27T01:00,119247.8,11.80000000000291,120511.5,43.667,44.03,5.638,125.3,125.9
2019-09-27T01:15,119259.2,11.39999999999418,120523.0,45.921,46.314,6.02,125.3,125.9
2019-09-27T01:30,119270.8,11.60000000000582,120534.7,44.669,44.946,4.988,125.3,125.9
2019-09-27T01:45,119282.3,11.5,120546.2,46.6,46.845,4.783,125.3,125.9
2019-09-27T02:00,119293.5,11.19999999999709,120557.5,41.907,42.131,3.512,125.3,125.9
2019-09-27T02:15,119304.3,10.80000000000291,120568.3,43.323,43.664,5.445,125.3,125.9
2019-09-27T02:30,119314.3,10.0,120578.5,42.943,43.291,5.476,125.3,125.9
2019-09-27T02:45,119324.4,10.099999999991269,120588.7,39.933,40.373,5.948,125.3,125.9
2019-09-27T03:00,119334.4,10.0,120598.7,37.035,37.256,4.055,125.3,125.9
2019-09-27T03:15,119344.2,9.80000000000291,120608.6,41.776,42.139,5.518,125.3,125.9
2019-09-27T03:30,119354.1,9.900000000008731,120618.6,41.555,41.863,4.283,125.3,125.9
2019-09-27T03:45,119364.1,10.0,120628.6,38.3,38.499,3.916,125.3,125.9
2019-09-27T04:00,119373.3,9.19999999999709,120638.0,35.098,35.542,4.83,125.3,125.9
2019-09-27T04:15,119382.6,9.30000000000291,120647.3,39.095,39.508,4.557,125.3,125.9
2019-09-27T04:30,119391.6,9.0,120656.4,34.41,34.681,4.327,125.3,125.9
2019-09-27T04:45,119400.2,8.599999999991269,120665.1,35.678,35.942,4.348,125.3,125.9
2019-09-27T05:00,119408.5,8.30000000000291,120673.5,34.133,34.539,5.28,125.3,125.9
2019-09-27T05:15,119417.3,8.80000000000291,120682.4,34.566,34.975,5.333,125.3,125.9
2019-09-27T05:26,119420.8,3.5,120686.0,36.99,38.065,8.983,125.3,125.9
2019-09-27T05:30,119423.3,2.5,120688.5,40.413,41.476,9.33,125.3,125.9
2019-09-27T05:45,119432.2,8.89999999999418,120697.5,32.98,33.317,4.728,125.3,125.9
2019-09-27T06:00,119440.6,8.400000000008731,120706.1,31.01,31.652,6.342,125.3,125.9
2019-09-27T06:15,119448.9,8.299999999988358,120714.6,35.277,36.053,7.438,125.3,125.9
2019-09-27T06:30,119457.7,8.80000000000291,120723.5,30.873,31.6,6.739,125.3,125.9
2019-09-27T06:45,119466.3,8.60000000000582,120732.3,31.902,32.511,6.262,125.3,125.9
2019-09-27T07:00,119475.0,8.69999999999709,120741.1,36.096,37.045,8.328,125.3,125.9
2019-09-27T07:15,119483.4,8.39999999999418,120749.7,36.75,38.144,10.216,125.3,125.9
2019-09-27T07:30,119492.8,9.400000000008731,120759.4,36.963,37.943,8.569,125.3,125.9
2019-09-27T07:45,119502.8,10.0,120769.6,40.354,41.572,9.988,125.3,125.9
2019-09-27T08:00,119512.6,9.80000000000291,120779.6,43.604,44.558,9.169,125.3,125.9
2019-09-27T08:15,119523.0,10.39999999999418,120790.2,36.901,38.029,9.191,125.3,125.9
2019-09-27T08:30,119533.5,10.5,120800.9,43.472,44.649,10.184,125.3,125.9
2019-09-27T08:45,119543.9,10.39999999999418,120811.6,38.092,39.278,9.579,125.3,125.9
2019-09-27T09:00,119554.3,10.400000000008731,120822.3,39.943,40.959,9.063,125.3,125.9
2019-09-27T09:15,119565.8,11.5,120834.0,45.574,46.935,11.218,125.3,125.9
2019-09-27T09:30,119577.5,11.69999999999709,120845.9,47.059,48.355,11.119,125.3,125.9
2019-09-27T09:45,119589.8,12.30000000000291,120858.5,53.074,54.506,12.411,125.3,125.9
2019-09-27T10:00,119604.2,14.39999999999418,120873.2,63.115,64.817,14.757,125.3,125.9
2019-09-27T10:15,119619.0,14.80000000000291,120888.4,55.573,57.12,13.201,125.3,125.9
2019-09-27T10:30,119633.0,14.0,120902.7,53.254,54.912,13.389,125.3,125.9
2019-09-27T10:45,119647.7,14.69999999999709,120917.7,61.806,63.766,15.688,125.3,125.9
2019-09-27T11:00,119664.2,16.5,120934.6,73.14,74.369,13.461,125.3,125.9
2019-09-27T11:15,119683.4,19.19999999999709,120954.2,72.504,73.876,14.169,125.3,125.9
2019-09-27T11:30,119702.5,19.10000000000582,120973.6,81.707,82.798,13.395,125.3,125.9
2019-09-27T13:28,119721.4,18.89999999999418,120992.8,110.051,111.987,20.731,125.3,125.9
2019-09-27T13:30,119724.8,3.400000000008731,120996.3,111.759,113.58,20.257,125.3,125.9
2019-09-27T13:45,119752.5,27.69999999999709,121024.3,113.039,114.682,19.341,125.3,125.9
2019-09-27T13:54,119764.8,12.30000000000291,121036.9,84.62,85.751,13.878,125.3,125.9
2019-09-27T14:01,119776.3,11.5,121048.5,100.422,101.785,16.601,125.3,125.9
2019-09-27T14:15,119799.0,22.69999999999709,121071.4,98.846,100.238,16.649,125.3,125.9
2019-09-27T14:30,119822.6,23.60000000000582,121095.3,95.344,96.59,15.46,125.3,125.9
2019-09-27T14:45,119847.3,24.69999999999709,121120.4,92.418,93.796,16.017,125.3,125.9
2019-09-27T15:00,119869.0,21.69999999999709,121142.4,95.954,96.975,14.038,125.3,125.9
2019-09-27T15:15,119891.9,22.89999999999418,121165.5,89.344,90.367,13.557,125.3,125.9
2019-09-27T15:31,119911.8,19.90000000000873,121185.6,87.608,88.67,13.678,125.3,125.9
2019-09-27T15:45,119931.9,20.09999999999127,121206.0,93.056,94.099,13.974,125.3,125.9
2019-09-27T16:00,119954.7,22.80000000000291,121229.1,89.634,90.53,12.706,125.3,125.9
2019-09-27T16:15,119976.4,21.69999999999709,121251.0,86.47,87.551,13.716,125.3,125.9
2019-09-27T16:30,119998.5,22.10000000000582,121273.4,90.413,91.233,12.205,125.3,125.9
2019-09-27T16:42,120012.9,14.39999999999418,121287.9,69.254,69.949,9.837,125.3,125.9
2019-09-27T16:45,120017.2,4.30000000000291,121292.3,90.802,91.927,14.337,125.3,125.9
2019-09-27T17:00,120038.9,21.69999999999709,121314.3,89.515,90.479,13.167,125.3,125.9
2019-09-27T17:15,120062.1,23.20000000001164,121337.6,97.374,98.277,13.292,125.3,125.9
2019-09-27T17:30,120087.2,25.09999999999127,121363.0,100.841,101.64,12.715,125.3,125.9
2019-09-27T17:45,120114.5,27.30000000000291,121390.4,110.912,111.655,12.858,125.3,125.9
2019-09-27T18:00,120142.2,27.69999999999709,121418.3,110.845,111.518,12.224,125.3,125.9
2019-09-27T18:15,120169.0,26.80000000000291,121445.2,102.873,103.331,9.719,125.3,125.9
2019-09-27T18:30,120194.9,25.89999999999418,121471.3,105.963,106.495,10.629,125.3,125.9
2019-09-27T18:45,120220.9,26.0,121497.3,102.809,103.366,10.718,125.3,125.9
2019-09-27T19:00,120247.2,26.30000000000291,121523.7,100.005,100.699,11.797,125.3,125.9
2019-09-27T19:15,120272.5,25.30000000000291,121549.2,98.809,99.293,9.793,125.3,125.9
2019-09-27T19:30,120296.9,24.39999999999418,121573.7,100.279,100.753,9.758,125.3,125.9
2019-09-27T19:45,120321.3,24.40000000000873,121598.1,101.883,102.309,9.333,125.3,125.9
2019-09-27T20:00,120348.3,27.0,121625.2,106.954,107.436,10.166,125.3,125.9
2019-09-27T20:15,120372.5,24.19999999999709,121649.5,100.71,101.059,8.393,125.3,125.9
2019-09-27T20:30,120397.4,24.89999999999418,121674.4,93.967,94.29,7.79,125.3,125.9
2019-09-27T20:45,120420.2,22.80000000000291,121697.2,91.4,91.793,8.476,125.3,125.9
2019-09-27T21:00,120443.5,23.30000000000291,121720.6,88.508,88.908,8.426,125.3,125.9
2019-09-27T21:15,120465.3,21.80000000000291,121742.5,81.538,81.804,6.59,125.3,125.9
2019-09-27T21:30,120485.7,20.39999999999418,121762.9,80.772,81.123,7.542,125.3,125.9
2019-09-27T21:45,120504.5,18.80000000000291,121781.8,70.823,71.26,7.877,125.3,125.9
2019-09-27T22:00,120521.6,17.10000000000582,121799.0,68.536,69.013,8.098,125.3,125.9
2019-09-27T22:15,120538.0,16.39999999999418,121815.5,61.419,61.879,7.533,125.3,125.9
2019-09-27T22:30,120553.6,15.60000000000582,121831.2,62.82,63.29,7.701,125.3,125.9
2019-09-27T22:45,120568.1,14.5,121845.8,57.631,57.974,6.297,125.3,125.9
2019-09-27T23:00,120582.1,14.0,121859.8,56.23,56.554,6.036,125.3,125.9
2019-09-27T23:15,120595.7,13.599999999991269,121873.6,54.317,54.694,6.411,125.3,125.9
2019-09-27T23:30,120609.8,14.10000000000582,121887.8,60.437,61.118,9.096,125.3,125.9
2019-09-27T23:45,120623.8,14.0,121901.9,58.425,58.883,7.337,125.3,125.9
2019-09-28T00:00,120637.4,13.599999999991269,121915.6,50.963,51.33,6.125,125.3,125.9
2019-09-28T00:15,120650.6,13.200000000011642,121928.9,53.236,53.569,5.962,125.3,125.9
2019-09-28T00:30,120662.7,12.099999999991269,121941.1,44.522,44.87,5.581,125.3,125.9
2019-09-28T00:45,120674.5,11.80000000000291,121952.9,47.929,48.32,6.134,125.3,125.9
2019-09-28T01:00,120686.0,11.5,121964.6,46.346,46.864,6.947,125.3,125.9
2019-09-28T01:15,120697.3,11.30000000000291,121976.0,44.567,44.803,4.595,125.3,125.9
2019-09-28T01:30,120708.2,10.89999999999418,121986.9,43.751,44.112,5.631,125.3,125.9
2019-09-28T01:45,120719.0,10.80000000000291,121997.8,41.246,41.562,5.114,125.3,125.9
2019-09-28T02:00,120729.7,10.69999999999709,122008.6,42.031,42.403,5.609,125.3,125.9
2019-09-28T02:15,120740.2,10.5,122019.2,42.42,42.681,4.712,125.3,125.9
2019-09-28T02:30,120750.0,9.80000000000291,122029.0,39.084,39.316,4.26,125.3,125.9
2019-09-28T02:45,120760.4,10.39999999999418,122039.5,41.855,42.279,5.973,125.3,125.9
2019-09-28T03:00,120770.6,10.200000000011642,122049.8,38.606,38.865,4.474,125.3,125.9
2019-09-28T03:15,120780.6,10.0,122059.9,39.195,39.602,5.664,125.3,125.9
2019-09-28T03:30,120790.6,10.0,122070.0,39.255,39.597,5.193,125.3,125.9
2019-09-28T03:45,120800.5,9.89999999999418,122079.9,40.746,41.184,5.988,125.3,125.9
2019-09-28T04:00,120810.5,10.0,122090.1,38.652,39.07,5.701,125.3,125.9
2019-09-28T04:15,120820.3,9.80000000000291,122100.0,40.874,41.328,6.112,125.3,125.9
2019-09-28T04:30,120830.0,9.69999999999709,122109.7,38.236,38.472,4.25,125.3,125.9
2019-09-28T04:45,120839.6,9.60000000000582,122119.4,38.22,38.539,4.943,125.3,125.9
2019-09-28T05:00,120849.2,9.599999999991269,122129.1,36.083,36.356,3.873,125.3,125.9
2019-09-28T05:15,120859.1,9.900000000008731,122139.1,41.843,42.461,7.22,125.3,125.9
2019-09-28T05:30,120869.0,9.89999999999418,122149.2,38.876,39.317,5.87,125.3,125.9
2019-09-28T05:45,120879.1,10.10000000000582,122159.3,40.858,41.403,6.69,125.3,125.9
2019-09-28T06:00,120888.6,9.5,122168.9,36.205,36.472,4.4,125.3,125.9
2019-09-28T06:15,120898.0,9.39999999999418,122178.5,36.182,36.618,5.633,125.3,125.9
2019-09-28T06:30,120907.1,9.10000000000582,122187.7,33.458,33.907,5.498,125.3,125.9
2019-09-28T06:45,120916.0,8.89999999999418,122196.7,37.147,37.65,6.13,125.3,125.9
2019-09-28T07:00,120925.1,9.10000000000582,122206.0,36.185,37.149,8.409,125.3,125.9
2019-09-28T07:15,120934.3,9.19999999999709,122215.3,36.117,37.036,8.198,125.3,125.9
2019-09-28T07:30,120943.2,8.89999999999418,122224.5,36.456,37.799,9.983,125.3,125.9
2019-09-28T07:45,120952.8,9.60000000000582,122234.3,42.654,43.572,8.9,125.3,125.9
2019-09-28T08:00,120962.8,10.0,122244.6,41.075,42.177,9.575,125.3,125.9
2019-09-28T08:15,120972.2,9.39999999999418,122254.2,36.462,37.437,8.488,125.3,125.9
2019-09-28T08:30,120981.5,9.30000000000291,122263.7,36.155,37.025,7.976,125.3,125.9
2019-09-28T08:45,120990.7,9.19999999999709,122273.1,39.223,40.32,9.342,125.3,125.9
2019-09-28T09:00,121000.2,9.5,122282.8,38.279,39.259,8.718,125.3,125.9
2019-09-28T09:15,121009.8,9.60000000000582,122292.7,37.291,38.512,9.621,125.3,125.9
2019-09-28T09:30,121019.5,9.69999999999709,122302.6,38.427,40.237,11.934,125.3,125.9
2019-09-28T09:45,121028.9,9.39999999999418,122312.3,36.82,37.9,8.986,125.3,125.9
2019-09-28T10:00,121038.6,9.700000000011642,122322.2,41.037,41.962,8.762,125.3,125.9
2019-09-28T10:15,121049.9,11.299999999988358,122333.8,48.128,48.881,8.543,125.3,125.9
2019-09-28T10:30,121062.2,12.30000000000291,122346.2,48.846,49.588,8.546,125.3,125.9
2019-09-28T10:45,121074.8,12.60000000000582,122359.0,52.412,53.563,11.045,125.3,125.9
2019-09-28T11:00,121091.4,16.59999999999127,122375.9,72.967,74.319,14.115,125.3,125.9
2019-09-28T11:15,121109.3,17.90000000000873,122394.2,72.353,73.807,14.576,125.3,125.9
2019-09-28T11:30,121127.6,18.30000000000291,122412.7,73.457,74.748,13.83,125.3,125.9
2019-09-28T11:45,121145.7,18.09999999999127,122431.1,71.818,72.954,12.821,125.3,125.9
2019-09-28T12:00,121164.4,18.69999999999709,122450.1,72.86,73.964,12.731,125.3,125.9
2019-09-28T12:15,121183.0,18.60000000000582,122469.1,77.667,79.291,15.964,125.3,125.9
2019-09-28T12:30,121202.6,19.60000000000582,122489.0,83.489,85.035,16.142,125.3,125.9
2019-09-28T12:45,121223.4,20.79999999998836,122510.2,81.403,82.688,14.522,125.3,125.9
2019-09-28T13:00,121244.3,20.90000000000873,122531.3,83.843,85.07,14.395,125.3,125.9
2019-09-28T13:15,121264.6,20.30000000000291,122552.0,80.044,81.599,15.85,125.3,125.9
2019-09-28T13:32,121287.6,23.0,122575.3,85.136,86.457,15.058,125.3,125.9
2019-09-28T13:45,121304.7,17.09999999999127,122592.7,76.657,77.653,12.4,125.3,125.9
2019-09-28T14:00,121323.9,19.19999999999709,122612.2,73.736,74.721,12.09,125.3,125.9
2019-09-28T14:15,121342.4,18.5,122630.9,74.811,75.816,12.305,125.3,125.9
2019-09-28T14:30,121360.9,18.5,122649.6,75.24,76.09,11.342,125.3,125.9
2019-09-28T14:45,121381.1,20.20000000001164,122670.0,80.631,81.609,12.593,125.3,125.9
2019-09-28T15:00,121400.1,19.0,122689.2,73.728,74.608,11.427,125.3,125.9
2019-09-28T15:15,121418.5,18.39999999999418,122707.8,72.58,73.357,10.646,125.3,125.9
2019-09-28T15:30,121436.6,18.10000000000582,122726.1,72.721,73.477,10.509,125.3,125.9
2019-09-28T15:45,121454.6,18.0,122744.3,73.193,73.929,10.402,125.3,125.9
2019-09-28T16:00,121473.5,18.89999999999418,122763.3,74.246,75.003,10.624,125.3,125.9
2019-09-28T16:15,121492.8,19.30000000000291,122782.9,80.477,81.272,11.337,125.3,125.9
2019-09-28T16:30,121513.4,20.59999999999127,122803.7,80.808,81.598,11.328,125.3,125.9
2019-09-28T16:45,121534.8,21.40000000000873,122825.3,83.404,84.382,12.808,125.3,125.9
2019-09-28T17:00,121556.8,22.0,122847.5,90.332,91.12,11.962,125.3,125.9
2019-09-28T17:24,121590.1,33.30000000000291,122881.2,99.911,100.551,11.325,125.3,125.9
2019-09-28T17:30,121599.9,9.799999999988358,122891.0,99.325,99.945,11.11,125.3,125.9
2019-09-28T17:45,121625.7,25.80000000000291,122916.9,101.798,102.497,11.945,125.3,125.9
2019-09-28T18:00,121650.8,25.10000000000582,122942.2,106.018,106.556,10.694,125.3,125.9
2019-09-28T18:15,121676.2,25.39999999999418,122967.6,98.674,99.236,10.541,125.3,125.9
2019-09-28T18:30,121700.9,24.69999999999709,122992.5,99.534,100.136,10.965,125.3,125.9
2019-09-28T18:45,121725.3,24.40000000000873,123016.9,95.781,96.16,8.529,125.3,125.9
2019-09-28T19:00,121749.8,24.5,123041.5,98.961,99.417,9.51,125.3,125.9
2019-09-28T19:15,121774.2,24.39999999999418,123066.0,93.235,93.557,7.758,125.3,125.9
2019-09-28T19:30,121798.3,24.10000000000582,123090.2,95.093,95.447,8.21,125.3,125.9
2019-09-28T19:45,121822.7,24.39999999999418,123114.6,98.32,98.696,8.6,125.3,125.9
2019-09-28T20:00,121847.8,25.10000000000582,123139.7,103.137,103.499,8.658,125.3,125.9
2019-09-28T20:15,121871.9,24.09999999999127,123163.9,93.32,93.655,7.917,125.3,125.9
2019-09-28T20:30,121895.8,23.90000000000873,123187.9,97.184,97.457,7.288,125.3,125.9
2019-09-28T20:45,121919.1,23.30000000000291,123211.2,91.597,92.009,8.693,125.3,125.9
2019-09-28T21:00,121942.2,23.09999999999127,123234.4,88.387,88.776,8.294,125.3,125.9
2019-09-28T21:15,121963.6,21.40000000000873,123255.9,77.522,77.856,7.205,125.3,125.9
2019-09-28T21:30,121982.0,18.39999999999418,123274.4,73.29,73.771,8.412,125.3,125.9
2019-09-28T21:45,121999.3,17.30000000000291,123291.7,62.176,62.629,7.52,125.3,125.9
2019-09-28T22:00,122015.0,15.69999999999709,123307.6,60.291,60.703,7.061,125.3,125.9
2019-09-28T22:15,122029.1,14.10000000000582,123321.8,48.775,49.099,5.628,125.3,125.9
2019-09-28T22:30,122042.1,13.0,123334.9,54.017,54.515,7.353,125.3,125.9
2019-09-28T22:45,122056.0,13.89999999999418,123348.9,52.307,52.88,7.765,125.3,125.9
2019-09-28T23:00,122069.6,13.60000000000582,123362.6,53.905,54.453,7.704,125.3,125.9
2019-09-28T23:15,122083.2,13.599999999991269,123376.4,52.437,52.973,7.516,125.3,125.9
2019-09-28T23:30,122097.3,14.10000000000582,123390.5,59.519,59.901,6.751,125.3,125.9
2019-09-28T23:45,122112.1,14.80000000000291,123405.5,59.353,59.673,6.17,125.3,125.9
2019-09-29T00:00,122126.6,14.5,123420.0,57.425,57.834,6.863,125.3,125.9
2019-09-29T00:15,122141.0,14.39999999999418,123434.5,55.973,56.377,6.731,125.3,125.9
2019-09-29T00:30,122154.3,13.30000000000291,123447.9,51.066,51.281,4.695,125.3,125.9
2019-09-29T00:45,122167.3,13.0,123461.0,51.882,52.32,6.753,125.3,125.9
2019-09-29T01:00,122180.0,12.69999999999709,123473.7,47.385,47.678,5.273,125.3,125.9
2019-09-29T01:15,122191.7,11.69999999999709,123485.5,46.914,47.138,4.588,125.3,125.9
2019-09-29T01:30,122203.2,11.5,123497.0,45.626,45.943,5.391,125.3,125.9
2019-09-29T01:45,122215.0,11.80000000000291,123508.9,43.582,43.804,4.396,125.3,125.9
2019-09-29T02:00,122226.4,11.39999999999418,123520.4,45.616,45.915,5.229,125.3,125.9
2019-09-29T02:15,122238.0,11.60000000000582,123532.0,49.466,49.662,4.41,125.3,125.9
2019-09-29T02:30,122249.3,11.30000000000291,123543.3,43.712,44.051,5.454,125.3,125.9
2019-09-29T02:45,122260.9,11.599999999991269,123555.0,47.953,48.208,4.955,125.3,125.9
2019-09-29T03:00,122272.1,11.200000000011642,123566.3,40.99,41.166,3.805,125.3,125.9
2019-09-29T03:15,122283.1,11.0,123577.3,47.855,48.06,4.438,125.3,125.9
2019-09-29T03:30,122293.8,10.69999999999709,123588.0,39.555,39.719,3.608,125.3,125.9
2019-09-29T03:45,122304.3,10.5,123598.5,42.982,43.254,4.837,125.3,125.9
2019-09-29T04:00,122314.8,10.5,123609.2,39.051,39.266,4.104,125.3,125.9
2019-09-29T04:15,122324.8,10.0,123619.1,39.7,39.882,3.807,125.3,125.9
2019-09-29T04:30,122334.5,9.69999999999709,123628.9,41.357,41.59,4.396,125.3,125.9
2019-09-29T04:45,122343.4,8.89999999999418,123637.9,34.819,35.197,5.142,125.3,125.9
2019-09-29T05:00,122352.3,8.900000000008731,123646.8,35.096,35.631,6.152,125.3,125.9
2019-09-29T05:15,122361.7,9.39999999999418,123656.4,36.932,37.283,4.188,125.3,125.9
2019-09-29T05:30,122371.0,9.30000000000291,123665.8,39.325,39.638,4.973,125.3,125.9
2019-09-29T05:45,122380.1,9.10000000000582,123675.0,39.643,40.163,6.442,125.3,125.9
2019-09-29T06:00,122389.3,9.19999999999709,123684.2,36.641,37.047,5.473,125.3,125.9
2019-09-29T06:15,122398.0,8.69999999999709,123693.1,37.163,37.587,5.631,125.3,125.9
2019-09-29T06:30,122406.8,8.80000000000291,123702.0,32.284,32.727,5.364,125.3,125.9
2019-09-29T06:45,122415.7,8.89999999999418,123711.1,37.044,37.493,5.788,125.3,125.9
2019-09-29T07:00,122424.6,8.900000000008731,123720.1,36.435,37.298,7.975,125.3,125.9
