Run,Lumi,Event,MR,Rsq,E1,Px1,Py1,Pz1,E2,Px2,Py2,Pz2,HT,MET,nJets,nBJets
147926,466,502161365,291.356,0.00464199,353.84,9.28624,77.543,-344.985,73.922,-50.0077,-35.8219,35.7562,139.611,6.55109,2,0
147926,466,502166629,551.403,0.004237,180.49,30.5938,-159.563,34.5018,967.064,9.84283,149.209,955.332,312.174,7.42051,3,0
147926,466,502232565,301.162,0.0125694,138.661,-110.488,79.1413,16.1747,244.677,105.497,-37.3228,216.484,247.812,7.8867,2,0
147926,466,502233077,228.875,0.0262819,548.191,86.7438,9.86848,541.135,81.5796,-65.6878,-14.0038,44.3161,154.467,15.6611,2,0
147926,466,502218973,226.842,0.0595725,132.162,79.1269,84.8237,62.2538,223.792,-68.8704,-26.1314,211.018,189.662,24.9242,2,0
147926,466,502247589,148.188,0.0342042,432.454,-3.06525,71.8787,-426.263,292.783,26.8355,-66.6825,-257.443,198.29,9.37979,3,0
147926,466,502264405,270.39,0.0229493,332.819,-94.1058,-68.5764,311.404,144.356,54.6792,49.8746,-7.4151,256.184,14.3629,3,0
147926,466,502295829,420.365,0.00544663,279.394,-100.056,137.336,220.471,1004.02,101.091,-126.512,987.053,350.798,5.69168,3,0
147926,466,502292261,320.164,0.0181916,484.368,-63.2254,87.7731,-471.793,112.764,54.4026,-92.421,-30.2872,215.418,17.4186,2,0
147926,466,502281213,242.647,0.0290688,181.878,-34.639,36.0457,28.2186,336.848,-17.4149,-46.3998,-312.256,294.219,22.7203,4,1
147926,466,502284357,298.907,0.00273423,196.977,-60.9446,-5.6256,-127.707,233.885,2.18246,-29.7408,155.778,279.965,7.04131,4,0
147926,466,502281317,435.611,0.00648753,319.473,-115.143,-11.0536,-297.252,147.666,58.7151,22.9605,132.52,178.717,11.5763,2,0
147926,466,502304285,246.568,0.0519503,845.858,78.7748,48.4817,-840.769,165.939,-86.213,-18.6247,-140.173,180.7,32.0702,2,0
147926,466,502310029,359.897,0.0132545,378.58,55.9944,-20.0132,373.659,209.522,-18.6921,18.0292,-81.2827,249.451,30.5926,3,0
147926,466,502306605,227.89,0.0384342,190.047,86.1676,-13.444,167.019,81.644,-70.6804,16.9338,-28.7259,159.891,23.7112,2,0
147926,466,502362301,275.951,0.00413869,125.39,90.3736,-34.5769,77.2293,158.028,-74.8137,42.3846,-131.992,182.748,3.66691,2,0
147926,466,502365917,385.598,0.0201994,182.138,141.212,56.1689,63.2375,277.257,-101.291,-49.464,-228.746,292.869,19.6836,4,0
147926,466,502357605,596.782,0.0024922,686.03,57.2677,66.1268,-626.515,141.122,-32.3952,-26.7582,134.468,317.154,12.1853,3,0
147926,466,502353701,350.351,0.0106139,137.295,-117.958,61.2843,32.4832,415.05,121.414,-48.8183,393.623,263.79,10.3815,2,0
147926,466,502369917,278.577,0.0174119,217.181,-65.397,62.6832,-56.0942,202.321,22.8433,-69.2218,188.083,258.21,13.0945,4,0
147926,466,502395637,513.218,0.00596613,776.436,-69.1371,-128.797,762.333,142.552,101.947,95.9623,-3.28536,286.188,9.47982,2,0
147926,466,502407925,346.135,0.00770377,506.747,90.1189,11.2747,-498.508,92.351,-88.6729,-11.0946,12.2062,180.186,10.3243,2,0
147926,466,502433109,620.819,0.00236692,1161.28,40.0555,90.3689,-1145.16,108.582,-39.4845,-85.2854,52.235,272.037,9.22445,3,0
147926,466,502420485,216.099,0.0811414,201.159,-135.491,-20.2636,145.854,92.0677,71.8196,26.5641,49.3062,213.573,27.9279,2,0
147926,466,502445877,479.87,0.00245097,171.267,-124.148,111.562,-31.8906,645.965,109.44,-118.27,-613.528,352.327,3.4162,3,0
147926,466,502465565,310.313,0.00408814,468.162,-25.0568,53.8388,464.324,203.394,30.0308,-49.0165,-30.6574,206.533,7.08487,3,0
147926,466,502463357,324.629,0.0302671,218.444,-176.829,-51.29,-115.976,127.101,125.614,5.4186,4.01308,309.848,22.6034,2,0
147926,466,502481357,271.432,0.0182485,320.776,44.5335,-128.508,-263.497,97.203,-22.9024,90.9946,-19.9625,258.146,11.1938,3,0
147926,466,502485125,553.674,0.0069133,163.155,134.865,71.7987,53.8295,1208.13,-117.346,-84.7279,1199.33,297.523,13.9579,2,0
147926,466,502471381,301.885,0.00949432,315.633,65.5591,135.173,-272.067,212.39,-44.3319,-137.809,-153.688,300,6.03177,3,0
147926,466,502470149,337.091,0.00671706,597.001,-78.296,-4.18901,-551.538,214.128,72.4615,11.2196,16.6235,375.173,10.0377,4,0
147926,466,502491797,296.858,0.00186451,163.523,45.8692,79.5307,0.65557,408.985,-43.4872,-46.7449,-403.915,186.352,2.59031,3,0
147926,466,502489149,124.432,0.0843183,279.861,-62.0713,-14.7823,272.098,234.616,60.3676,1.41913,226.487,124.191,20.7906,2,0
147926,466,502506333,271.739,0.00994996,107.978,-107.319,0.548938,4.33052,278.106,69.3714,-11.6671,268.885,177.666,6.79399,2,0
147926,466,502476653,419.908,0.024301,271.162,-62.6601,185.816,-185.869,216.13,35.3274,-127.036,91.1208,333.31,23.0327,3,0
147926,466,502529805,335.032,0.0115907,121.217,-61.7009,-99.9688,-20.6154,322.39,62.407,70.673,308.077,211.76,12.3663,2,0
147926,466,502527509,205.362,0.0336035,196.803,101.156,13.2,167.73,372.67,-83.2276,-16.1931,362.739,186.802,13.8977,2,0
147926,466,502546173,314.752,0.0136862,553.198,-65.5832,68.341,-544.862,84.9042,58.1083,-59.2992,-8.33951,177.743,14.3126,2,0
147926,466,502557461,928.333,0.000223432,509.959,-14.8769,-12.6689,495.509,553.335,-13.5785,-2.46209,-434.239,404.931,6.00675,4,0
147926,466,502551021,359.798,0.0117751,225.577,153.401,-19.0094,-124.321,551.245,-139.544,7.68755,-532.637,298.038,10.8687,4,0
147926,466,502590565,327.757,0.0232552,991.342,-6.1892,-123.811,983.466,88.7923,-20.4113,72.8373,44.6285,199.609,19.581,2,0
147926,466,502595629,343.988,0.0119442,321.035,-82.8591,33.1804,-307.997,98.6119,54.178,-44.6314,68.8163,159.45,15.7376,2,0
147926,466,502608077,1135.23,0.000967098,342.517,-174.38,-9.06118,-290.314,985.292,165.632,10.0166,970.59,340.549,7.23365,2,0
147926,466,502657325,360.757,0.0199137,196.554,93.8304,105.127,-136.099,167.854,-93.7807,-101.12,94.5871,278.824,18.8355,2,0
147926,466,502652453,260.704,0.0115079,523.71,-29.1352,101.195,512.928,110.131,10.689,-88.0019,63.5895,193.954,7.24289,2,0
147926,466,502676565,191.095,0.0783224,356.773,1.78153,111.301,338.623,216.867,-16.433,-77.4112,201.629,190.451,25.1668,2,0
147926,466,502727725,467.979,0.0502799,319.963,9.50053,271.126,138.929,334.658,-51.9651,-146.211,295.402,426.471,42.8173,3,0
147926,466,501666302,733.995,0.00139751,239.223,11.211,-80.238,224.504,612.502,34.9082,68.7751,-565.371,247.923,12.5243,3,0
147926,466,501684366,295.06,0.00970518,142.217,76.6664,14.6825,118.414,154.418,-62.2468,-4.61107,-140.879,140.477,10.8658,2,0
147926,466,501684534,248.643,0.038266,268.608,78.212,76.8178,239.805,69.2521,-20.7838,-61.4678,-20.3088,184.512,20.2598,3,0
147926,466,501690038,490.008,0.000851899,526.19,-24.5487,-80.4987,504.083,124.406,28.1333,67.3059,-100.201,207.282,2.56165,3,0
147926,466,501687806,631.994,0.00626109,359.196,-148.528,-42.7582,-323.261,280.308,140.515,45.8684,237.231,302.372,16.7906,2,1
147926,466,501708910,610.603,0.0106406,755.508,-220.331,-12.1121,722.186,164.945,158.376,-3.46957,-36.9536,379.078,18.1761,2,0
147926,466,501720982,636.403,0.00572872,168.429,95.1644,49.5142,-128.344,655.56,-78.5117,-35.0355,649.852,193.249,21.6847,2,0
147926,466,501709710,321.406,0.000940355,126.976,-84.6753,20.2163,-89.924,217.424,53.9129,-35.2169,207.197,151.451,1.41031,2,0
147926,466,501746454,375.082,0.00902414,103.592,-47.0166,83.0176,38.8458,442.313,53.3661,-62.2755,-434.511,177.42,13.41,2,0
147926,466,501748374,176.391,0.0333957,408.157,82.6529,-59.9395,-394.876,522.221,-18.8002,60.8165,-518.273,165.755,9.77617,2,0
147926,466,501793518,872.217,0.0152301,374.659,-131.923,-227.729,154.126,744.364,141.272,161.532,-680.997,583.394,42.55,4,0
147926,466,501830494,236.588,0.0413055,131.266,71.9896,-88.4972,-61.6184,187.04,-73.6062,86.6304,-146.569,227.758,20.1778,2,0
147926,466,501829582,897.505,0.00172582,317.395,124.977,88.76,-261.417,700.654,-121.539,-85.6259,664.309,346.848,9.30043,4,0
147926,466,501837838,235.986,0.0488711,180.299,-67.8051,-104.885,-129.649,103.864,67.8653,72.7513,-26.5354,224.384,21.3774,2,0
147926,466,501841822,267.708,0.0166089,109.881,23.3971,-89.8888,57.4758,176.988,8.54057,79.0363,-157.739,172.38,11.6517,2,0
147926,466,501873390,361.008,0.0114326,102.245,-5.29443,97.7817,26.4013,447.766,-19.7063,-79.3167,-440.189,179.653,16.1896,2,0
147926,466,501869542,193.218,0.0486662,112.256,-98.742,-4.6176,-51.2549,109.379,81.8792,46.8209,-53.6411,193.171,16.4172,2,0
147926,466,501868822,261.698,0.0338728,152.718,-2.60746,118.532,-7.25907,185.533,-13.6808,-89.3794,161.219,221.652,23.3632,3,0
147926,466,501901846,144.97,0.0200615,573.976,69.888,16.0348,-569.417,422.739,-68.2837,-21.437,-416.5,143.273,5.96619,2,0
147926,466,501882262,219.699,0.0201108,832.338,-40.1602,-126.511,-821.161,187.629,37.9075,58.0532,-174.013,202.066,14.5312,2,0
147926,466,501923862,247.55,0.0226038,612.071,117.46,68.9409,-596.55,147.595,-67.0998,-49.9564,-120.6,219.851,15.6943,2,0
147926,466,501934110,191.938,0.05097,163.984,97.0679,23.9248,-128.928,80.2225,-77.044,-3.04426,-19.6227,177.077,19.0026,2,0
147926,466,501938878,233.639,0.0437919,143.633,112.515,-61.5561,48.7033,153.39,-90.1617,8.70459,123.016,220.125,18.5447,3,0
147926,466,501952062,153.482,0.033797,135.964,-45.5009,-71.639,106.005,105.658,36.7127,57.8976,79.6545,153.424,10.5409,2,0
147926,466,501963070,306.995,0.0417471,272.331,153.384,-21.1613,-104.874,283.963,-128.353,23.8907,-251.44,345.022,25.9789,4,0
147926,466,502002622,240.303,0.0526351,112.396,109.184,6.52528,-16.137,209.208,-76.904,7.30081,-193.43,186.628,27.7489,2,0
147926,466,502007206,229.252,0.052259,127.063,97.0375,63.8949,-45.6142,130.533,-98.1958,-17.371,32.2971,239.942,21.1387,3,0
147926,466,501995998,184.622,0.0378247,549.725,-19.4755,94.2402,541.025,422.901,17.7014,-85.9001,413.507,183.937,14.3807,2,0
147926,466,502022502,361.933,0.0305166,229.492,-78.026,166.27,131.952,154.114,77.5386,-130.367,-19.3022,335.351,21.5432,2,0
147926,466,502038526,444.571,0.0124241,117.617,115.607,1.09408,-13.891,680.356,-84.0085,7.03205,674.988,199.915,21.232,2,0
147926,466,502036998,490.356,0.00682945,864.165,88.803,91.6092,-844.887,103.26,-71.8398,-66.9569,24.575,278.818,14.3852,3,0
147926,466,502034214,404.482,0.00540909,177.558,84.1569,-44.7874,68.5266,406.072,-64.6716,10.3777,-400.624,214.544,11.0189,3,1
147926,466,502050358,311.638,0.0979049,234.1,-141.455,97.4095,-151.715,198.818,96.6536,-100.716,-140.164,311.341,55.027,2,1
147926,466,502059950,338.572,0.0102217,162.05,4.43998,-146.482,-65.236,186.307,-40.9017,123.075,131.281,276.243,7.34305,2,1
147926,466,502073910,250.148,0.00691068,458.096,-91.0823,-14.1261,-448.611,85.8913,72.8019,27.5045,-32.6265,169.995,4.53893,2,1
147926,466,502089574,204.386,0.0785369,115.737,-90.8274,-63.7008,-13.0184,127.174,41.4274,47.8205,-109.871,174.208,29.0934,2,0
147926,466,502106518,273.256,0.00515177,182.334,49.7804,-96.0657,-144.908,684.998,-61.8501,86.6178,-676.518,214.631,3.41857,2,0
147926,466,502099182,304.258,0.00388733,444.023,-12.4267,50.9313,-384.731,113.837,-29.4648,-23.7328,50.8831,317.036,6.71846,4,0
147926,466,502155438,419.614,0.00155682,717.281,94.6049,8.29383,-710.904,98.5961,-94.0592,-11.42,14.4804,189.718,2.84855,2,0
147926,466,502142886,451.53,0.00422707,343.941,95.6523,-86.4464,318.665,146.404,-26.3979,62.7221,-129.11,196.979,6.37955,2,0
147926,466,502163734,360.097,0.0132638,491.647,63.4995,-136.253,467.954,123.375,-63.2663,87.1242,11.7437,261.036,11.2832,3,0
147926,466,502162006,348.417,0.0403374,206.794,158.915,-12.6792,-78.6265,171.624,-156.432,16.9672,66.6124,317.487,30.4795,3,0
147926,466,502174654,427.52,0.0125547,1063.88,81.3759,84.594,-1057.31,169.084,-62.9977,-74.8627,-26.6354,254.411,23.2719,3,0
147926,466,502181326,320.996,0.0109097,404.734,-74.5128,-75.5938,-390.451,84.935,56.1419,58.8288,21.8052,187.463,13.495,2,0
147926,466,502201110,586.373,0.00613518,264.18,-70.5705,1.91633,-254.264,465.672,52.7108,1.75227,322.114,316.951,29.8991,3,0
147926,466,502220662,308.979,0.0243609,198.313,-99.0694,119.777,94.3075,221.108,100.554,-108.74,163.411,310.86,15.0468,3,0
147926,466,502187782,663.843,0.0214819,482.347,-126.621,298.892,-283.798,336.498,168.127,-272.025,-97.2016,667.133,27.9175,4,0
147926,466,502194710,508.804,0.00758179,329.075,120.779,217.928,212.636,699.843,-75.6108,-147.65,679.651,415.042,10.6941,2,0
147926,466,502280182,203.385,0.0133468,129.69,59.6396,96.1584,60.3045,165.102,-57.5352,-33.8044,150.882,179.883,6.63369,2,0
147926,466,502284262,283.467,0.0114458,147.446,-20.0681,110.304,-78.8765,148.85,31.4779,-91.2135,112.75,215.37,9.26698,3,0
147926,466,502279422,263.693,0.0203817,167.496,67.9168,97.0547,-67.0095,131.325,-31.1163,-69.9998,105.518,200.341,12.0185,3,0
147926,466,502291990,161.652,0.0596953,400.962,-82.6105,28.6928,391.136,478.567,60.0728,-38.2586,473.131,158.673,17.0826,2,1
147926,466,502281222,295.125,0.0130462,329.945,-131.897,40.3265,299.303,229.492,122.355,-51.0657,95.6503,339.367,8.45951,3,0
147926,466,502321438,165.568,0.0252844,202.687,10.2739,-85.9407,-182.88,303.904,-10.7961,70.1196,-295.373,157.498,9.73913,2,0
147926,466,502286390,1212.93,0.00171001,719.241,-17.6209,150.007,595.826,607.097,29.8524,-147.123,-579.229,448.948,16.1088,6,0
147926,466,502372662,220.899,0.127098,151.519,135.445,-29.4033,-58.6421,125.524,-59.5017,-29.0392,-106.124,204.81,43.0637,2,0
147926,466,502364062,507.251,0.00515049,166.161,57.0073,114.417,73.8954,516.177,-81.658,-88.3477,-501.669,255.879,11.3577,3,0
147926,466,502381926,327.784,0.0294401,179.523,33.2487,175.401,-6.02518,161.547,-41.3532,-123.674,94.018,308.929,17.5542,2,0
147926,466,502352566,573.14,0.0113563,267.89,-2.96944,122.894,-236.894,375.189,10.9847,-56.4673,304.89,287.94,30.6145,4,0
147926,466,502402166,205.66,0.0758685,413.841,58.4348,-89.8882,399.211,299.969,-57.4811,78.2022,283.06,204.267,30.0349,2,0
147926,466,502395206,459.958,0.0291234,203.16,-186.829,-59.6528,-49.8162,510.899,161.517,21.3499,-441.82,426.766,31.1716,3,0
147926,466,502407046,552.76,0.0115635,188.111,-68.3654,124.032,122.91,448.452,46.3659,-89.1904,-436.645,242.147,26.0627,2,0
147926,466,502427214,910.501,0.00032774,873.626,95.4768,26.042,867.898,241.089,-79.2064,-33.2187,-225.159,184.855,2.74393,2,0
147926,466,502486886,393.635,0.0209432,667.896,59.1681,-94.7834,658.361,82.4904,-61.1228,51.2854,-19.9422,191.524,29.4375,2,0
147926,466,502485094,691.971,0.00301252,341.634,-38.7645,81.1533,278.445,411.24,33.2991,-63.1969,-404.488,239.609,16.1449,3,0
147926,466,502503150,341.902,0.0153758,1071.27,-174.099,-3.81111,1056.79,694.691,162.029,-0.631809,674.865,336.171,10.3773,2,0
147926,466,502538150,349.448,0.00834937,150.193,42.9951,-107.876,-93.7975,231.997,-30.2056,93.0586,189.135,248.08,8.82115,3,0
147926,466,502529870,213.942,0.0429303,297.82,97.7063,-33.9589,-279.018,90.7247,-62.3067,47.4899,-43.9551,181.781,22.7284,2,0
147926,466,502567294,525.592,0.00327718,130.763,-37.3211,-85.0291,-91.5309,592.636,27.9967,68.6096,587.875,166.961,9.75214,2,0
147926,466,502562534,457.104,0.00896258,154.78,84.0821,-127.964,16.1498,642.614,-65.3339,68.233,632.788,258.811,12.0837,3,0
147926,466,502575374,197.636,0.0338584,130.253,-1.10207,101.79,-79.563,128.925,-4.97626,-95.5442,-84.9976,197.47,13.8173,2,0
147926,466,502589278,152.776,0.00513624,318.699,65.8889,34.9219,309.381,110.269,-42.0424,-4.39273,24.317,177.38,2.73443,3,0
147926,466,502606262,161.195,0.0119489,317.578,20.0833,78.3205,-306.974,468.4,-21.385,-73.1468,-462.078,157.063,3.90609,2,0
147926,466,502593470,664.27,0.00495229,209.048,80.1084,-42.533,187.997,548.162,-34.5141,62.4238,-536.853,197.737,21.0669,3,0
147926,466,502565966,644.803,0.0113914,192.188,-173.298,80.8655,-12.7902,983.731,135.184,-98.1456,-966.602,363.474,24.0436,3,0
147926,466,502634318,313.694,0.0198311,113.382,0.601507,-102.975,46.3419,264.287,-3.61197,66.6674,-255.563,169.742,19.131,2,0
147926,466,502633294,246.151,0.00770944,303.251,63.0742,88.4683,-282.457,118.477,-44.0571,-92.1864,-58.0018,210.824,4.56086,2,1
147926,466,502634414,332.4,0.00476413,317.608,40.5367,54.8205,310.054,151.966,-60.7616,-19.6885,-68.3326,191.157,8.40407,3,0
147926,466,502665918,176.544,0.0444354,101.62,-53.6782,-63.1164,-58.0281,78.4736,64.7167,32.5448,28.496,155.295,17.2588,2,0
147926,466,502678326,1042.04,0.000737467,900.706,-117.086,48.6463,-891.603,304.754,95.8569,-33.8637,286.789,228.452,6.36519,2,0
147926,466,502727054,364.362,0.00293748,137.685,29.3345,-101.391,86.5421,308.47,23.2783,78.7721,-249.459,264.228,5.97095,3,0
147926,466,502731990,320.781,0.0129424,269.803,-80.0656,12.5756,256.881,104.624,78.9399,7.56796,-66.6434,160.349,15.5217,2,0
147926,466,502733198,296.338,0.0271742,347.68,128.445,-74.8334,-305.03,401.964,-123.574,78.113,-373.635,300.885,16.2498,3,0
147926,467,502734599,298.169,0.0339199,144.58,138.167,-11.6679,38.0967,164.607,-117.113,13.2594,-113.795,256.52,21.757,2,0
147926,467,502737263,401.17,0.00558359,165.458,76.3042,-70.0571,128.153,250.917,-66.8192,52.31,-235.76,188.447,8.6786,2,0
147926,467,502747143,329.046,0.0148576,141.347,111.667,46.63,71.2021,605.292,-92.8224,-37.9937,586.516,246.818,15.3178,3,0
147926,467,502739207,268.823,0.0422329,482.39,-49.5414,126.85,462.098,244.843,16.7187,-119.645,212.482,256.989,21.5669,2,0
147926,467,502748535,233.805,0.0127692,111.268,89.4408,22.436,-61.0165,384.974,-74.5286,-36.7986,-375.789,175.33,9.00989,2,0
147926,467,502747399,710.851,0.0262907,324.619,308.708,-42.1386,-55.165,656.965,-306.042,28.4396,-494.172,706.332,42.1155,3,0
147926,467,502772783,283.667,0.0374782,367.352,130.576,-45.6454,319.01,136.629,-101.96,35.6602,53.5777,286.753,21.8021,4,0
147926,467,502777023,208.622,0.0381836,587.914,86.5841,-52.7067,-578.932,131.524,-55.3995,47.0217,-107.967,174.029,22.7979,2,0
147926,467,502786023,397.702,0.00105809,133.812,-100.996,-74.3023,43.9509,370.291,87.7098,74.6361,-351.488,240.551,1.35239,2,0
147926,467,502819079,368.113,0.0083716,82.8546,-11.1384,-81.0971,-7.87803,685.613,11.0293,72.3029,681.43,154.998,13.8529,2,0
147926,467,502808807,312.702,0.0166489,196.684,52.3373,-157.496,-103.908,145.36,-49.3097,131.853,-27.7606,306.737,11.5774,2,0
147926,467,502754927,833.436,0.00636669,704.5,205.223,-258.593,599.998,437.776,-139.662,266.677,-61.7562,635.882,12.9389,5,0
147926,467,502859151,980.412,0.000103744,530.107,-64.2612,90.5273,500.21,469.592,60.8116,-85.3739,-457.113,224.173,0.940683,3,0
147926,467,502858223,474.337,0.0176587,304.46,-105,38.3143,-271.227,193.803,100.255,-36.3945,161.469,241.457,35.5779,3,0
147926,467,502862239,465.329,0.00784943,225.207,-119.882,-72.1,76.6825,398.457,100.178,49.9321,-379.475,263.098,14.9869,4,0
147926,467,502868015,225.006,0.029708,249.713,106.973,33.0393,-144.816,388.684,-75.9914,-18.0537,-380.404,278.026,13.4021,3,0
147926,467,502878199,333.004,0.00611645,875.608,-64.981,-98.9234,867.471,118.048,60.8704,73.8083,67.749,214.028,7.17572,2,0
147926,467,502884903,282.542,0.0162625,373.465,-96.5512,-80.7656,350.499,144.388,99.5949,63.9593,81.26,244.241,10.5899,2,0
147926,467,502894983,464.738,0.00858178,196.697,70.5482,87.0163,-160.735,282.751,-66.0209,1.71626,274.781,178.065,14.7927,2,0
147926,467,502917663,639.114,0.00389567,737.328,13.8555,92.4975,731.289,146.16,-17.1899,-76.1519,-122.601,171.597,17,2,0
147926,467,502915919,403.257,0.013207,313.186,19.4233,-62.9974,-306.027,198.783,-22.0424,49.3478,119.58,189.651,33.7045,3,0
147926,467,502937071,275.362,0.00555516,151.142,-104.916,-12.8962,106.343,129.528,94.9107,25.1768,-80.0288,203.898,4.47891,2,0
147926,467,502952303,209.061,0.0268208,91.8028,73.2518,-48.7863,-23.0993,204.143,-58.7933,63.6679,-183.476,174.673,12.4647,2,0
147926,467,502952207,439.38,0.0271405,284.224,-162.819,-11.0315,-231.444,199.232,138.578,-6.87168,105.023,307.163,37.7463,3,0
147926,467,503033495,159.516,0.0817422,81.8276,78.081,-15.8401,-11.4274,94.7145,-69.2013,-24.2381,-57.9711,152.995,26.2341,2,0
147926,467,503058495,187.215,0.00432886,96.7597,-18.3941,79.4138,51.3033,230.601,24.5483,-75.1555,216.1,160.579,1.80587,2,0
147926,467,503069503,426.297,0.0138421,146.017,119.609,58.9057,-52.7811,383.005,-120.576,-40.446,360.741,260.506,18.2196,2,0
147926,467,503094991,220.702,0.069976,332.38,-35.9425,-116.011,-308.942,194.232,13.189,92.4636,-139.916,250.051,27.7154,3,0
147926,467,503188119,327.057,0.0139838,236.334,121.908,89.0598,-181.193,133.445,-108.135,-73.4654,13.9816,281.704,11.4304,2,0
147926,467,503208471,236.622,0.00644662,123.196,-63.6334,-84.4492,60.9759,268.959,48.9608,85.4423,250.044,204.216,3.33471,2,0
147926,467,503207039,385.703,0.0189224,645.959,-105.258,-9.41417,-637.185,77.1734,71.0295,-0.861015,26.988,176.712,28.0047,2,0
147926,467,503244319,213.687,0.0364482,164.714,-75.456,-88.5881,115.681,116.667,66.0493,69.3114,64.6512,212.11,14.2552,2,0
147926,467,503295799,147.907,0.00376931,274.439,53.228,-45.3655,265.005,135.952,-55.9636,39.4207,116.903,138.391,1.14453,2,0
147926,467,503303655,650.606,0.00180478,209.201,-128.367,117.061,-114.443,601.28,101.331,-106.594,563.802,324.001,4.40875,3,0
147926,467,503308439,243.268,0.0109019,304.23,54.3935,84.6536,-286.723,95.4411,-56.0084,-70.5813,-28.8952,190.726,6.59835,2,0
147926,467,503333367,207.853,0.0458373,114.359,34.904,95.6627,-49.9869,168.563,-35.1415,-86.3574,-139.723,195.065,19.4819,2,0
147926,467,503361599,221.229,0.0244684,98.1254,-59.2027,-58.4698,47.2683,135.265,55.1297,50.744,-112.099,158.137,14.3717,2,0
147926,467,503358135,317.155,0.00427966,127.711,-81.0045,-88.8261,-37.4802,297.263,57.0386,82.3946,215.782,301.334,3.79439,3,0
147926,467,503363151,133.06,0.0368901,98.678,-50.4488,48.4472,68.9973,92.2466,46.9604,-42.112,66.579,133.021,9.56363,2,0
147926,467,503367463,243.823,0.00882575,357.723,-28.8051,-99.6928,333.909,129.886,45.4103,92.3293,78.4475,219.423,4.6715,3,0
147926,467,503354679,204.542,0.0389861,141.422,-85.2232,-31.7683,106.839,343.482,79.9552,40.5555,331.405,180.604,17.4547,2,0
147926,467,503364615,392.123,0.0452207,300.054,-89.7779,-192.693,209.825,262.379,97.5949,150.697,175.671,404.483,32.1541,3,0
147926,467,503395735,238.915,0.00463968,174.251,78.7789,65.6411,-139.859,542.636,-63.3161,-63.6126,-535.061,192.294,2.96093,2,0
147926,467,503408815,301.247,0.014962,259.367,21.5048,123.887,-225.798,122.83,-28.0641,-116.72,-3.42995,245.786,10.8145,2,0
147926,467,503419871,421.976,0.00544726,110.499,-14.4899,104.116,-26.1059,596.466,-22.5493,-80.418,590.56,188.639,9.23964,2,0
147926,467,503415919,409.559,0.0129535,228.823,-18.9193,110.66,193.4,187.467,11.9717,-83.5036,-166.676,197.045,25.289,3,0
147926,467,503430183,424.435,0.00791398,253.461,64.8402,-100.09,-221.426,179.756,-72.314,70.4181,148.099,220.193,11.8299,2,0
147926,467,503406575,588.664,0.0019002,269.829,42.779,47.4879,-261.987,356.594,-42.4331,-11.1979,318.712,221.505,9.55187,3,0
147926,467,503437383,260.296,0.0129279,208.18,120.586,59.1606,132.453,215.534,-125.147,-12.015,108.738,266.591,6.07984,4,0
147926,467,503468943,854.292,0.00240009,361.402,106.001,83.7511,-239.156,686.287,-98.4264,-13.6361,678.937,358.306,21.1174,4,0
147926,467,503473311,338.913,0.0272597,1507.18,-139.103,-103.384,-1497.07,588.536,120.017,76.6618,-565.283,330.189,17.9708,3,1
147926,467,503490119,330.141,0.00310962,257.979,-19.5837,-77.2201,129.527,180.246,26.7885,63.8875,-166.257,289.467,4.36247,3,0
147926,467,503503767,296.386,0.00698079,187.463,-39.3053,136.539,120.415,143.483,23.621,-138.464,20.5669,282.548,4.59671,2,0
147926,467,503507943,274.024,0.0360786,146.276,144.047,9.45695,4.93567,156.642,-118.988,-5.10231,76.02,278.139,18.7566,3,0
147926,467,503509431,790.858,0.00263531,703.025,106.944,-34.2578,-678.457,270.323,-106.296,9.83924,207.092,341.849,15.2112,4,0
147926,467,503518919,166.504,0.0189317,622.766,47.605,-62.3373,-617.8,181.661,-12.3174,50.5673,-86.4636,235.145,7.68773,3,0
147926,467,503524487,203.905,0.0385345,384.532,-80.1736,71.9437,-368.566,400.569,71.3917,-63.3879,-388.626,203.192,16.7813,2,0
147926,467,503525359,757.671,0.00208649,212.436,83.653,-106.228,146.285,785.284,-63.979,111.785,-774.201,272.918,8.43395,3,0
147926,467,503527079,251.311,0.00810031,148.083,-58.3025,98.2398,-92.1678,323.983,52.4723,-100.854,-280.917,271.742,4.38051,3,0
147926,467,503535479,198.332,0.0125146,294.809,44.5453,89.8031,-277.058,520.371,-49.9268,-68.3331,-513.162,184.873,5.17766,2,0
147926,467,503566487,280.871,0.0364113,179.869,27.0416,138.053,110.883,146.769,-9.27471,-135.924,53.8816,276.917,20.8783,2,0
147926,467,503566903,154.407,0.0228384,367.531,-11.9635,75.1303,359.036,164.36,6.01242,-68.1956,149.006,144.537,7.10433,2,0
147926,467,503563991,398.037,0.0095058,228.078,-44.2873,138.878,-167.192,177.573,37.1548,-99.3014,141.773,257.409,10.3914,3,0
147926,467,503586647,212.823,0.0687783,872.542,-90.589,66.2142,-865.211,317.368,79.4516,-28.6342,-283.862,214.511,28.266,3,0
147926,467,503624447,205.199,0.0171841,144.657,-59.3194,-74.5679,-108.292,304.444,65.749,64.3068,-283.299,202.447,8.15465,3,0
147926,467,503620119,193.906,0.0183633,124.326,29.074,-60.9342,7.74008,193.673,-25.6207,57.222,-182.902,184.205,10.7978,3,0
147926,467,503627751,151.776,0.0122462,179.018,27.731,59.6021,-166.156,587.122,-21.5142,-52.6237,-577.967,168.376,4.36478,3,0
