signal_id,id_measurement,phase,target
3195,1065,0,0
3196,1065,1,0
3197,1065,2,0
3198,1066,0,0
3199,1066,1,0
3200,1066,2,0
3201,1067,0,0
3202,1067,1,0
3203,1067,2,0
3204,1068,0,1
3205,1068,1,0
3206,1068,2,1
3207,1069,0,0
3208,1069,1,0
3209,1069,2,0
3210,1070,0,0
3211,1070,1,0
3212,1070,2,0
3213,1071,0,0
3214,1071,1,0
3215,1071,2,0
3216,1072,0,0
3217,1072,1,0
3218,1072,2,0
3219,1073,0,0
3220,1073,1,0
3221,1073,2,0
3222,1074,0,0
3223,1074,1,0
3224,1074,2,0
3225,1075,0,0
3226,1075,1,0
3227,1075,2,0
3228,1076,0,1
3229,1076,1,1
3230,1076,2,0
3231,1077,0,0
3232,1077,1,0
3233,1077,2,0
3234,1078,0,0
3235,1078,1,0
3236,1078,2,0
3237,1079,0,1
3238,1079,1,1
3239,1079,2,1
3240,1080,0,0
3241,1080,1,0
3242,1080,2,0
3243,1081,0,1
3244,1081,1,1
3245,1081,2,1
3246,1082,0,0
3247,1082,1,0
3248,1082,2,0
3249,1083,0,0
3250,1083,1,0
3251,1083,2,0
3252,1084,0,0
3253,1084,1,0
3254,1084,2,0
3255,1085,0,0
3256,1085,1,0
3257,1085,2,0
3258,1086,0,0
3259,1086,1,0
3260,1086,2,0
3261,1087,0,0
3262,1087,1,0
3263,1087,2,0
3264,1088,0,0
3265,1088,1,0
3266,1088,2,0
3267,1089,0,0
3268,1089,1,0
3269,1089,2,0
3270,1090,0,0
3271,1090,1,0
3272,1090,2,0
3273,1091,0,0
3274,1091,1,0
3275,1091,2,1
3276,1092,0,0
3277,1092,1,0
3278,1092,2,0
3279,1093,0,0
3280,1093,1,0
3281,1093,2,0
3282,1094,0,0
3283,1094,1,0
3284,1094,2,0
3285,1095,0,0
3286,1095,1,0
3287,1095,2,0
3288,1096,0,0
3289,1096,1,0
3290,1096,2,0
3291,1097,0,0
3292,1097,1,0
3293,1097,2,0
3294,1098,0,0
3295,1098,1,0
3296,1098,2,0
3297,1099,0,0
3298,1099,1,0
3299,1099,2,0
3300,1100,0,0
3301,1100,1,0
3302,1100,2,0
3303,1101,0,0
3304,1101,1,0
3305,1101,2,0
3306,1102,0,0
3307,1102,1,0
3308,1102,2,0
3309,1103,0,1
3310,1103,1,1
3311,1103,2,1
3312,1104,0,0
3313,1104,1,0
3314,1104,2,0
3315,1105,0,0
3316,1105,1,0
3317,1105,2,0
3318,1106,0,0
3319,1106,1,0
3320,1106,2,0
3321,1107,0,0
3322,1107,1,0
3323,1107,2,0
3324,1108,0,0
3325,1108,1,0
3326,1108,2,0
3327,1109,0,0
3328,1109,1,0
3329,1109,2,0
3330,1110,0,0
3331,1110,1,0
3332,1110,2,0
3333,1111,0,0
3334,1111,1,0
3335,1111,2,0
3336,1112,0,0
3337,1112,1,0
3338,1112,2,0
3339,1113,0,0
3340,1113,1,0
3341,1113,2,0
3342,1114,0,0
3343,1114,1,0
3344,1114,2,0
3345,1115,0,1
3346,1115,1,1
3347,1115,2,1
3348,1116,0,0
3349,1116,1,0
3350,1116,2,0
3351,1117,0,0
3352,1117,1,0
3353,1117,2,0
3354,1118,0,0
3355,1118,1,0
3356,1118,2,0
3357,1119,0,0
3358,1119,1,0
3359,1119,2,0
3360,1120,0,0
3361,1120,1,0
3362,1120,2,0
3363,1121,0,0
3364,1121,1,0
3365,1121,2,0
3366,1122,0,0
3367,1122,1,0
3368,1122,2,0
3369,1123,0,0
3370,1123,1,0
3371,1123,2,0
3372,1124,0,1
3373,1124,1,1
3374,1124,2,1
3375,1125,0,0
3376,1125,1,0
3377,1125,2,0
3378,1126,0,0
3379,1126,1,0
3380,1126,2,0
3381,1127,0,0
3382,1127,1,0
3383,1127,2,0
3384,1128,0,0
3385,1128,1,0
3386,1128,2,0
3387,1129,0,0
3388,1129,1,0
3389,1129,2,0
3390,1130,0,0
3391,1130,1,0
3392,1130,2,0
3393,1131,0,0
3394,1131,1,0
3395,1131,2,0
3396,1132,0,1
3397,1132,1,0
3398,1132,2,0
3399,1133,0,0
3400,1133,1,0
3401,1133,2,0
3402,1134,0,0
3403,1134,1,0
3404,1134,2,0
3405,1135,0,0
3406,1135,1,0
3407,1135,2,0
3408,1136,0,0
3409,1136,1,0
3410,1136,2,0
3411,1137,0,0
3412,1137,1,0
3413,1137,2,0
3414,1138,0,0
3415,1138,1,0
3416,1138,2,0
3417,1139,0,0
3418,1139,1,0
3419,1139,2,0
3420,1140,0,0
3421,1140,1,0
3422,1140,2,0
3423,1141,0,0
3424,1141,1,0
3425,1141,2,0
3426,1142,0,0
3427,1142,1,0
3428,1142,2,0
3429,1143,0,0
3430,1143,1,0
3431,1143,2,0
3432,1144,0,0
3433,1144,1,0
3434,1144,2,0
3435,1145,0,0
3436,1145,1,0
3437,1145,2,0
3438,1146,0,0
3439,1146,1,0
3440,1146,2,0
3441,1147,0,0
3442,1147,1,0
3443,1147,2,0
3444,1148,0,0
3445,1148,1,0
3446,1148,2,0
3447,1149,0,0
3448,1149,1,0
3449,1149,2,0
3450,1150,0,0
3451,1150,1,0
3452,1150,2,0
3453,1151,0,0
3454,1151,1,0
3455,1151,2,0
3456,1152,0,0
3457,1152,1,0
3458,1152,2,0
3459,1153,0,0
3460,1153,1,0
3461,1153,2,0
3462,1154,0,0
3463,1154,1,0
3464,1154,2,0
3465,1155,0,0
3466,1155,1,0
3467,1155,2,0
3468,1156,0,0
3469,1156,1,0
3470,1156,2,0
3471,1157,0,0
3472,1157,1,0
3473,1157,2,0
3474,1158,0,0
3475,1158,1,0
3476,1158,2,0
3477,1159,0,0
3478,1159,1,0
3479,1159,2,0
3480,1160,0,0
3481,1160,1,0
3482,1160,2,0
3483,1161,0,0
3484,1161,1,0
3485,1161,2,0
3486,1162,0,0
3487,1162,1,0
3488,1162,2,0
3489,1163,0,0
3490,1163,1,0
3491,1163,2,0
3492,1164,0,0
3493,1164,1,0
3494,1164,2,0
3495,1165,0,0
3496,1165,1,0
3497,1165,2,0
3498,1166,0,0
3499,1166,1,0
3500,1166,2,0
3501,1167,0,0
3502,1167,1,0
3503,1167,2,0
3504,1168,0,0
3505,1168,1,0
3506,1168,2,0
3507,1169,0,0
3508,1169,1,0
3509,1169,2,0
3510,1170,0,0
3511,1170,1,0
3512,1170,2,0
3513,1171,0,0
3514,1171,1,0
3515,1171,2,0
3516,1172,0,0
3517,1172,1,0
3518,1172,2,0
3519,1173,0,1
3520,1173,1,1
3521,1173,2,1
3522,1174,0,0
3523,1174,1,0
3524,1174,2,0
3525,1175,0,0
3526,1175,1,0
3527,1175,2,0
3528,1176,0,0
3529,1176,1,0
3530,1176,2,0
3531,1177,0,0
3532,1177,1,0
3533,1177,2,0
3534,1178,0,1
3535,1178,1,1
3536,1178,2,1
3537,1179,0,0
3538,1179,1,0
3539,1179,2,0
3540,1180,0,0
3541,1180,1,0
3542,1180,2,0
3543,1181,0,0
3544,1181,1,0
3545,1181,2,0
3546,1182,0,0
3547,1182,1,0
3548,1182,2,0
3549,1183,0,0
3550,1183,1,0
3551,1183,2,0
3552,1184,0,0
3553,1184,1,0
3554,1184,2,0
3555,1185,0,0
3556,1185,1,0
3557,1185,2,0
3558,1186,0,0
3559,1186,1,0
3560,1186,2,0
3561,1187,0,0
3562,1187,1,0
3563,1187,2,0
3564,1188,0,0
3565,1188,1,0
3566,1188,2,0
3567,1189,0,0
3568,1189,1,0
3569,1189,2,0
3570,1190,0,1
3571,1190,1,1
3572,1190,2,1
3573,1191,0,0
3574,1191,1,0
3575,1191,2,0
3576,1192,0,0
3577,1192,1,0
3578,1192,2,0
3579,1193,0,0
3580,1193,1,0
3581,1193,2,0
3582,1194,0,0
3583,1194,1,0
3584,1194,2,0
3585,1195,0,0
3586,1195,1,0
3587,1195,2,0
3588,1196,0,0
3589,1196,1,0
3590,1196,2,0
3591,1197,0,0
3592,1197,1,0
3593,1197,2,0
3594,1198,0,0
3595,1198,1,0
3596,1198,2,0
3597,1199,0,0
3598,1199,1,0
3599,1199,2,0
3600,1200,0,0
3601,1200,1,0
3602,1200,2,0
3603,1201,0,0
3604,1201,1,0
3605,1201,2,0
3606,1202,0,0
3607,1202,1,0
3608,1202,2,0
3609,1203,0,0
3610,1203,1,0
3611,1203,2,0
3612,1204,0,1
3613,1204,1,1
3614,1204,2,1
3615,1205,0,0
3616,1205,1,0
3617,1205,2,0
3618,1206,0,0
3619,1206,1,0
3620,1206,2,0
3621,1207,0,0
3622,1207,1,0
3623,1207,2,0
3624,1208,0,0
3625,1208,1,0
3626,1208,2,0
3627,1209,0,0
3628,1209,1,0
3629,1209,2,0
3630,1210,0,0
3631,1210,1,0
3632,1210,2,0
3633,1211,0,0
3634,1211,1,0
3635,1211,2,0
3636,1212,0,0
3637,1212,1,0
3638,1212,2,0
3639,1213,0,0
3640,1213,1,0
3641,1213,2,0
3642,1214,0,0
3643,1214,1,0
3644,1214,2,0
3645,1215,0,0
3646,1215,1,0
3647,1215,2,0
3648,1216,0,0
3649,1216,1,0
3650,1216,2,0
3651,1217,0,0
3652,1217,1,0
3653,1217,2,0
3654,1218,0,0
3655,1218,1,0
3656,1218,2,0
3657,1219,0,0
3658,1219,1,0
3659,1219,2,0
3660,1220,0,0
3661,1220,1,0
3662,1220,2,0
3663,1221,0,0
3664,1221,1,0
3665,1221,2,0
3666,1222,0,0
3667,1222,1,0
3668,1222,2,0
3669,1223,0,0
3670,1223,1,0
3671,1223,2,0
3672,1224,0,0
3673,1224,1,0
3674,1224,2,0
3675,1225,0,0
3676,1225,1,0
3677,1225,2,0
3678,1226,0,0
3679,1226,1,0
3680,1226,2,0
3681,1227,0,0
3682,1227,1,0
3683,1227,2,0
3684,1228,0,0
3685,1228,1,0
3686,1228,2,0
3687,1229,0,0
3688,1229,1,0
3689,1229,2,0
3690,1230,0,0
3691,1230,1,0
3692,1230,2,0
3693,1231,0,0
3694,1231,1,0
3695,1231,2,0
3696,1232,0,0
3697,1232,1,0
3698,1232,2,0
3699,1233,0,0
3700,1233,1,0
3701,1233,2,0
3702,1234,0,0
3703,1234,1,0
3704,1234,2,0
3705,1235,0,0
3706,1235,1,0
3707,1235,2,0
3708,1236,0,0
3709,1236,1,0
3710,1236,2,0
3711,1237,0,0
3712,1237,1,0
3713,1237,2,0
3714,1238,0,0
3715,1238,1,0
3716,1238,2,0
3717,1239,0,0
3718,1239,1,0
3719,1239,2,0
3720,1240,0,0
3721,1240,1,0
3722,1240,2,0
3723,1241,0,0
3724,1241,1,0
3725,1241,2,0
3726,1242,0,0
3727,1242,1,0
3728,1242,2,0
3729,1243,0,0
3730,1243,1,0
3731,1243,2,0
3732,1244,0,0
3733,1244,1,0
3734,1244,2,0
3735,1245,0,0
3736,1245,1,0
3737,1245,2,0
3738,1246,0,0
3739,1246,1,0
3740,1246,2,0
3741,1247,0,0
3742,1247,1,0
3743,1247,2,0
3744,1248,0,0
3745,1248,1,0
3746,1248,2,0
3747,1249,0,0
3748,1249,1,0
3749,1249,2,0
3750,1250,0,0
3751,1250,1,0
3752,1250,2,0
3753,1251,0,0
3754,1251,1,0
3755,1251,2,0
3756,1252,0,0
3757,1252,1,0
3758,1252,2,0
3759,1253,0,0
3760,1253,1,0
3761,1253,2,0
3762,1254,0,0
3763,1254,1,0
3764,1254,2,0
3765,1255,0,0
3766,1255,1,0
3767,1255,2,0
3768,1256,0,1
3769,1256,1,0
3770,1256,2,1
3771,1257,0,0
3772,1257,1,0
3773,1257,2,0
3774,1258,0,0
3775,1258,1,0
3776,1258,2,0
3777,1259,0,0
3778,1259,1,0
3779,1259,2,0
3780,1260,0,0
3781,1260,1,0
3782,1260,2,0
3783,1261,0,0
3784,1261,1,0
3785,1261,2,0
3786,1262,0,0
3787,1262,1,0
3788,1262,2,0
3789,1263,0,0
3790,1263,1,0
3791,1263,2,0
3792,1264,0,0
3793,1264,1,0
3794,1264,2,0
3795,1265,0,0
3796,1265,1,0
3797,1265,2,0
3798,1266,0,0
3799,1266,1,0
3800,1266,2,0
3801,1267,0,0
3802,1267,1,0
3803,1267,2,0
3804,1268,0,0
3805,1268,1,0
3806,1268,2,1
3807,1269,0,0
3808,1269,1,0
3809,1269,2,0
3810,1270,0,0
3811,1270,1,0
3812,1270,2,0
3813,1271,0,0
3814,1271,1,0
3815,1271,2,0
3816,1272,0,0
3817,1272,1,0
3818,1272,2,0
3819,1273,0,0
3820,1273,1,0
3821,1273,2,0
3822,1274,0,0
3823,1274,1,0
3824,1274,2,0
3825,1275,0,0
3826,1275,1,0
3827,1275,2,0
3828,1276,0,0
3829,1276,1,0
3830,1276,2,0
3831,1277,0,1
3832,1277,1,0
3833,1277,2,0
3834,1278,0,0
3835,1278,1,0
3836,1278,2,0
3837,1279,0,0
3838,1279,1,0
3839,1279,2,0
3840,1280,0,0
3841,1280,1,0
3842,1280,2,0
3843,1281,0,0
3844,1281,1,0
3845,1281,2,0
3846,1282,0,0
3847,1282,1,0
3848,1282,2,0
3849,1283,0,0
3850,1283,1,0
3851,1283,2,0
3852,1284,0,0
3853,1284,1,0
3854,1284,2,0
3855,1285,0,0
3856,1285,1,0
3857,1285,2,0
3858,1286,0,0
3859,1286,1,0
3860,1286,2,0
3861,1287,0,0
3862,1287,1,0
3863,1287,2,0
3864,1288,0,0
3865,1288,1,0
3866,1288,2,0
3867,1289,0,0
3868,1289,1,0
3869,1289,2,0
3870,1290,0,0
3871,1290,1,0
3872,1290,2,0
3873,1291,0,0
3874,1291,1,0
3875,1291,2,0
3876,1292,0,0
3877,1292,1,0
3878,1292,2,0
3879,1293,0,0
3880,1293,1,0
3881,1293,2,0
3882,1294,0,0
3883,1294,1,0
3884,1294,2,0
3885,1295,0,0
3886,1295,1,0
3887,1295,2,0
3888,1296,0,0
3889,1296,1,0
3890,1296,2,0
3891,1297,0,0
3892,1297,1,0
3893,1297,2,0
3894,1298,0,0
3895,1298,1,0
3896,1298,2,0
3897,1299,0,0
3898,1299,1,0
3899,1299,2,0
3900,1300,0,0
3901,1300,1,0
3902,1300,2,0
3903,1301,0,0
3904,1301,1,0
3905,1301,2,0
3906,1302,0,0
3907,1302,1,0
3908,1302,2,0
3909,1303,0,0
3910,1303,1,0
3911,1303,2,0
3912,1304,0,1
3913,1304,1,0
3914,1304,2,1
3915,1305,0,0
3916,1305,1,0
3917,1305,2,0
3918,1306,0,0
3919,1306,1,0
3920,1306,2,0
3921,1307,0,0
3922,1307,1,0
3923,1307,2,0
3924,1308,0,0
3925,1308,1,0
3926,1308,2,0
3927,1309,0,0
3928,1309,1,0
3929,1309,2,0
3930,1310,0,0
3931,1310,1,0
3932,1310,2,0
3933,1311,0,0
3934,1311,1,0
3935,1311,2,0
3936,1312,0,0
3937,1312,1,0
3938,1312,2,0
3939,1313,0,0
3940,1313,1,0
3941,1313,2,0
3942,1314,0,0
3943,1314,1,0
3944,1314,2,0
3945,1315,0,0
3946,1315,1,0
3947,1315,2,0
3948,1316,0,0
3949,1316,1,0
3950,1316,2,0
3951,1317,0,0
3952,1317,1,0
3953,1317,2,0
3954,1318,0,0
3955,1318,1,0
3956,1318,2,0
3957,1319,0,0
3958,1319,1,0
3959,1319,2,0
3960,1320,0,0
3961,1320,1,0
3962,1320,2,0
3963,1321,0,0
3964,1321,1,0
3965,1321,2,0
3966,1322,0,0
3967,1322,1,0
3968,1322,2,0
3969,1323,0,0
3970,1323,1,0
3971,1323,2,0
3972,1324,0,0
3973,1324,1,0
3974,1324,2,0
3975,1325,0,0
3976,1325,1,0
3977,1325,2,0
3978,1326,0,1
3979,1326,1,1
3980,1326,2,1
3981,1327,0,0
3982,1327,1,0
3983,1327,2,0
3984,1328,0,0
3985,1328,1,0
3986,1328,2,0
3987,1329,0,0
3988,1329,1,0
3989,1329,2,0
3990,1330,0,0
3991,1330,1,0
3992,1330,2,0
3993,1331,0,0
3994,1331,1,0
3995,1331,2,0
3996,1332,0,0
3997,1332,1,0
3998,1332,2,0
3999,1333,0,0
4000,1333,1,0
4001,1333,2,0
4002,1334,0,0
4003,1334,1,0
4004,1334,2,0
4005,1335,0,0
4006,1335,1,0
4007,1335,2,0
4008,1336,0,0
4009,1336,1,0
4010,1336,2,0
4011,1337,0,0
4012,1337,1,0
4013,1337,2,0
4014,1338,0,0
4015,1338,1,0
4016,1338,2,0
4017,1339,0,0
4018,1339,1,0
4019,1339,2,0
4020,1340,0,0
4021,1340,1,0
4022,1340,2,0
4023,1341,0,0
4024,1341,1,0
4025,1341,2,0
4026,1342,0,0
4027,1342,1,0
4028,1342,2,0
4029,1343,0,0
4030,1343,1,0
4031,1343,2,0
4032,1344,0,0
4033,1344,1,0
4034,1344,2,0
4035,1345,0,1
4036,1345,1,1
4037,1345,2,1
4038,1346,0,0
4039,1346,1,0
4040,1346,2,0
4041,1347,0,0
4042,1347,1,0
4043,1347,2,0
4044,1348,0,0
4045,1348,1,0
4046,1348,2,0
4047,1349,0,0
4048,1349,1,0
4049,1349,2,0
4050,1350,0,0
4051,1350,1,0
4052,1350,2,0
4053,1351,0,1
4054,1351,1,1
4055,1351,2,1
4056,1352,0,0
4057,1352,1,0
4058,1352,2,0
4059,1353,0,0
4060,1353,1,0
4061,1353,2,0
4062,1354,0,0
4063,1354,1,0
4064,1354,2,0
4065,1355,0,0
4066,1355,1,0
4067,1355,2,0
4068,1356,0,1
4069,1356,1,1
4070,1356,2,1
4071,1357,0,0
4072,1357,1,0
4073,1357,2,0
4074,1358,0,0
4075,1358,1,0
4076,1358,2,0
4077,1359,0,0
4078,1359,1,0
4079,1359,2,0
4080,1360,0,0
4081,1360,1,0
4082,1360,2,0
4083,1361,0,0
4084,1361,1,0
4085,1361,2,0
4086,1362,0,1
4087,1362,1,1
4088,1362,2,1
4089,1363,0,0
4090,1363,1,0
4091,1363,2,0
4092,1364,0,0
4093,1364,1,0
4094,1364,2,0
4095,1365,0,0
4096,1365,1,0
4097,1365,2,0
4098,1366,0,0
4099,1366,1,0
4100,1366,2,0
4101,1367,0,0
4102,1367,1,0
4103,1367,2,0
4104,1368,0,0
4105,1368,1,0
4106,1368,2,0
4107,1369,0,0
4108,1369,1,0
4109,1369,2,0
4110,1370,0,0
4111,1370,1,0
4112,1370,2,0
4113,1371,0,0
4114,1371,1,0
4115,1371,2,0
4116,1372,0,0
4117,1372,1,0
4118,1372,2,0
4119,1373,0,0
4120,1373,1,0
4121,1373,2,0
4122,1374,0,0
4123,1374,1,0
4124,1374,2,0
4125,1375,0,1
4126,1375,1,1
4127,1375,2,1
4128,1376,0,0
4129,1376,1,0
4130,1376,2,0
4131,1377,0,0
4132,1377,1,0
4133,1377,2,0
4134,1378,0,0
4135,1378,1,0
4136,1378,2,0
4137,1379,0,0
4138,1379,1,0
4139,1379,2,0
4140,1380,0,0
4141,1380,1,0
4142,1380,2,0
4143,1381,0,1
4144,1381,1,1
4145,1381,2,1
4146,1382,0,0
4147,1382,1,0
4148,1382,2,0
4149,1383,0,0
4150,1383,1,0
4151,1383,2,0
4152,1384,0,0
4153,1384,1,0
4154,1384,2,0
4155,1385,0,0
4156,1385,1,0
4157,1385,2,0
4158,1386,0,1
4159,1386,1,1
4160,1386,2,1
4161,1387,0,0
4162,1387,1,0
4163,1387,2,0
4164,1388,0,1
4165,1388,1,1
4166,1388,2,1
4167,1389,0,0
4168,1389,1,0
4169,1389,2,0
4170,1390,0,0
4171,1390,1,0
4172,1390,2,0
4173,1391,0,0
4174,1391,1,0
4175,1391,2,0
4176,1392,0,0
4177,1392,1,0
4178,1392,2,0
4179,1393,0,0
4180,1393,1,0
4181,1393,2,0
4182,1394,0,0
4183,1394,1,0
4184,1394,2,0
4185,1395,0,0
4186,1395,1,0
4187,1395,2,0
4188,1396,0,0
4189,1396,1,0
4190,1396,2,0
4191,1397,0,0
4192,1397,1,0
4193,1397,2,0
4194,1398,0,0
4195,1398,1,0
4196,1398,2,0
4197,1399,0,0
4198,1399,1,0
4199,1399,2,0
4200,1400,0,0
4201,1400,1,0
4202,1400,2,0
4203,1401,0,0
4204,1401,1,0
4205,1401,2,0
4206,1402,0,0
4207,1402,1,0
4208,1402,2,0
4209,1403,0,0
4210,1403,1,0
4211,1403,2,0
4212,1404,0,1
4213,1404,1,1
4214,1404,2,1
4215,1405,0,0
4216,1405,1,0
4217,1405,2,0
4218,1406,0,0
4219,1406,1,0
4220,1406,2,0
4221,1407,0,1
4222,1407,1,1
4223,1407,2,1
4224,1408,0,1
4225,1408,1,1
4226,1408,2,1
4227,1409,0,0
4228,1409,1,0
4229,1409,2,0
4230,1410,0,0
4231,1410,1,0
4232,1410,2,0
4233,1411,0,1
4234,1411,1,1
4235,1411,2,1
4236,1412,0,0
4237,1412,1,0
4238,1412,2,0
4239,1413,0,1
4240,1413,1,1
4241,1413,2,1
4242,1414,0,0
4243,1414,1,0
4244,1414,2,0
4245,1415,0,0
4246,1415,1,0
4247,1415,2,0
4248,1416,0,1
4249,1416,1,1
4250,1416,2,1
4251,1417,0,0
4252,1417,1,0
4253,1417,2,0
4254,1418,0,0
4255,1418,1,0
4256,1418,2,0
4257,1419,0,1
4258,1419,1,1
4259,1419,2,1
4260,1420,0,0
4261,1420,1,0
4262,1420,2,1
4263,1421,0,0
4264,1421,1,0
4265,1421,2,0
4266,1422,0,0
4267,1422,1,0
4268,1422,2,0
4269,1423,0,0
4270,1423,1,0
4271,1423,2,0
4272,1424,0,0
4273,1424,1,0
4274,1424,2,0
4275,1425,0,0
4276,1425,1,0
4277,1425,2,0
4278,1426,0,0
4279,1426,1,0
4280,1426,2,0
4281,1427,0,0
4282,1427,1,0
4283,1427,2,0
4284,1428,0,0
4285,1428,1,0
4286,1428,2,0
4287,1429,0,0
4288,1429,1,0
4289,1429,2,0
4290,1430,0,0
4291,1430,1,0
4292,1430,2,0
4293,1431,0,0
4294,1431,1,0
4295,1431,2,0
4296,1432,0,0
4297,1432,1,0
4298,1432,2,0
4299,1433,0,0
4300,1433,1,0
4301,1433,2,0
4302,1434,0,0
4303,1434,1,0
4304,1434,2,0
4305,1435,0,0
4306,1435,1,0
4307,1435,2,0
4308,1436,0,0
4309,1436,1,0
4310,1436,2,0
4311,1437,0,0
4312,1437,1,0
4313,1437,2,0
4314,1438,0,0
4315,1438,1,0
4316,1438,2,0
4317,1439,0,0
4318,1439,1,0
4319,1439,2,0
4320,1440,0,0
4321,1440,1,0
4322,1440,2,0
4323,1441,0,0
4324,1441,1,0
4325,1441,2,0
4326,1442,0,0
4327,1442,1,0
4328,1442,2,0
4329,1443,0,0
4330,1443,1,0
4331,1443,2,0
4332,1444,0,1
4333,1444,1,1
4334,1444,2,1
4335,1445,0,0
4336,1445,1,0
4337,1445,2,0
4338,1446,0,0
4339,1446,1,0
4340,1446,2,0
4341,1447,0,0
4342,1447,1,0
4343,1447,2,0
4344,1448,0,0
4345,1448,1,0
4346,1448,2,0
4347,1449,0,0
4348,1449,1,0
4349,1449,2,0
4350,1450,0,1
4351,1450,1,1
4352,1450,2,1
4353,1451,0,1
4354,1451,1,1
4355,1451,2,1
4356,1452,0,0
4357,1452,1,0
4358,1452,2,0
4359,1453,0,0
4360,1453,1,0
4361,1453,2,0
4362,1454,0,0
4363,1454,1,0
4364,1454,2,0
4365,1455,0,0
4366,1455,1,0
4367,1455,2,0
4368,1456,0,0
4369,1456,1,0
4370,1456,2,0
4371,1457,0,0
4372,1457,1,0
4373,1457,2,0
4374,1458,0,0
4375,1458,1,0
4376,1458,2,0
4377,1459,0,0
4378,1459,1,0
4379,1459,2,0
4380,1460,0,0
4381,1460,1,0
4382,1460,2,0
4383,1461,0,0
4384,1461,1,0
4385,1461,2,0
4386,1462,0,0
4387,1462,1,0
4388,1462,2,0
4389,1463,0,0
4390,1463,1,0
4391,1463,2,0
4392,1464,0,0
4393,1464,1,0
4394,1464,2,0
4395,1465,0,0
4396,1465,1,0
4397,1465,2,0
4398,1466,0,0
4399,1466,1,0
4400,1466,2,0
4401,1467,0,0
4402,1467,1,0
4403,1467,2,0
4404,1468,0,0
4405,1468,1,0
4406,1468,2,0
4407,1469,0,0
4408,1469,1,0
4409,1469,2,0
4410,1470,0,0
4411,1470,1,0
4412,1470,2,0
4413,1471,0,0
4414,1471,1,0
4415,1471,2,0
4416,1472,0,0
4417,1472,1,0
4418,1472,2,0
4419,1473,0,0
4420,1473,1,0
4421,1473,2,0
4422,1474,0,0
4423,1474,1,0
4424,1474,2,0
4425,1475,0,0
4426,1475,1,0
4427,1475,2,0
4428,1476,0,0
4429,1476,1,0
4430,1476,2,0
4431,1477,0,0
4432,1477,1,0
4433,1477,2,0
4434,1478,0,0
4435,1478,1,0
4436,1478,2,0
4437,1479,0,0
4438,1479,1,0
4439,1479,2,0
4440,1480,0,0
4441,1480,1,0
4442,1480,2,0
4443,1481,0,0
4444,1481,1,0
4445,1481,2,0
4446,1482,0,0
4447,1482,1,0
4448,1482,2,0
4449,1483,0,0
4450,1483,1,0
4451,1483,2,0
4452,1484,0,0
4453,1484,1,0
4454,1484,2,0
4455,1485,0,0
4456,1485,1,0
4457,1485,2,0
4458,1486,0,0
4459,1486,1,0
4460,1486,2,0
4461,1487,0,0
4462,1487,1,0
4463,1487,2,0
4464,1488,0,0
4465,1488,1,0
4466,1488,2,0
4467,1489,0,0
4468,1489,1,0
4469,1489,2,0
4470,1490,0,0
4471,1490,1,0
4472,1490,2,0
4473,1491,0,0
4474,1491,1,0
4475,1491,2,0
4476,1492,0,0
4477,1492,1,0
4478,1492,2,0
4479,1493,0,0
4480,1493,1,0
4481,1493,2,0
4482,1494,0,0
4483,1494,1,0
4484,1494,2,0
4485,1495,0,0
4486,1495,1,0
4487,1495,2,0
4488,1496,0,0
4489,1496,1,0
4490,1496,2,0
4491,1497,0,0
4492,1497,1,0
4493,1497,2,0
4494,1498,0,0
4495,1498,1,0
4496,1498,2,0
4497,1499,0,0
4498,1499,1,0
4499,1499,2,0
4500,1500,0,0
4501,1500,1,0
4502,1500,2,0
4503,1501,0,0
4504,1501,1,0
4505,1501,2,0
4506,1502,0,0
4507,1502,1,0
4508,1502,2,0
4509,1503,0,0
4510,1503,1,0
4511,1503,2,0
4512,1504,0,0
4513,1504,1,0
4514,1504,2,0
4515,1505,0,0
4516,1505,1,0
4517,1505,2,0
4518,1506,0,0
4519,1506,1,0
4520,1506,2,0
4521,1507,0,0
4522,1507,1,0
4523,1507,2,0
4524,1508,0,0
4525,1508,1,0
4526,1508,2,0
4527,1509,0,0
4528,1509,1,0
4529,1509,2,0
4530,1510,0,0
4531,1510,1,0
4532,1510,2,0
4533,1511,0,0
4534,1511,1,0
4535,1511,2,0
4536,1512,0,0
4537,1512,1,0
4538,1512,2,0
4539,1513,0,0
4540,1513,1,0
4541,1513,2,0
4542,1514,0,0
4543,1514,1,0
4544,1514,2,0
4545,1515,0,0
4546,1515,1,0
4547,1515,2,0
4548,1516,0,1
4549,1516,1,1
4550,1516,2,1
4551,1517,0,0
4552,1517,1,0
4553,1517,2,0
4554,1518,0,0
4555,1518,1,0
4556,1518,2,0
4557,1519,0,0
4558,1519,1,0
4559,1519,2,0
4560,1520,0,0
4561,1520,1,0
4562,1520,2,0
4563,1521,0,0
4564,1521,1,0
4565,1521,2,0
4566,1522,0,0
4567,1522,1,0
4568,1522,2,0
4569,1523,0,0
4570,1523,1,0
4571,1523,2,0
4572,1524,0,0
4573,1524,1,0
4574,1524,2,0
4575,1525,0,0
4576,1525,1,0
4577,1525,2,0
4578,1526,0,1
4579,1526,1,1
4580,1526,2,1
4581,1527,0,0
4582,1527,1,0
4583,1527,2,0
4584,1528,0,0
4585,1528,1,0
4586,1528,2,0
4587,1529,0,0
4588,1529,1,0
4589,1529,2,0
4590,1530,0,0
4591,1530,1,0
4592,1530,2,0
