LOCATION,SUBJECT,MEASURE,TIME,Value
OECD,WHEAT,THND_HA,2009,79578.9545002018
OECD,WHEAT,THND_HA,2010,76636.5269530071
OECD,WHEAT,THND_HA,2011,77036.10639514019
OECD,WHEAT,THND_HA,2012,77094.0444259738
OECD,WHEAT,THND_HA,2013,76378.79598087151
OECD,WHEAT,THND_HA,2014,76724.51150437849
OECD,WHEAT,THND_HA,2015,77751.5045554674
OECD,WHEAT,THND_HA,2016,75875.4315844089
OECD,WHEAT,THND_HA,2017,75174.4716359755
OECD,WHEAT,THND_HA,2018,75602.39411086611
OECD,WHEAT,THND_HA,2019,75803.6628641695
OECD,WHEAT,THND_HA,2020,75944.0095884702
OECD,WHEAT,THND_HA,2021,76059.40504228769
OECD,WHEAT,THND_HA,2022,76103.9359136797
OECD,WHEAT,THND_HA,2023,76134.4366246249
OECD,WHEAT,THND_HA,2024,76183.2335654322
OECD,WHEAT,THND_HA,2025,76253.5231068648
OECD,WHEAT,THND_HA,2026,76298.2626344872
CHN,RICE,THND_HA,1990,33031.0
CHN,RICE,THND_HA,1991,32590.0
CHN,RICE,THND_HA,1992,32090.0
CHN,RICE,THND_HA,1993,30355.0
CHN,RICE,THND_HA,1994,29500.0
CHN,RICE,THND_HA,1995,30744.0
CHN,RICE,THND_HA,1996,31410.0
CHN,RICE,THND_HA,1997,31765.0
CHN,RICE,THND_HA,1998,31214.0
CHN,RICE,THND_HA,1999,31283.0
CHN,RICE,THND_HA,2000,29962.0
CHN,RICE,THND_HA,2001,28812.0
CHN,RICE,THND_HA,2002,28202.0
CHN,RICE,THND_HA,2003,26508.0
CHN,RICE,THND_HA,2004,28379.0
CHN,RICE,THND_HA,2005,28847.0
CHN,RICE,THND_HA,2006,28938.0
CHN,RICE,THND_HA,2007,28919.0
CHN,RICE,THND_HA,2008,29241.0
CHN,RICE,THND_HA,2009,29627.0
CHN,RICE,THND_HA,2010,29873.0
CHN,RICE,THND_HA,2011,30057.0
CHN,RICE,THND_HA,2012,30137.0
CHN,RICE,THND_HA,2013,30311.0
CHN,RICE,THND_HA,2014,30310.0
CHN,RICE,THND_HA,2015,30213.0
CHN,RICE,THND_HA,2016,30162.4
CHN,RICE,THND_HA,2017,30249.1
CHN,RICE,THND_HA,2018,30246.4466359605
CHN,RICE,THND_HA,2019,30237.4082563371
CHN,RICE,THND_HA,2020,30225.480850301203
CHN,RICE,THND_HA,2021,30223.3578979045
CHN,RICE,THND_HA,2022,30232.6942267908
CHN,RICE,THND_HA,2023,30254.8858201424
CHN,RICE,THND_HA,2024,30284.5330932512
CHN,RICE,THND_HA,2025,30318.6715569742
CHN,RICE,THND_HA,2026,30350.3516513764
AUS,WHEAT,THND_TONNE,1990,15066.1
AUS,WHEAT,THND_TONNE,1991,10557.0
AUS,WHEAT,THND_TONNE,1992,14739.0
AUS,WHEAT,THND_TONNE,1993,16479.0
AUS,WHEAT,THND_TONNE,1994,9025.0
AUS,WHEAT,THND_TONNE,1995,16566.0
AUS,WHEAT,THND_TONNE,1996,22924.0
AUS,WHEAT,THND_TONNE,1997,19227.0
AUS,WHEAT,THND_TONNE,1998,21464.0
AUS,WHEAT,THND_TONNE,1999,24758.0
AUS,WHEAT,THND_TONNE,2000,22110.0
AUS,WHEAT,THND_TONNE,2001,24299.0
AUS,WHEAT,THND_TONNE,2002,10132.0
AUS,WHEAT,THND_TONNE,2003,26132.0
AUS,WHEAT,THND_TONNE,2004,21905.0
AUS,WHEAT,THND_TONNE,2005,25173.0
AUS,WHEAT,THND_TONNE,2006,10822.0
AUS,WHEAT,THND_TONNE,2007,13569.0
AUS,WHEAT,THND_TONNE,2008,21420.0
AUS,WHEAT,THND_TONNE,2009,21834.0
AUS,WHEAT,THND_TONNE,2010,27410.0
AUS,WHEAT,THND_TONNE,2011,29905.0
AUS,WHEAT,THND_TONNE,2012,22855.0
AUS,WHEAT,THND_TONNE,2013,25303.0
AUS,WHEAT,THND_TONNE,2014,23743.0
AUS,WHEAT,THND_TONNE,2015,24193.0
AUS,WHEAT,THND_TONNE,2016,35130.0
AUS,WHEAT,THND_TONNE,2017,28560.5339108306
AUS,WHEAT,THND_TONNE,2018,28870.0457959289
AUS,WHEAT,THND_TONNE,2019,28997.8392600157
AUS,WHEAT,THND_TONNE,2020,29288.702564323597
AUS,WHEAT,THND_TONNE,2021,29522.364503406898
AUS,WHEAT,THND_TONNE,2022,29686.3131168666
AUS,WHEAT,THND_TONNE,2023,29792.446781246403
AUS,WHEAT,THND_TONNE,2024,29943.794941263197
AUS,WHEAT,THND_TONNE,2025,30121.3203602154
AUS,WHEAT,THND_TONNE,2026,30335.229436110098
IRN,WHEAT,THND_TONNE,1990,8012.0
IRN,WHEAT,THND_TONNE,1991,8793.000276106579
IRN,WHEAT,THND_TONNE,1992,10179.0
IRN,WHEAT,THND_TONNE,1993,10732.0
IRN,WHEAT,THND_TONNE,1994,10870.0
IRN,WHEAT,THND_TONNE,1995,11228.0
IRN,WHEAT,THND_TONNE,1996,10015.0
IRN,WHEAT,THND_TONNE,1997,10045.0
IRN,WHEAT,THND_TONNE,1998,11955.0
IRN,WHEAT,THND_TONNE,1999,8673.0
IRN,WHEAT,THND_TONNE,2000,8088.0
IRN,WHEAT,THND_TONNE,2001,9459.0
IRN,WHEAT,THND_TONNE,2002,12450.0
IRN,WHEAT,THND_TONNE,2003,13440.0
IRN,WHEAT,THND_TONNE,2004,14548.0
IRN,WHEAT,THND_TONNE,2005,14308.0
IRN,WHEAT,THND_TONNE,2006,14700.0
IRN,WHEAT,THND_TONNE,2007,15900.0
IRN,WHEAT,THND_TONNE,2008,6999.0
IRN,WHEAT,THND_TONNE,2009,12093.0
IRN,WHEAT,THND_TONNE,2010,12142.0
IRN,WHEAT,THND_TONNE,2011,8677.0
IRN,WHEAT,THND_TONNE,2012,8816.0
IRN,WHEAT,THND_TONNE,2013,9304.0
IRN,WHEAT,THND_TONNE,2014,10600.0
IRN,WHEAT,THND_TONNE,2015,11500.0
IRN,WHEAT,THND_TONNE,2016,13500.0
IRN,WHEAT,THND_TONNE,2017,13441.2116186046
IRN,WHEAT,THND_TONNE,2018,13731.7139239101
IRN,WHEAT,THND_TONNE,2019,13907.3155298784
IRN,WHEAT,THND_TONNE,2020,14102.2265737896
IRN,WHEAT,THND_TONNE,2021,14319.4103361976
IRN,WHEAT,THND_TONNE,2022,14548.707800828
IRN,WHEAT,THND_TONNE,2023,14816.079778827
IRN,WHEAT,THND_TONNE,2024,15083.3527843728
IRN,WHEAT,THND_TONNE,2025,15326.029369151101
IRN,WHEAT,THND_TONNE,2026,15545.8829851429
JPN,RICE,THND_TONNE,1990,9512.094000000001
JPN,RICE,THND_TONNE,1991,8701.224
JPN,RICE,THND_TONNE,1992,9579.138
JPN,RICE,THND_TONNE,1993,7097.604
JPN,RICE,THND_TONNE,1994,10854.786
JPN,RICE,THND_TONNE,1995,9737.688
JPN,RICE,THND_TONNE,1996,9371.664
JPN,RICE,THND_TONNE,1997,9082.65
JPN,RICE,THND_TONNE,1998,8117.76
JPN,RICE,THND_TONNE,1999,8312.55
JPN,RICE,THND_TONNE,2000,8597.94
JPN,RICE,THND_TONNE,2001,8205.642
JPN,RICE,THND_TONNE,2002,8053.434
JPN,RICE,THND_TONNE,2003,7059.552
JPN,RICE,THND_TONNE,2004,7909.38
JPN,RICE,THND_TONNE,2005,8221.044
JPN,RICE,THND_TONNE,2006,7751.736
JPN,RICE,THND_TONNE,2007,7894.884
JPN,RICE,THND_TONNE,2008,7993.638000000001
JPN,RICE,THND_TONNE,2009,7677.444
JPN,RICE,THND_TONNE,2010,7685.598000000001
JPN,RICE,THND_TONNE,2011,7612.2119999999995
JPN,RICE,THND_TONNE,2012,7721.838000000001
JPN,RICE,THND_TONNE,2013,7797.941999999999
JPN,RICE,THND_TONNE,2014,7898.508000000001
JPN,RICE,THND_TONNE,2015,7816.968000000001
JPN,RICE,THND_TONNE,2016,7871.6867760000005
JPN,RICE,THND_TONNE,2017,7612.67756279338
JPN,RICE,THND_TONNE,2018,7800.33466333295
JPN,RICE,THND_TONNE,2019,7780.863348903241
JPN,RICE,THND_TONNE,2020,7761.14307788337
JPN,RICE,THND_TONNE,2021,7742.33679258995
JPN,RICE,THND_TONNE,2022,7723.50879631927
JPN,RICE,THND_TONNE,2023,7704.151491072779
JPN,RICE,THND_TONNE,2024,7684.502013092049
JPN,RICE,THND_TONNE,2025,7664.479836345229
JPN,RICE,THND_TONNE,2026,7631.19549188057
BRA,WHEAT,THND_TONNE,1990,3093.7909999999997
BRA,WHEAT,THND_TONNE,1991,2921.0
BRA,WHEAT,THND_TONNE,1992,2796.0
BRA,WHEAT,THND_TONNE,1993,2153.0
BRA,WHEAT,THND_TONNE,1994,2092.0
BRA,WHEAT,THND_TONNE,1995,1534.0
BRA,WHEAT,THND_TONNE,1996,3293.0
BRA,WHEAT,THND_TONNE,1997,2489.0
BRA,WHEAT,THND_TONNE,1998,2270.0
BRA,WHEAT,THND_TONNE,1999,2462.0
BRA,WHEAT,THND_TONNE,2000,1726.0
BRA,WHEAT,THND_TONNE,2001,3367.0
BRA,WHEAT,THND_TONNE,2002,3106.0
BRA,WHEAT,THND_TONNE,2003,6154.0
BRA,WHEAT,THND_TONNE,2004,5819.0
BRA,WHEAT,THND_TONNE,2005,4658.0
BRA,WHEAT,THND_TONNE,2006,2482.0
BRA,WHEAT,THND_TONNE,2007,4089.0
BRA,WHEAT,THND_TONNE,2008,5886.0
BRA,WHEAT,THND_TONNE,2009,4965.0
BRA,WHEAT,THND_TONNE,2010,6037.0
BRA,WHEAT,THND_TONNE,2011,5695.0
BRA,WHEAT,THND_TONNE,2012,4380.0
BRA,WHEAT,THND_TONNE,2013,5718.0
BRA,WHEAT,THND_TONNE,2014,6262.0
BRA,WHEAT,THND_TONNE,2015,5508.0
BRA,WHEAT,THND_TONNE,2016,6303.0
BRA,WHEAT,THND_TONNE,2017,5639.19579635644
BRA,WHEAT,THND_TONNE,2018,5698.09275606954
BRA,WHEAT,THND_TONNE,2019,5781.49923823666
BRA,WHEAT,THND_TONNE,2020,5874.3176094873
BRA,WHEAT,THND_TONNE,2021,5956.337931208771
BRA,WHEAT,THND_TONNE,2022,6037.65028863736
BRA,WHEAT,THND_TONNE,2023,6126.342683163841
BRA,WHEAT,THND_TONNE,2024,6204.529622587471
BRA,WHEAT,THND_TONNE,2025,6294.932048654079
BRA,WHEAT,THND_TONNE,2026,6396.32307330389
ZAF,WHEAT,THND_TONNE,1990,1709.0
ZAF,WHEAT,THND_TONNE,1991,2142.0
ZAF,WHEAT,THND_TONNE,1992,1324.0
ZAF,WHEAT,THND_TONNE,1993,1984.0
ZAF,WHEAT,THND_TONNE,1994,1840.0
ZAF,WHEAT,THND_TONNE,1995,1977.0
ZAF,WHEAT,THND_TONNE,1996,2712.0
ZAF,WHEAT,THND_TONNE,1997,2429.0
ZAF,WHEAT,THND_TONNE,1998,1892.0
ZAF,WHEAT,THND_TONNE,1999,1725.0
ZAF,WHEAT,THND_TONNE,2000,2428.0
ZAF,WHEAT,THND_TONNE,2001,2504.0
ZAF,WHEAT,THND_TONNE,2002,2438.0
ZAF,WHEAT,THND_TONNE,2003,1547.0
ZAF,WHEAT,THND_TONNE,2004,1680.0
ZAF,WHEAT,THND_TONNE,2005,1905.0
ZAF,WHEAT,THND_TONNE,2006,2105.0
ZAF,WHEAT,THND_TONNE,2007,1905.0
ZAF,WHEAT,THND_TONNE,2008,2172.0
ZAF,WHEAT,THND_TONNE,2009,1967.0
ZAF,WHEAT,THND_TONNE,2010,1436.0
ZAF,WHEAT,THND_TONNE,2011,2013.0
ZAF,WHEAT,THND_TONNE,2012,1879.0
ZAF,WHEAT,THND_TONNE,2013,1879.0
ZAF,WHEAT,THND_TONNE,2014,1759.0
ZAF,WHEAT,THND_TONNE,2015,1449.0
ZAF,WHEAT,THND_TONNE,2016,1902.39
ZAF,WHEAT,THND_TONNE,2017,1913.4465461110801
ZAF,WHEAT,THND_TONNE,2018,1964.5986821982601
ZAF,WHEAT,THND_TONNE,2019,1982.92763478892
ZAF,WHEAT,THND_TONNE,2020,2005.43901587591
ZAF,WHEAT,THND_TONNE,2021,2028.9685765711301
ZAF,WHEAT,THND_TONNE,2022,2055.31130086561
ZAF,WHEAT,THND_TONNE,2023,2081.95790088345
ZAF,WHEAT,THND_TONNE,2024,2110.01523291001
ZAF,WHEAT,THND_TONNE,2025,2137.02526113567
ZAF,WHEAT,THND_TONNE,2026,2163.25414295593
TUR,RICE,THND_HA,1990,46.0
TUR,RICE,THND_HA,1991,40.0
TUR,RICE,THND_HA,1992,43.0
TUR,RICE,THND_HA,1993,45.0
TUR,RICE,THND_HA,1994,41.0
TUR,RICE,THND_HA,1995,50.0
TUR,RICE,THND_HA,1996,55.0
TUR,RICE,THND_HA,1997,55.0
TUR,RICE,THND_HA,1998,60.0
TUR,RICE,THND_HA,1999,65.0
TUR,RICE,THND_HA,2000,58.0
TUR,RICE,THND_HA,2001,59.0
TUR,RICE,THND_HA,2002,60.0
TUR,RICE,THND_HA,2003,65.0
TUR,RICE,THND_HA,2004,70.0
TUR,RICE,THND_HA,2005,85.0
TUR,RICE,THND_HA,2006,99.0
TUR,RICE,THND_HA,2007,94.0
TUR,RICE,THND_HA,2008,100.0
TUR,RICE,THND_HA,2009,96.4
TUR,RICE,THND_HA,2010,99.0
TUR,RICE,THND_HA,2011,99.4
TUR,RICE,THND_HA,2012,119.7
TUR,RICE,THND_HA,2013,110.6
TUR,RICE,THND_HA,2014,108.7
TUR,RICE,THND_HA,2015,115.9
TUR,RICE,THND_HA,2016,118.0
TUR,RICE,THND_HA,2017,119.235161698423
TUR,RICE,THND_HA,2018,119.145283863152
TUR,RICE,THND_HA,2019,118.992963889586
TUR,RICE,THND_HA,2020,118.764106120904
TUR,RICE,THND_HA,2021,118.42185811266
TUR,RICE,THND_HA,2022,118.145889116981
TUR,RICE,THND_HA,2023,117.905186418212
TUR,RICE,THND_HA,2024,117.694396469711
TUR,RICE,THND_HA,2025,117.473082482856
TUR,RICE,THND_HA,2026,117.26566279277
VNM,WHEAT,THND_HA,1990,9e-05
VNM,WHEAT,THND_HA,1991,9e-05
VNM,WHEAT,THND_HA,1992,9e-05
VNM,WHEAT,THND_HA,1993,9e-05
VNM,WHEAT,THND_HA,1994,9e-05
VNM,WHEAT,THND_HA,1995,9e-05
VNM,WHEAT,THND_HA,1996,9e-05
VNM,WHEAT,THND_HA,1997,9e-05
VNM,WHEAT,THND_HA,1998,9e-05
VNM,WHEAT,THND_HA,1999,9e-05
VNM,WHEAT,THND_HA,2000,9e-05
VNM,WHEAT,THND_HA,2001,9e-05
VNM,WHEAT,THND_HA,2002,9e-05
VNM,WHEAT,THND_HA,2003,9e-05
VNM,WHEAT,THND_HA,2004,9e-05
VNM,WHEAT,THND_HA,2005,9e-05
VNM,WHEAT,THND_HA,2006,9e-05
VNM,WHEAT,THND_HA,2007,9e-05
VNM,WHEAT,THND_HA,2008,9e-05
VNM,WHEAT,THND_HA,2009,9e-05
VNM,WHEAT,THND_HA,2010,9e-05
VNM,WHEAT,THND_HA,2011,9e-05
VNM,WHEAT,THND_HA,2012,9e-05
VNM,WHEAT,THND_HA,2013,9e-05
VNM,WHEAT,THND_HA,2014,9e-05
VNM,WHEAT,THND_HA,2015,9e-05
VNM,WHEAT,THND_HA,2016,9e-05
VNM,WHEAT,THND_HA,2017,8.9527204e-05
VNM,WHEAT,THND_HA,2018,8.9632693e-05
VNM,WHEAT,THND_HA,2019,8.9656512e-05
VNM,WHEAT,THND_HA,2020,8.980101699999999e-05
VNM,WHEAT,THND_HA,2021,9.0010805e-05
VNM,WHEAT,THND_HA,2022,9.0280353e-05
VNM,WHEAT,THND_HA,2023,9.0542417e-05
VNM,WHEAT,THND_HA,2024,9.0769139e-05
VNM,WHEAT,THND_HA,2025,9.092657900000001e-05
VNM,WHEAT,THND_HA,2026,9.101236999999999e-05
IRN,MAIZE,TONNE_HA,1990,4.33333331888889
IRN,MAIZE,TONNE_HA,1991,4.47619046553288
IRN,MAIZE,TONNE_HA,1992,4.444444434567901
IRN,MAIZE,TONNE_HA,1993,3.88888888168724
IRN,MAIZE,TONNE_HA,1994,6.399999992000001
IRN,MAIZE,TONNE_HA,1995,4.54166666288195
IRN,MAIZE,TONNE_HA,1996,6.24509803309304
IRN,MAIZE,TONNE_HA,1997,6.9318181765668
IRN,MAIZE,TONNE_HA,1998,6.032051278184579
IRN,MAIZE,TONNE_HA,1999,6.21505376009943
IRN,MAIZE,TONNE_HA,2000,6.15384615046492
IRN,MAIZE,TONNE_HA,2001,6.15028901378596
IRN,MAIZE,TONNE_HA,2002,7.1499999964250005
IRN,MAIZE,TONNE_HA,2003,6.70731707044418
IRN,MAIZE,TONNE_HA,2004,7.02919707772657
IRN,MAIZE,TONNE_HA,2005,7.22826086694628
IRN,MAIZE,TONNE_HA,2006,10.5658536533825
IRN,MAIZE,TONNE_HA,2007,10.265217386841199
IRN,MAIZE,TONNE_HA,2008,7.8049999960975
IRN,MAIZE,TONNE_HA,2009,6.29716980835039
IRN,MAIZE,TONNE_HA,2010,7.742990650587389
IRN,MAIZE,TONNE_HA,2011,9.124401909509858
IRN,MAIZE,TONNE_HA,2012,8.48113207147116
IRN,MAIZE,TONNE_HA,2013,8.73584905248309
IRN,MAIZE,TONNE_HA,2014,4.24528301686543
IRN,MAIZE,TONNE_HA,2015,4.24528301686543
IRN,MAIZE,TONNE_HA,2016,4.24528301686543
IRN,MAIZE,TONNE_HA,2017,4.372641618841089
IRN,MAIZE,TONNE_HA,2018,4.50007828245376
IRN,MAIZE,TONNE_HA,2019,4.63621640130631
IRN,MAIZE,TONNE_HA,2020,4.775288254977901
IRN,MAIZE,TONNE_HA,2021,4.9226382383410305
IRN,MAIZE,TONNE_HA,2022,5.07057698744996
IRN,MAIZE,TONNE_HA,2023,5.22102788419851
IRN,MAIZE,TONNE_HA,2024,5.378602082182749
IRN,MAIZE,TONNE_HA,2025,5.539704399105981
IRN,MAIZE,TONNE_HA,2026,5.706824723649929
KAZ,SOYBEAN,TONNE_HA,1990,0.99889012208657
KAZ,SOYBEAN,TONNE_HA,1991,0.8235294148092979
KAZ,SOYBEAN,TONNE_HA,1992,1.1999999991758998
KAZ,SOYBEAN,TONNE_HA,1993,1.1999999871758
KAZ,SOYBEAN,TONNE_HA,1994,0.9999999926465
KAZ,SOYBEAN,TONNE_HA,1995,0.99999998431325
KAZ,SOYBEAN,TONNE_HA,1996,0.749999988235
KAZ,SOYBEAN,TONNE_HA,1997,0.9999999759800009
KAZ,SOYBEAN,TONNE_HA,1998,1.33333330130656
KAZ,SOYBEAN,TONNE_HA,1999,1.33333329095856
KAZ,SOYBEAN,TONNE_HA,2000,0.99999998431325
KAZ,SOYBEAN,TONNE_HA,2001,0.9999999952935709
KAZ,SOYBEAN,TONNE_HA,2002,0.9999999952935709
KAZ,SOYBEAN,TONNE_HA,2003,1.249999996875
KAZ,SOYBEAN,TONNE_HA,2004,1.249999996875
KAZ,SOYBEAN,TONNE_HA,2005,1.249999996875
KAZ,SOYBEAN,TONNE_HA,2006,1.2000000025303301
KAZ,SOYBEAN,TONNE_HA,2007,1.34615384356509
KAZ,SOYBEAN,TONNE_HA,2008,1.74509803579393
KAZ,SOYBEAN,TONNE_HA,2009,1.7735849047441998
KAZ,SOYBEAN,TONNE_HA,2010,1.8387096744536902
KAZ,SOYBEAN,TONNE_HA,2011,2.01315790452252
KAZ,SOYBEAN,TONNE_HA,2012,1.9999999976470602
KAZ,SOYBEAN,TONNE_HA,2013,1.9708737844943003
KAZ,SOYBEAN,TONNE_HA,2014,1.8319327715698002
KAZ,SOYBEAN,TONNE_HA,2015,2.05607476443358
KAZ,SOYBEAN,TONNE_HA,2016,2.05607479214089
KAZ,SOYBEAN,TONNE_HA,2017,2.08074773414374
KAZ,SOYBEAN,TONNE_HA,2018,2.09890987739842
KAZ,SOYBEAN,TONNE_HA,2019,2.1172980858556003
KAZ,SOYBEAN,TONNE_HA,2020,2.13662186277749
KAZ,SOYBEAN,TONNE_HA,2021,2.15546768684119
KAZ,SOYBEAN,TONNE_HA,2022,2.17587694643774
KAZ,SOYBEAN,TONNE_HA,2023,2.19497735302971
KAZ,SOYBEAN,TONNE_HA,2024,2.21500821373947
KAZ,SOYBEAN,TONNE_HA,2025,2.23471433524298
KAZ,SOYBEAN,TONNE_HA,2026,2.25504873011765
SSA,SOYBEAN,THND_TONNE,1990,0.00243
SSA,SOYBEAN,THND_TONNE,1991,328.001353479213
SSA,SOYBEAN,THND_TONNE,1992,423.001351583248
SSA,SOYBEAN,THND_TONNE,1993,426.00135367893205
SSA,SOYBEAN,THND_TONNE,1994,409.00135586484595
SSA,SOYBEAN,THND_TONNE,1995,480.00135107102096
SSA,SOYBEAN,THND_TONNE,1996,592.001264118683
SSA,SOYBEAN,THND_TONNE,1997,637.0012608543341
SSA,SOYBEAN,THND_TONNE,1998,706.001176213874
SSA,SOYBEAN,THND_TONNE,1999,785.001173530489
SSA,SOYBEAN,THND_TONNE,2000,833.001172094791
SSA,SOYBEAN,THND_TONNE,2001,802.0011716823869
SSA,SOYBEAN,THND_TONNE,2002,813.001177660674
SSA,SOYBEAN,THND_TONNE,2003,1047.00117530387
SSA,SOYBEAN,THND_TONNE,2004,1020.00117714286
SSA,SOYBEAN,THND_TONNE,2005,1060.00117823934
SSA,SOYBEAN,THND_TONNE,2006,1026.00108207519
SSA,SOYBEAN,THND_TONNE,2007,1031.0010918911698
SSA,SOYBEAN,THND_TONNE,2008,1151.00108092392
SSA,SOYBEAN,THND_TONNE,2009,1014.0010871842699
SSA,SOYBEAN,THND_TONNE,2010,1025.00108098187
SSA,SOYBEAN,THND_TONNE,2011,1147.00108046695
SSA,SOYBEAN,THND_TONNE,2012,1165.00109475678
SSA,SOYBEAN,THND_TONNE,2013,1177.00108662004
SSA,SOYBEAN,THND_TONNE,2014,1203.0010864077099
SSA,SOYBEAN,THND_TONNE,2015,1201.00108354639
SSA,SOYBEAN,THND_TONNE,2016,1201.00109234209
SSA,SOYBEAN,THND_TONNE,2017,1220.40891351295
SSA,SOYBEAN,THND_TONNE,2018,1225.62579780074
SSA,SOYBEAN,THND_TONNE,2019,1243.0582952827301
SSA,SOYBEAN,THND_TONNE,2020,1254.2933056818301
SSA,SOYBEAN,THND_TONNE,2021,1271.40599524134
SSA,SOYBEAN,THND_TONNE,2022,1287.04464839106
SSA,SOYBEAN,THND_TONNE,2023,1302.65022346765
SSA,SOYBEAN,THND_TONNE,2024,1317.37835010053
SSA,SOYBEAN,THND_TONNE,2025,1333.1033644660301
SSA,SOYBEAN,THND_TONNE,2026,1347.990605806
PRY,MAIZE,TONNE_HA,1990,2.19895287842987
PRY,MAIZE,TONNE_HA,1991,1.6502057606377802
PRY,MAIZE,TONNE_HA,1992,1.74418604583559
PRY,MAIZE,TONNE_HA,1993,1.76305220812729
PRY,MAIZE,TONNE_HA,1994,2.11926605407373
PRY,MAIZE,TONNE_HA,1995,2.46525679683829
PRY,MAIZE,TONNE_HA,1996,2.01230769168852
PRY,MAIZE,TONNE_HA,1997,2.74999999928385
PRY,MAIZE,TONNE_HA,1998,2.4550561790856604
PRY,MAIZE,TONNE_HA,1999,2.31444759141234
PRY,MAIZE,TONNE_HA,2000,1.9487951801358998
PRY,MAIZE,TONNE_HA,2001,2.33251231469643
PRY,MAIZE,TONNE_HA,2002,2.34324324260993
PRY,MAIZE,TONNE_HA,2003,2.43342036489989
PRY,MAIZE,TONNE_HA,2004,2.54545454487603
PRY,MAIZE,TONNE_HA,2005,2.02439024340869
PRY,MAIZE,TONNE_HA,2006,2.5581395342887996
PRY,MAIZE,TONNE_HA,2007,1.8996960483435101
PRY,MAIZE,TONNE_HA,2008,1.84108527107996
PRY,MAIZE,TONNE_HA,2009,3.40917431130107
PRY,MAIZE,TONNE_HA,2010,4.80525502244123
PRY,MAIZE,TONNE_HA,2011,4.54619565155622
PRY,MAIZE,TONNE_HA,2012,3.9954337894982404
PRY,MAIZE,TONNE_HA,2013,4.00000406505139
PRY,MAIZE,TONNE_HA,2014,4.95403496436936
PRY,MAIZE,TONNE_HA,2015,6.04457966850851
PRY,MAIZE,TONNE_HA,2016,5.20833333260995
PRY,MAIZE,TONNE_HA,2017,5.499999998546831
PRY,MAIZE,TONNE_HA,2018,5.5504260943012405
PRY,MAIZE,TONNE_HA,2019,5.60739412209455
PRY,MAIZE,TONNE_HA,2020,5.6635625279717505
PRY,MAIZE,TONNE_HA,2021,5.724809482345459
PRY,MAIZE,TONNE_HA,2022,5.78217990972162
PRY,MAIZE,TONNE_HA,2023,5.83818364818717
PRY,MAIZE,TONNE_HA,2024,5.897475485592801
PRY,MAIZE,TONNE_HA,2025,5.95617712389073
PRY,MAIZE,TONNE_HA,2026,6.0166280783909105
HTI,MAIZE,THND_TONNE,1990,163.0
HTI,MAIZE,THND_TONNE,1991,190.0
HTI,MAIZE,THND_TONNE,1992,226.0
HTI,MAIZE,THND_TONNE,1993,210.0
HTI,MAIZE,THND_TONNE,1994,230.0
HTI,MAIZE,THND_TONNE,1995,220.0
HTI,MAIZE,THND_TONNE,1996,204.0
HTI,MAIZE,THND_TONNE,1997,230.0
HTI,MAIZE,THND_TONNE,1998,206.0
HTI,MAIZE,THND_TONNE,1999,215.0
HTI,MAIZE,THND_TONNE,2000,203.0
HTI,MAIZE,THND_TONNE,2001,180.0
HTI,MAIZE,THND_TONNE,2002,185.000006018925
HTI,MAIZE,THND_TONNE,2003,198.0
HTI,MAIZE,THND_TONNE,2004,202.0
HTI,MAIZE,THND_TONNE,2005,200.0
HTI,MAIZE,THND_TONNE,2006,205.0
HTI,MAIZE,THND_TONNE,2007,270.0
HTI,MAIZE,THND_TONNE,2008,210.0
HTI,MAIZE,THND_TONNE,2009,304.0
HTI,MAIZE,THND_TONNE,2010,340.0
HTI,MAIZE,THND_TONNE,2011,360.0
HTI,MAIZE,THND_TONNE,2012,202.0
HTI,MAIZE,THND_TONNE,2013,335.0
HTI,MAIZE,THND_TONNE,2014,140.0
HTI,MAIZE,THND_TONNE,2015,110.0
HTI,MAIZE,THND_TONNE,2016,259.0
HTI,MAIZE,THND_TONNE,2017,266.72103043244897
HTI,MAIZE,THND_TONNE,2018,275.724451933205
HTI,MAIZE,THND_TONNE,2019,285.105401974054
HTI,MAIZE,THND_TONNE,2020,291.191349691971
HTI,MAIZE,THND_TONNE,2021,296.892279773452
HTI,MAIZE,THND_TONNE,2022,301.922999084923
HTI,MAIZE,THND_TONNE,2023,306.665470917456
HTI,MAIZE,THND_TONNE,2024,311.293488724479
HTI,MAIZE,THND_TONNE,2025,316.086360416755
HTI,MAIZE,THND_TONNE,2026,320.906798722657
MEX,SOYBEAN,THND_TONNE,1990,575.0
MEX,SOYBEAN,THND_TONNE,1991,724.9689999999999
MEX,SOYBEAN,THND_TONNE,1992,593.54
MEX,SOYBEAN,THND_TONNE,1993,497.566
MEX,SOYBEAN,THND_TONNE,1994,522.5830000000001
MEX,SOYBEAN,THND_TONNE,1995,189.774
MEX,SOYBEAN,THND_TONNE,1996,56.074
MEX,SOYBEAN,THND_TONNE,1997,184.52599999999998
MEX,SOYBEAN,THND_TONNE,1998,150.3
MEX,SOYBEAN,THND_TONNE,1999,132.819
MEX,SOYBEAN,THND_TONNE,2000,102.4
MEX,SOYBEAN,THND_TONNE,2001,121.8
MEX,SOYBEAN,THND_TONNE,2002,86.49975
MEX,SOYBEAN,THND_TONNE,2003,126.0061
MEX,SOYBEAN,THND_TONNE,2004,133.3465
MEX,SOYBEAN,THND_TONNE,2005,187.01648
MEX,SOYBEAN,THND_TONNE,2006,81.11269
