POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,1,2,BHK,1010.10101,1,1,"Vemali,Vadodara",22.35962,73.187321,33.0
Dealer,1,0,2,BHK,1058.857473,0,1,"Madhurawada,Visakhapatnam",17.815234,83.35818,36.7
Dealer,0,1,3,BHK,1504.065041,1,1,"Yelahanka,Bangalore",13.11389,77.59833,74.0
Dealer,0,1,4,BHK,3200.222624,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,230.0
Owner,0,0,2,BHK,550.0550055,1,1,"Bhadrakali,Kolkata",22.675548000000003,88.352674,20.0
Owner,0,0,2,BHK,919.1176471000001,1,1,"Jigani,Bangalore",12.778033,77.632191,30.0
Dealer,0,0,2,BHK,974.03946,1,1,"Moovar Nagar,Chennai",13.09,80.27,46.9
Dealer,0,0,2,BHK,1100.110011,1,1,"Manpada,Mumbai",19.239813,72.962722,100.0
Owner,0,0,2,BHK,725.1047374,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,45.0
Dealer,0,0,2,BHK,985.8823528999999,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,41.9
Dealer,0,0,1,BHK,700.0259269,1,1,"Kovur,Chennai",13.011583,80.123114,27.0
Owner,0,1,2,BHK,1420.159335,1,1,"Kundli,Sonipat",28.874383,77.113251,41.0
Dealer,0,0,3,BHK,136748.9864,1,0,"8th Phase JP Nagar,Bangalore",12.905368,77.580403,7420.0
Dealer,0,0,2,BHK,1272.675737,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,44.9
Dealer,1,1,3,BHK,1917.0143719999999,0,1,"Sector-37 Bahadurgarh,Bahadurgarh",30.739007,76.74839300000001,82.7
Dealer,0,0,3,BHK,1799.9856,1,1,"Lower Parel,Lalitpur",18.996305,72.827789,500.0
Dealer,1,0,3,BHK,1311.111111,0,1,"Beltola,Guwahati",26.117107999999998,91.802088,59.0
Dealer,0,0,2,BHK,799.8012916,1,1,"Dadi Ka Phatak,Jaipur",26.968933000000003,75.755339,16.1
Owner,0,0,2,BHK,780.0312012,1,1,"Guduvancheri,Chennai",12.842686,80.063733,25.0
Owner,0,0,2,BHK,1116.217991,1,1,"Green House Layout, Begur Hobli Road, Narashima Sw,Bangalore",40.839487,31.159234,34.0
Dealer,0,1,3,BHK,1100.0070210000001,1,1,"Shastri Nagar,Lalitpur",25.442075,78.528384,470.0
Owner,0,0,1,BHK,560.0,1,1,"Shivramnagar,Pune",18.52361,73.84778,35.0
Owner,0,0,3,BHK,1364.087302,1,1,"Narasimha Colony,Secunderabad",17.45,78.5,55.0
Dealer,0,1,2,BHK,733.0303475,1,1,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,100.0
Dealer,1,1,1,BHK,447.710762,0,0,"Badlapur (East),Lalitpur",24.690279999999998,78.41889,26.5
Dealer,0,0,3,BHK,1841.7898519999999,1,1,"Kundli,Sonipat",28.874383,77.113251,46.1
Dealer,0,1,2,BHK,1250.0,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,36.0
Owner,0,0,3,BHK,1389.9049009999999,1,1,"Kundli,Sonipat",28.874383,77.113251,57.0
Builder,1,0,3,BHK,1449.8283099999999,0,0,"Wanadongri,Lalitpur",24.690279999999998,78.41889,38.0
Owner,0,0,3,BHK,1750.477403,1,1,"Ajmer Road,Jaipur",26.928784999999998,75.828002,55.0
Dealer,0,1,2,BHK,875.1458575999999,1,1,"Chandapura,Bangalore",12.800089999999999,77.71181999999999,30.0
Owner,0,0,3,BHK,1450.209475,1,1,"Charmwood Village,Faridabad",28.494181,77.290609,90.0
Dealer,1,0,2,BHK,952.8272414999999,0,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,30.5
Dealer,1,1,2,BHK,647.2288551,0,0,"Mihan,Nagpur",21.15389,79.08306,51.5
Owner,0,0,3,BHK,1800.0,1,1,"Sain Vihar,Ghaziabad",28.63601,77.433724,63.0
Owner,0,0,1,BHK,365.0167908,1,1,"Talpur,Bhilai",21.17549,81.31277299999999,50.0
Dealer,0,0,3,BHK,2500.0,1,1,"Bandra (West),Lalitpur",19.05444,72.84056,800.0
Owner,0,0,1,BHK,485.0444624,1,1,"Oros,Sindhudurg",16.26,73.71,12.0
Owner,0,0,2,BHK,1599.6343689999999,1,1,"Adajan,Surat",24.395822,78.989627,35.0
Owner,0,0,2,BHK,1224.797437,1,1,"Alibaug,Raigad",18.65367,72.88305600000001,65.0
Dealer,0,1,3,BHK,1765.6189370000002,1,1,"Ajmer Road,Jaipur",26.928784999999998,75.828002,45.5
Dealer,1,1,3,BHK,1504.651163,0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,64.7
Dealer,0,0,2,BHK,954.0547326,1,1,"Jayapriya Nagar,Chennai",24.090195,87.990011,38.0
Owner,0,0,2,BHK,868.0555555999999,1,1,"Suchitra,Secunderabad",17.45,78.5,35.0
Owner,0,0,2,BHK,950.0206526000001,1,1,"Shankar Nagar,Amravati",21.158795,77.317542,46.0
Dealer,0,0,4,BHK,2400.0,1,1,"Greenfield Colony,Faridabad",28.41667,77.3,75.0
Owner,0,1,2,BHK,1100.052383,1,1,"Saddu,Raipur",21.23795,81.63368,42.0
Owner,0,0,2,BHK,1304.206065,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,40.0
Dealer,1,1,1,BHK,600.0,0,1,"Mahim,Palghar",19.6394,72.7256,19.2
Owner,0,0,2,BHK,1087.7626699999998,1,1,"Sector 63,Faridabad",28.6218,77.3831,35.2
Builder,1,1,2,BHK,711.2881428,0,0,"Bibwewadi,Lalitpur",24.690279999999998,78.41889,100.0
Dealer,1,1,2,BHK,761.0350076000001,0,1,"Kolshet Road,Lalitpur",24.690279999999998,78.41889,130.0
Owner,0,1,3,BHK,1463.057791,1,1,"Kannamangala,Bangalore",13.025845,77.770331,100.0
Owner,0,0,2,BHK,1183.0819279999998,1,1,"Sitaphalmandi,Secunderabad",17.45,78.5,80.0
Dealer,0,0,2,BHK,1024.352532,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,26.5
Owner,0,0,2,BHK,1008.064516,1,1,"Sholinganallur,Chennai",12.90015,80.22791,75.0
Owner,0,0,3,BHK,1399.906673,1,1,"Savedi,Ahmednagar",19.09806,74.7325,60.0
Dealer,0,1,2,BHK,956.857074,1,1,"Sector-168 Noida,Noida",28.494868,77.410298,39.7
Owner,0,0,3,BHK,1500.115393,1,1,"Whitefield,Bangalore",12.9958935,77.761394,65.0
Dealer,1,1,2,BHK,910.0,0,1,"Pipaliyahana,Indore",22.709351,75.900743,18.2
Dealer,1,1,3,BHK,1224.9443210000002,0,1,"Kulshekar,Mangalore",12.870280000000001,74.88056,44.0
Dealer,0,0,2,BHK,1050.0190910000001,1,1,"Kolshet Road,Mumbai",19.249861,72.96386600000001,110.0
Dealer,0,0,3,BHK,1700.024934,1,1,"Peddar Road,Mumbai",18.976036999999998,72.80898,750.0
Owner,0,0,3,BHK,1000.0,1,1,"Behala,Kolkata",22.498882000000002,88.31755600000001,45.0
Owner,0,0,2,BHK,889.8305085000001,1,1,"Annanur,Chennai",13.10167,80.12833,42.0
Owner,0,0,2,BHK,600.081367,1,1,"Brij Vihar,Ghaziabad",28.6693,77.334985,29.5
Dealer,0,1,2,BHK,1080.0,1,1,"Sector-74 Noida,Noida",28.577672999999997,77.389781,48.6
Owner,0,0,2,BHK,1222.195062,1,1,"Guduvancheri,Chennai",12.842686,80.063733,50.0
Dealer,0,0,1,BHK,500.0,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,36.0
Dealer,1,1,3,BHK,645.2404318,0,1,"Sector 75 Faridabad,Faridabad",28.365512,77.34630600000001,26.3
Dealer,0,0,3,BHK,2015.258385,1,1,"Thanisandra,Bangalore",13.055985,77.622157,140.0
Owner,0,1,2,BHK,1297.789337,1,1,"Madhuban Bapudham,Ghaziabad",28.707966,77.48760300000001,49.9
Dealer,0,1,1,BHK,630.0523062000001,1,1,"Sector-18 Ulwe,Lalitpur",28.5706,77.3239,53.0
Owner,0,0,3,BHK,850.3401361,1,1,"Lal Kuan,Ghaziabad",28.634536999999998,77.471342,20.0
Dealer,0,1,1,BHK,585.0396991,1,1,"Virar West,Lalitpur",19.4559,72.8114,28.0
Dealer,0,1,1,BHK,353.9941224,1,1,"Khoni,Maharashtra",19.164721,73.115978,26.5
Dealer,0,0,3,BHK,1300.0069330000001,1,1,"Chandrakant Dhuru Wadi,Maharashtra",21.037403,76.507922,750.0
Dealer,1,1,1,BHK,452.02265839999995,0,1,"Kopri,Lalitpur",24.690279999999998,78.41889,79.0
Owner,0,0,2,BHK,430.5503557,1,1,"Sector-1 Vasundhara,Ghaziabad",28.659979999999997,77.37027900000001,23.0
Owner,0,0,2,BHK,1109.177903,1,1,"Action Area 1B,Kolkata",22.583263,88.46570799999999,51.0
Dealer,0,0,2,BHK,924.0314171,1,1,"Pestom Sagar Colony,Lalitpur",27.097356,78.581563,140.0
Dealer,0,0,1,BHK,640.0353123,1,1,"Kothrud,Pune",18.5101,73.8141,58.0
Dealer,1,0,1,BHK,645.0572488,0,1,"Sector 23 Ulwe,Maharashtra",18.663883,73.767663,40.0
Dealer,0,0,4,BHK,3800.08261,1,1,"Upper Govind Nagar,Lalitpur",24.682029999999997,78.430454,460.0
Dealer,0,0,2,BHK,1198.838897,1,1,"Mathavan Nagar,Thoothukudi",8.78333,78.13333,41.3
Dealer,1,1,3,BHK,1316.559391,0,1,"Mulund (West),Maharashtra",19.1759,72.9522,270.0
Dealer,1,1,1,BHK,490.69902310000003,0,0,"Kanjur Marg (East),Lalitpur",24.690279999999998,78.41889,110.0
Dealer,1,1,2,BHK,788.0724175,0,1,"Thane West,Lalitpur",19.18,72.96333,74.0
Dealer,1,1,3,BHK,1622.060016,0,1,"Sarjapur Road,Bangalore",12.86,77.786,100.0
Owner,0,0,3,BHK,1000.0,1,1,"3rd Block Banashankari,Bangalore",12.932882000000001,77.629551,55.0
Owner,0,0,2,BHK,1193.775314,1,1,"Chembarambakkam,Chennai",13.09,80.27,56.0
Dealer,0,0,3,BHK,2182.227222,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,97.0
Dealer,0,1,3,BHK,1350.0,1,0,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,43.2
Owner,0,0,2,BHK,750.1172058,1,1,"Govindpuri,Gwalior",26.205239000000002,78.203214,32.0
Dealer,0,0,1,BHK,550.0550055,1,1,"Sector-9 New Panvel,Mumbai",18.966114,73.148278,45.0
Dealer,0,1,3,BHK,1341.065603,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,37.0
Owner,0,0,3,BHK,1104.100946,1,1,"Ashok Nagar,Kanpur",26.470931,80.317286,70.0
Owner,0,0,3,BHK,1520.045601,1,1,"Uppal,Secunderabad",17.4058,78.5591,80.0
Dealer,0,0,3,BHK,1787.629603,1,1,"Sector-82 Gurgaon,Gurgaon",28.392685999999998,76.959391,100.0
Owner,0,0,2,BHK,1018.0109630000001,1,1,"Dighi,Pune",19.524064000000003,75.057956,65.0
Owner,0,0,2,BHK,849.2731446,1,1,"Vatika Road,Jaipur",26.900115000000003,75.77761,11.1
Owner,0,0,4,BHK,2160.251375,1,1,"Bablatala,Kolkata",22.54111,88.33778000000001,110.0
Dealer,0,0,3,BHK,1985.294118,1,1,"Sector 42 Seawoods,Maharashtra",28.456809000000003,77.099182,270.0
Dealer,0,0,1,BHK,707.809301,1,1,"Nipania,Indore",22.760061,75.928572,24.2
Owner,0,0,3,BHK,1599.865275,1,1,"A.R. Menon Road,Thrissur",10.52,76.21,95.0
Dealer,0,0,3,BHK,1367.218916,1,1,"Tollygunge,Kolkata",22.5,88.35,85.0
Dealer,1,1,3,BHK,643.4184676,0,1,"Sector 75 Faridabad,Faridabad",28.365512,77.34630600000001,26.2
Dealer,0,0,2,BHK,1155.1874460000001,1,1,"Sector-62 Noida,Noida",28.6221,77.3674,53.0
Dealer,0,0,4,BHK,800.0,1,1,"Lakadganj,Nagpur",21.151313000000002,79.126071,62.4
Owner,0,0,2,BHK,620.1550387999999,1,1,"Anantapur,Anantapur",14.683329999999998,77.6,20.0
Owner,0,0,2,BHK,753.0120482000001,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,22.5
Dealer,0,0,2,BHK,855.0205739,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,160.0
Owner,1,0,7,BHK,3450.106157,0,1,"Podrah,Kolkata",22.54111,88.33778000000001,130.0
Dealer,1,1,2,BHK,926.7840593000001,0,1,"Kandivali (East),Lalitpur",19.1955,72.8728,120.0
Owner,0,0,3,BHK,1075.05864,1,1,"Bisuvanahalli,Bangalore",13.237769,77.556143,55.0
Dealer,0,0,3,BHK,1588.042971,1,1,"Sector-119 Noida,Noida",28.587711,77.403123,68.0
Owner,0,0,2,BHK,840.0840083999999,1,1,"Lal Kuan,Ghaziabad",28.634536999999998,77.471342,28.0
Owner,1,0,2,BHK,1295.139418,0,1,"Nagasandra,Bangalore",13.041421000000001,77.50053199999999,85.0
Owner,0,0,2,BHK,725.0945776000001,1,1,"Gorwa,Vadodara",22.3301,73.1611,23.0
Dealer,0,0,3,BHK,1600.0,1,1,"Rajaji Nagar,Bangalore",12.9847,77.5491,200.0
Dealer,0,1,3,BHK,1441.051968,1,1,"Kharghar,Lalitpur",24.690279999999998,78.41889,160.0
Dealer,0,1,2,BHK,875.1406073999999,1,1,"Moshi,Pune",18.669919,73.853723,38.9
Owner,0,0,3,BHK,1241.105411,1,1,"Sri Balaji Krupa Layout,Bangalore",12.96991,77.59796,75.0
Owner,0,0,2,BHK,1079.9865,1,1,"Sargasan,Gandhinagar",23.182972,72.611485,32.0
Dealer,0,1,3,BHK,1740.0615710000002,1,1,"sector-121 Noida,Noida",28.602325,77.40199399999999,130.0
Dealer,1,1,2,BHK,680.0,0,0,"Jatani,Bhubaneswar",20.1597,85.7074,20.4
Dealer,1,0,5,BHK,2869.8147670000003,0,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,110.0
Owner,0,0,2,BHK,567.0103092999999,1,1,"MIDC,Ahmednagar",19.154484,74.696557,22.0
Owner,0,0,2,BHK,1650.165017,1,1,"Shyamkhet,Nainital",29.396714000000003,79.545556,65.0
Dealer,0,0,4,BHK,2691.511387,1,1,"Pallikaranai,Chennai",12.9377,80.2153,130.0
Builder,1,1,3,BHK,604.1426928,0,0,"Mustra,Jhansi",25.494151000000002,78.62253299999999,21.0
Dealer,0,1,3,BHK,950.0777336000001,1,1,"Ghodbunder Road,Lalitpur",24.690279999999998,78.41889,110.0
Owner,0,0,3,BHK,1695.253291,1,1,"sector-121 Noida,Noida",28.602325,77.40199399999999,85.0
Dealer,0,0,2,BHK,900.2520706,1,1,"Gandhi Path,Jaipur",25.879721,86.587391,25.0
Dealer,0,0,1,RK,260.0065917,1,1,"I C Colony,Lalitpur",24.690279999999998,78.41889,71.0
Dealer,0,0,2,BHK,1179.523473,1,1,"Thakur Village,Mumbai",18.914541,72.818211,200.0
Dealer,0,0,2,BHK,1132.342534,1,1,"Elphinestone Road,Lalitpur",24.690279999999998,78.41889,320.0
Owner,0,0,2,BHK,1000.0,1,1,"Muchipara,Durgapur",23.55,87.32,16.5
Owner,0,0,2,BHK,1100.110011,1,1,"Neeladri Nagar,Bangalore",12.986987,77.736436,40.0
Dealer,0,0,4,BHK,3279.917534,1,1,"Varthur,Bangalore",12.9407,77.7466,350.0
Dealer,1,1,3,BHK,1750.0648170000002,0,1,"Thakur Village,Lalitpur",12.91668,77.59196,270.0
Owner,0,0,1,BHK,400.0,1,1,"Raiya Road,Rajkot",22.29691,70.79836,22.0
Dealer,0,1,3,BHK,1730.7692309999998,1,1,"Adajan,Surat",24.395822,78.989627,72.0
Dealer,0,0,2,BHK,1274.869616,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,66.0
Dealer,0,0,1,BHK,550.0,1,1,"Brahmand,Lalitpur",24.690279999999998,78.41889,55.0
Owner,0,0,2,BHK,1210.165389,1,1,"Padur,Chennai",19.894104000000002,102.136839,60.0
Owner,0,0,3,BHK,1300.1383130000002,1,1,"Shyam Nagar,Kanpur",26.417963,80.365018,47.0
Dealer,0,0,4,BHK,4600.022439,1,1,"Hadapsar,Pune",18.49667,73.94167,410.0
Owner,0,0,2,BHK,900.0321439999999,1,1,"Mahalakshmi Nagar,Indore",22.175748000000002,75.582163,28.0
Dealer,0,1,2,BHK,1165.286722,1,0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,38.0
Dealer,0,0,3,BHK,1500.0789519999998,1,1,"Balewadi,Pune",18.097689000000003,74.735239,190.0
Owner,0,0,2,BHK,1000.0,1,1,"Kamrej,Surat",21.261999999999997,73.0477,18.0
Dealer,0,0,2,BHK,800.0,1,1,"Mangadu,Chennai",13.034709,80.105584,32.0
Owner,0,0,2,BHK,1100.0,1,1,"Brookefield,Bangalore",12.9657,77.7188,55.0
Owner,0,0,3,BHK,1230.1498550000001,1,1,"Thakurpukur,Kolkata",22.461348,88.318428,55.0
Owner,0,0,2,BHK,1349.948079,1,1,"Subhash Chowk, Portryne Mall Road,Dalhousie",28.478337,77.092831,65.0
Dealer,0,0,2,BHK,1080.080235,1,1,"Roadpali,Lalitpur",24.690279999999998,78.41889,70.0
Dealer,0,0,2,BHK,1156.58363,1,1,"Kolshet Road,Lalitpur",24.690279999999998,78.41889,130.0
Owner,0,0,2,BHK,899.9742864,1,1,"Chinsurah,Kolkata",22.8877,88.3967,35.0
Dealer,0,1,2,BHK,910.0455023,1,1,"Malad (West),Maharashtra",19.1849,72.8347,130.0
Owner,0,0,2,BHK,830.1404852999999,1,1,"Pimpri,Pune",18.61862,73.80373,39.0
Dealer,0,0,2,BHK,1330.008313,1,1,"Seawoods,Mumbai",19.015276999999998,73.01838199999999,240.0
Owner,0,0,2,BHK,1500.0,1,1,"Junwani,Bhilai",21.201983,81.374348,18.0
Owner,0,1,1,BHK,625.0,1,1,"Katraj Kondhwa Road,Pune",18.433704000000002,73.853275,42.0
Dealer,0,0,1,BHK,1800.0,1,1,"Trimurti Nagar,Lalitpur",21.111835,79.038732,72.0
Owner,0,0,2,BHK,220.0130378,1,1,"Niti Khand 2,Ghaziabad",28.9196,76.8972,27.0
Dealer,0,0,3,BHK,1955.2465780000002,1,1,"New Town,Kolkata",22.5922,88.484911,90.0
Dealer,1,1,2,BHK,597.5723623,0,0,"Mahalunge,Pune",18.573994,73.753171,44.8
Owner,0,0,4,BHK,2750.275028,1,1,"Rishipuram Colony,Agra",45.989315000000005,8.921788000000001,100.0
Owner,0,0,3,BHK,1189.262657,1,1,"Thalambur,Chennai",12.852171,80.216826,35.0
Dealer,0,0,3,BHK,1280.0,1,1,"Sonari,Jamshedpur",22.830053,86.158521,48.0
Owner,1,1,2,BHK,1200.0,0,1,"Kachimet,Nagpur",21.15389,79.08306,60.0
Owner,0,0,2,BHK,1128.172987,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,72.0
Dealer,1,1,2,BHK,996.5969858999999,0,1,"Sector 78 Faridabad,Faridabad",28.380159999999997,77.369936,20.5
Dealer,1,1,2,BHK,716.9970477,0,1,"Mulund (West),Maharashtra",19.1759,72.9522,170.0
Dealer,0,0,2,BHK,1346.220228,1,1,"Wakad,Pune",18.5993,73.7625,78.0
Owner,0,0,2,BHK,950.1689188999999,1,1,"Vaishali,Ghaziabad",28.6423,77.3445,45.0
Owner,0,0,1,BHK,403.125,1,1,"Alikia,Puri",19.833966,85.85101800000001,12.9
Dealer,0,1,1,BHK,675.0465548999999,1,1,"Bhayandarpada,Mumbai",18.96667,72.83333,58.0
Dealer,1,1,3,BHK,879.5481900000001,0,0,"Goregaon (East),Maharashtra",19.1615,72.8731,190.0
Owner,0,0,2,BHK,1200.192031,1,1,"Jagatpura,Jaipur",26.832353,75.841749,25.0
Owner,0,0,1,BHK,360.016942,1,1,"Govind Puram,Ghaziabad",28.66667,77.41667,8.5
Dealer,0,0,3,BHK,1721.7391300000002,1,1,"Rajharsh Colony,Bhopal",23.25,77.41667,29.7
Dealer,0,0,1,BHK,545.0581394999999,1,1,"Dombivli (East),Mumbai",19.2167,73.0833,45.0
Owner,0,1,2,BHK,1070.336391,1,1,"Sarkanda,Bilaspur",22.102094,82.150476,28.0
Dealer,0,1,2,BHK,926.6802444,1,1,"Sector-151 Noida,Noida",28.44414,77.465898,27.3
Dealer,0,1,3,BHK,1480.484522,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,44.0
Dealer,0,1,4,BHK,3764.544832,1,1,"Sector-108 Noida,Noida",28.526623999999998,77.37671800000001,220.0
Dealer,0,0,1,BHK,608.9743589999999,1,1,"Pisoli,Pune",18.440853,73.90536,38.0
Dealer,0,0,4,BHK,4019.2926049999996,1,1,"Sector-92 Noida,Noida",28.518116,77.394085,250.0
Owner,0,0,2,BHK,1290.019937,1,1,"Kalyan nagar,Bangalore",13.019260000000001,77.64723599999999,110.0
Owner,0,0,1,BHK,555.0686532000001,1,1,"Jigani,Bangalore",12.778033,77.632191,19.0
Dealer,1,1,2,BHK,991.7121201,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,140.0
Dealer,0,1,2,BHK,1186.342593,1,1,"Sector-117 Mohali,Mohali",30.723932,76.67447299999999,41.0
Dealer,1,1,2,BHK,1048.484848,0,0,"Electronic City,Bangalore",12.8458,77.6727,51.9
Owner,0,0,2,BHK,1175.194359,1,1,"Sector-77 Noida,Noida",28.568096,77.390253,65.0
Dealer,1,0,3,BHK,1518.3368369999998,0,1,"Model Colony,Pune",30.131866,77.296756,260.0
Dealer,0,0,3,BHK,1186.7088609999998,1,1,"Samata Nagar,Mumbai",19.206252,72.962035,150.0
Owner,0,0,2,BHK,750.085237,1,1,"Gopanakoppa,Hubli",15.311595,75.133498,22.0
Dealer,0,0,2,BHK,930.0265722000001,1,1,"Hadapsar,Pune",18.49667,73.94167,42.0
Dealer,0,0,2,BHK,979.280688,1,1,"Virar West,Mumbai",19.4559,72.8114,50.1
Dealer,1,0,3,BHK,1304.4388609999999,0,1,"Morabadi,Ranchi",23.398893,85.335374,62.3
Owner,0,0,2,BHK,750.1172058,1,1,"Patuli,Kolkata",22.472622,88.38138599999999,32.0
Dealer,1,0,2,BHK,1313.1572199999998,0,1,"Madanpur,Bhubaneswar",20.243276,85.726324,51.2
Dealer,0,1,3,BHK,999.7261024000001,1,1,"Sector 84 Faridabad,Faridabad",28.404729999999997,77.367514,36.5
Owner,0,0,3,BHK,2304.147465,1,1,"Rajpur Road,Dehradun",30.33503,78.05482099999999,120.0
Owner,0,0,3,BHK,1715.265866,1,1,"Harlur,Bangalore",12.928575,77.58572099999999,110.0
Owner,0,0,3,BHK,1800.0391309999998,1,1,"Taru Chhaya Nagar,Jaipur",26.4642,75.2038,92.0
Dealer,0,0,2,BHK,980.0771207999999,1,1,"Sinhgad Road,Pune",19.164548,73.52786800000001,61.0
Owner,1,0,2,BHK,1065.088757,0,1,"Budigere Cross,Bangalore",13.141581,77.749756,54.0
Dealer,1,0,2,BHK,1336.127849,0,1,"Kalinganagar,Bhubaneswar",20.26444,85.82806,51.0
Dealer,0,0,2,BHK,863.9648131000001,1,1,"Palava city, Dombivali East,Maharashtra",19.21755,73.086138,55.0
Owner,0,0,1,BHK,685.3226728,1,1,"Udvada,Valsad",20.486196,72.87591,12.0
Dealer,1,0,4,BHK,1579.3949699999998,0,1,"Chingrighata,Kolkata",22.54111,88.33778000000001,130.0
Dealer,1,1,3,BHK,1721.068249,0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,58.0
Dealer,0,0,4,BHK,3299.986105,1,1,"Andheri (West),Mumbai",19.139348000000002,72.820458,950.0
Owner,0,0,4,BHK,2300.809544,1,1,"Ashok Vihar,Ambala City,Ambala",30.112245,76.59943299999999,54.0
Owner,0,0,4,BHK,2800.707547,1,1,"Manjalpur,Vadodara",22.271214,73.188827,95.0
Dealer,0,0,2,BHK,1205.061257,1,1,"Kharghar,Mumbai",19.038204999999998,73.06612,120.0
Dealer,0,0,1,BHK,500.0,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,27.0
Dealer,1,0,3,BHK,1620.14299,0,1,"Adityapur,Jamshedpur",22.7808,86.1522,52.12
Owner,0,0,2,BHK,1040.077659,1,1,"Sarvabhouma Nagar,Bangalore",50.817397,4.42145,75.0
Dealer,0,0,3,BHK,1913.1217649999999,1,1,"Doddakannelli,Bangalore",12.905538,77.694263,170.0
Builder,0,0,1,BHK,600.0857265,1,0,"Padegaon,Lalitpur",24.690279999999998,78.41889,14.0
Dealer,0,0,3,BHK,1200.0,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,39.9
Dealer,1,1,2,BHK,1133.243255,0,1,"Parel,Maharashtra",18.996548999999998,72.842967,260.0
Dealer,0,0,2,BHK,1210.0889339999999,1,1,"Balewadi,Pune",18.097689000000003,74.735239,83.0
Dealer,0,1,2,BHK,1090.884298,1,1,"Malad (West),Maharashtra",19.1849,72.8347,160.0
Dealer,0,0,3,BHK,2666.328085,1,1,"Iblur Village,Bangalore",12.91668,77.59196,210.0
Dealer,0,1,3,BHK,1850.13876,1,1,"Kudlu Gate,Bangalore",12.887839999999999,77.654131,140.0
Dealer,0,0,2,BHK,780.0312012,1,1,"Tollygunge,Kolkata",22.5,88.35,60.0
Dealer,0,0,2,BHK,957.0855201999999,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,62.0
Dealer,0,0,1,BHK,627.3525721,1,1,"Tilak nagar,Lalitpur",28.6396,77.0884,100.0
Dealer,0,1,3,BHK,1670.644391,1,1,"Tulaja Bhawani Nagar,Pune",20.029201,73.787918,140.0
Owner,0,0,3,BHK,1880.1704690000001,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,150.0
Dealer,0,0,2,BHK,1122.0196349999999,1,1,"Guduvancheri,Chennai",12.842686,80.063733,48.0
Owner,0,0,2,BHK,1100.0169230000001,1,1,"Bhatewara Nagar,Pune",18.527829999999998,73.875757,65.0
Dealer,0,0,3,BHK,1661.326688,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,140.0
Owner,0,1,3,BHK,940.5772496,1,1,"Jambhul,Pune",19.199087,73.238998,27.7
Dealer,0,1,2,BHK,849.6732026000001,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,16.9
Dealer,0,0,2,BHK,720.0288012,1,1,"Bhandup (West),Maharashtra",19.147866,72.932609,120.0
Owner,0,0,1,BHK,700.0736919999999,1,1,"Amroli,Surat",21.23994,72.85651999999999,9.5
Owner,0,0,2,BHK,1000.0,1,1,"1st Block Jayanagar,Bangalore",26.696758000000003,90.513797,60.0
Dealer,1,1,5,BHK,3187.5,0,0,"Worli,Mumbai",19.0167,72.8167,1530.0
Dealer,0,0,3,BHK,1896.9648559999998,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0
Dealer,0,1,3,BHK,2135.12277,1,1,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,140.0
Dealer,0,0,4,BHK,1900.4111469999998,1,1,"Sector-110 Mohali,Mohali",30.667746,76.669156,41.6
Dealer,0,1,2,BHK,780.096985,1,1,"Handewadi,Pune",19.910551,74.283241,37.0
Dealer,1,1,3,BHK,1146.851619,0,1,"Dhokali,Mumbai",18.96667,72.83333,210.0
Dealer,0,1,2,BHK,913.3333332999998,1,0,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,27.4
